出表日期,報告年度,公司代號,公司名稱,用水量(公噸),資料範圍,用水密集度-密集度(公噸/單位) ,用水密集度-單位,取得驗證,date
1150513,113,3716,中化控股,300412.0000,中化控股公司、中化製藥公司7座工廠及研究中心,66.7804,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4104,佳醫,2035.0000,僅母公司,0.3846,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4106,雃博,7889.0000,母公司(土城廠),8.5286,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4108,懷特,14860.7800,台北總公司、楊梅精製廠,N/A,N/A,N/A,2026-05-15
1150513,113,4119,旭富,281942.0000,"僅母公司
",185.0331,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4133,亞諾法,4775.0000,"資料涵蓋範圍:
合併公司113年用水量及之廢棄物量資料涵蓋範圍包含亞諾法各營運據點(台北總公司及中壢青埔廠)，因合併子公司皆無實質營運據點及員工，故無產生用水及廢棄物。113年為基準年。(合併公司所使用之水源來自於臺灣自來水公司，未取用地下水或其他水源。)",N/A,N/A,N/A,2026-05-15
1150513,113,4137,麗豐-KY,11836.0000,本集團子公司暨供應鏈-微碩（上海）日用品有限公司,N/A,N/A,N/A,2026-05-15
1150513,113,4142,國光生,160650.0000,台中巿潭子區潭興路一段3號 ,103.1799,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4148,全宇生技-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4155,訊映,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4164,承業醫,24291.0000,包含合併財務報表之母子公司,6.7464,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4190,佐登-KY,34268.0000,佐登妮絲嘉義生技園區,N/A,N/A,N/A,2026-05-15
1150513,113,4306,炎洲,36413.4161,總部+彰化薄膜及膠帶,6.7886,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4414,如興,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4426,利勤,0.0891,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,4438,廣越,3131.2200,用水量統計邊界為台灣據點（包含廣越台北內湖總公司 (廣越企業股份有限公司)、台北尚弘(尚弘羽絨股份有限公司）、台北金漢(金漢實業股份有限公司)）,9.1289,公噸/人,N/A,2026-05-15
1150513,113,4439,冠星-KY,1494540.5980,TOP SPORTS TEXTILE LTD.,89.4253,公噸/產品,EMeRet,2026-05-15
1150513,113,4440,宜新實業,38290.0000,彰化廠,31.2800,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4526,東台,19.4540,路科一廠,0.0054,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,4532,瑞智,40264.0000,桃園觀音營運總部,4.6500,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4536,拓凱,14624.6000,本用水量統計範圍僅包含台灣廠區,N/A,N/A,N/A,2026-05-15
1150513,113,4540,全球傳動,N/A,N/A,393.2172,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4545,銘鈺,258637.0000,僅母公司(包含辦公室、廠房及員工宿舍),180.0000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4551,智伸科,366380.0000,母公司智伸科技股份有限公司；子公司：旭申國際科技股份有限公司、東莞海益機械配件有限公司、浙江智泓科技有限公司、嘉興智興科技有限公司,47.6530,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4552,力達-KY,182.5700,泉州廠,182.5700,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4555,氣立,5288.0000,母公司,3.5466,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4557,永新-KY,N/A,N/A,14.1822,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4560,強信-KY,38990.0000,已完成合併財務報表之母子公司,0.0200,百萬公升/百萬元營業額,N/A,2026-05-15
1150513,113,4562,穎漢,10.2440,科技一廠/科技二廠/永康廠,0.0150,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4564,元翎,106290.0000,臺灣總公司,1.2918,公噸/產品,N/A,2026-05-15
1150513,113,4566,時碩工業,24373.0000,時碩公司台灣廠區,N/A,N/A,N/A,2026-05-15
1150513,113,4569,六方科-KY,161450.0000,"本公司主要營運據點之子公司Global-Thaixon Precision Industry Co., Ltd.及Thaixon Tech Co., Ltd.。",111.2000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4571,鈞興-KY,140046.0000,合併財務報表之母子公司,45.7382,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4572,駐龍,36610.0000,已完成母公司,42.0104,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4576,大銀微系統,27562.0000,母公司總部及二廠,13.8307,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4581,光隆精密-KY,25493.0000,包含合併財務報表之母子公司,23.5419,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4583,台灣精銳,79137.0000,母公司所有廠區,33.2508,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4588,玖鼎電力,2955.0000,本公司,2.7600,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4720,德淵,11693.0000,總公司及桃園廠,8.8792,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4722,國精化,101152.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,4736,泰博,69994.0000,已完成母公司,18.5467,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4737,華廣,29526.0000,母公司,16.7000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4739,康普,464380.0000,"康普,天弘,恆誼",127.0000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4746,台耀,452421.9548,母公司,98.2419,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4755,三福化,134690.0000,2024年 三福化工之台北總公司、竹北辦公室、善化廠、柳科廠、高雄廠、子公司國際日東,N/A,N/A,N/A,2026-05-15
1150513,113,4763,材料-KY,1262451.0000,合併財務報表之母子公司,80.3427,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4764,雙鍵,24833.0000,母公司,9.1891,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4766,南寶,299603.0000,母公司及部分子公司(佛山南寶、佛山高盛高新、東莞南寶、東莞佳勤、福清南寶、昆山南寶、越南南寶、越南大登及越南寧平、越南NNV、印尼南寶及泰國南寶)。,0.0173,百萬公升/百萬元營業額,N/A,2026-05-15
1150513,113,4770,上品,65.3650,個體公司,0.0100,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4771,望隼,30664.0000,製造生產之廠區(一、二廠),1.0200,公噸/產品,N/A,2026-05-15
1150513,113,4807,日成-KY,146094.0000,"1.重要子公司Regal Jewelry Manufacture Co., Ltd. 
2.重要子公司 Regal Plating Co., Ltd.
3.子公司 Regal Precious Metal Innovation Co., Ltd.
",82.1237,公噸/百萬元營業額,Thailand Greenhouse Gas Management Organization,2026-05-15
1150513,113,4904,遠傳,310013.1467,已完成合併財務報表之母子公司,2.9631,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,4906,正文,174480.0000,台灣總部、正鵬(崑山)廠及越南大陸廠,6.8000,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4912,聯德控股-KY,53303.7300,"1.聯德控股股份有限公司
2.聯德精密材料(中國)股份有限公司
3.聯德電子科技(常熟)有限公司
4.昆山聯德滑軌科技有限公司)",9.1900,立方公尺/百萬元新台幣,N/A,2026-05-15
1150513,113,4915,致伸,771150.5200,母公司與主要生產基地,13.2401,公噸/百萬元營業額, ,2026-05-15
1150513,113,4916,事欣科,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4919,新唐,3933895.0000,新唐科技股份有限公司(含合併財報子公司中之新唐日本),123.2307,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4927,泰鼎-KY,4148000.0000,合併財務報告子公司,332.9272,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4930,燦星網,146667.0000,總公司及主要營運據點（廈門燦坤實業股份有限公司、漳州燦坤實業有限公司、上海燦坤實業有限公司、PT. STAR COMGISTIC INDONESIA、燦坤日本電器株式會社、金鑛連鎖企業股份有限公司）為揭露範疇。,N/A,N/A,N/A,2026-05-15
1150513,113,4934,太極,75263.8900,母公司及越南子公司,331.5600,公噸/年底員工人數,N/A,2026-05-15
1150513,113,4935,茂林-KY,79078.0000,母公司及台灣廠區,11.3846,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4938,和碩,2030544.9773,"和碩聯合科技(股)公司、名碩電腦(蘇州)、康碩電子(蘇州)、凱碩電腦(蘇州)、昌碩科技(上海)、旭碩科技(重慶)、Pegatron Mexico S.A. de C.V.、PEGATRON Czech s.r.o.、PT. PEGATRON TECHNOLOGY INDONESIA、PEGATRON VIETNAM COMPANY LIMITED、PEGATRON TECHNOLOGY HAI PHONG COMPANY LIMITED、PEGATRON TECHNOLOGY INDIA PRIVATE LIMITED
",1.8044,公噸/百萬元營業額,AA1000,2026-05-15
1150513,113,4942,嘉彰,35927.0000,母公司,26.6221,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4943,康控-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4949,有成精密,13330.0000,總公司、新能源產線及半導體產線。,12.8049,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4952,凌通,4656.0000,母公司,21.1600,公噸/人,N/A,2026-05-15
1150513,113,4956,光鋐,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,4958,臻鼎-KY,27659000.0000,用水量=取水量+回用水量(不含冷卻塔內循環水量)，資料範圍為臻鼎科技控股股份有限公司及其合併財務報表之子公司,91.8000,公噸/百萬元營業額,The AWS Standard 2.0,2026-05-15
1150513,113,4960,誠美材,493219.0000,僅母公司,13.9679,公噸/產品,N/A,2026-05-15
1150513,113,4961,天鈺,10010.0000,財務報表合併之子母公司,0.5210,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4967,十銓,31.4369,涵蓋範圍僅母公司,N/A,N/A,N/A,2026-05-15
1150513,113,4968,立積,3750.3143,母公司,12.4000,百萬公升/千人,N/A,2026-05-15
1150513,113,4976,佳凌,137044.0000,全廠,121.3853,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,4977,眾達-KY,25102.0000,"蘇州廠區
",0.2299,"N/A

",N/A,2026-05-15
1150513,113,4989,榮科,301903.0000,自來水+再生水,37.4755,"公升/產品
",N/A,2026-05-15
1150513,113,4994,傳奇,3357.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-15
1150513,113,4999,鑫禾,36622.5853,已完成母公司,55.3211,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5007,三星,94772.0000,母公司及三星熱處理及台灣鏵司兩家子公司,13.8824,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5203,訊連,9239.0000,包含合併財務報表之母子公司,4.4700,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5215,科嘉-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,5222,全訊,29405.0000,個別報表所有廠區,22.5899,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5225,東科-KY,238549.7714,"EASTECH (不含ScS)
",19.2294,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,5234,達興材料,145538.0000,包含合併財務報表之母子公司,3.6000,公噸/營運面積m2,N/A,2026-05-15
1150513,113,5243,乙盛-KY,179068.0000,昆山乙盛機械工業有限公司,97.1129,公噸/百萬元營業額,會計研究發展基金會確信準則3000號「非屬歷史性財務資訊查核或核閱之確信案件」,2026-05-15
1150513,113,5244,弘凱,34941.0000,上述統計為深圳廠用水量，其餘據點為辦公室型態，僅有生活用水，不具重大性，未納入統計。,N/A,N/A,N/A,2026-05-15
1150513,113,5258,虹堡,13.1600,台灣地區所有辦公室與桃園製造廠，以工時數據推估,0.0017,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5269,祥碩,2764.0000,祥碩總公司辦公室,0.3420,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5283,禾聯碩,31529.3442,禾聯碩股份有限公司、聯碩電器股份有限公司及禾雄電器股份有限公司,4.9133,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5284,jpp-KY,122.2800,Jinpao Soi 11 + 12 廠區,7.4853,"公噸/員工人數
","Standard of MWAT
",2026-05-15
1150513,113,5285,界霖,128939.0000,母公司,68.4006,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5288,豐祥-KY,214613.0000,主要營運孫公司台灣豐祥及越南VPIC1,29.4665,公噸/百萬元營業額,ISO 14001,2026-05-15
1150513,113,5292,華懋,4021.0000,母公司工廠,N/A,N/A,N/A,2026-05-15
1150513,113,5306,桂盟,184976.2039,桂盟國際股份有限公司、桂盟企業股份有限公司、凱盟股份有限公司、科恩斯工業股份有限公司、桂盟鏈條(深圳)有限公司、超匯桂盟傳動(天津)有限公司、超匯桂盟傳動(蘇州)有限公司、深圳市科恩斯汽車零配件有限公司,33.3903,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5388,中磊,184626.5275,母公司（台北總部、竹南製造中心）以及蘇州、菲律賓製造中心,0.0033,公噸/百萬元營業額,AA1000,2026-05-15
1150513,113,5434,崇越,9640.0000,母公司,0.3084,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5469,瀚宇博,N/A,N/A,0.2930,公噸/產品,N/A,2026-05-15
1150513,113,5471,松翰,2941.0000,已完成母公司,1.2328,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5484,慧友,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,5515,建國,1500.4500,總公司,3.7800,(公噸/人),N/A,2026-05-15
1150513,113,5519,隆大,18884.0000,揭露以本公司為主體，部份資訊涵蓋子公司。,3.0210,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5521,工信,45669.0000,母公司,6.5400,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5522,遠雄,128110.4576,包含合併財務報表之母子公司,5.7195,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5525,順天,3852.7598,母公司,1.3829,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5531,鄉林,3839.0000,鄉林建設個體公司統計數據,0.9345,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5533,皇鼎,755.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,5534,長虹,1.1590,僅母公司,22.7255, 用水度數 / 員工人數,N/A,2026-05-15
1150513,113,5538,東明-KY,244096.0000,浙江東明及浙江東和,19.4610,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,5546,永固-KY,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,5607,遠雄港,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,5608,四維航,9828.3197,環境資訊涵蓋母公司（含總部辦公室及客輪1艘）、子孫公司營運船舶（含當年度出售之船舶），不包含合併財務報表之子公司綠舞觀光飯店股份有限公司,17.2125,公噸/員工總人數(海勤船員+辦公室員工),N/A,2026-05-15
1150513,113,5706,鳳凰,1863.0000,已完成母公司,N/A,N/A,N/A,2026-05-15
1150513,113,5871,中租-KY,83542.0000,中租控股公司及旗下子公司,0.8200,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,5876,上海商銀,69100.0000,本行在臺灣地區之營業據點、海外分行及海外辦事處,2.3900,萬公升/人均取水量,ISO 46001,2026-05-15
1150513,113,5880,合庫金,284834.0000,數據涵蓋率依當年度有盤查之營運據點計算比率，數據皆已通過「ISO 14064-1溫室氣體盤查」，並取得第三方查證單位核發之查證聲明書。,4.3272,公噸/百萬元營業額,ISO 46001,2026-05-15
1150513,113,5906,台南-KY,7.5347,僅就有獨立水錶之據點進行統計,N/A,N/A,N/A,2026-05-15
1150513,113,5907,大洋-KY,1061016.0000,大洋商業集團,327.9885,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6005,群益證,54336.0000,母公司全台各營運據點,3.7186,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6024,群益期,5245.1800,全台營運據點,2.1737,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6108,競國,271139.0000,本公司,221.3300,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6112,邁達特,11669.9558,邁達特及子公司啟迪、逐鹿、聚上雲,17.6283,度／人-年,N/A,2026-05-15
1150513,113,6115,鎰勝,6150.0000,母公司,1.9625,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6116,彩晶,1069819.1094,母公司及子公司(南京瀚宇彩欣科技有限責任公司),107.3632,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6117,迎廣,31166.0000,母公司,10.8112,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6120,達運,810.1530,已完成合併財務報表之母子公司,57.4108,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6128,上福,27190.0000,母公司台灣營運據點,0.0180,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6133,金橋,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,6136,富爾特,1.5800,此次範疇為臺灣地區．只有辦公大樓，因未從事產品之生產、製造，故無製程用水需求；故取水量＝排水量。公司皆為生活用水。,N/A,N/A,N/A,2026-05-15
1150513,113,6139,亞翔,618.1476,溫室氣體盤查主要為母公司台灣地區有控制權的汐止 、新竹和台南辦公室，工地為非營運控制權故不納入盤查範疇。,0.0236,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6141,柏承,N/A,N/A,N/A,N/A,N/A,2026-05-15
1150513,113,6142,友勁,20708.0000,母公司,17.4856,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6152,百一,83841000.0000,合併財報母公司及子公司,43.6000,百萬公升/新台幣百萬元,N/A,2026-05-15
1150513,113,6153,嘉聯益,124000.0000,母公司,17.0275,公噸/百萬元營業額,N/A,2026-05-15
1150513,113,6155,鈞寶,46640.0000,母公司,N/A,N/A,N/A,2026-05-15
1150513,113,6164,華興,43742.1800,華興電子工業股份有限公司、華能光電科技股份有限公司、肇慶市立得電子有限公司、肇慶市立能電子有限公司,53.1900,公噸/百萬元營業額,N/A,2026-05-15
