出表日期,報告年度,公司代號,公司名稱,職業災害人數及比率-人數,職業災害人數及比率-比率,火災件數(件),火災死傷人數(人),火災死傷人數占員工總人數比率,date
1150513,113,2241,艾姆勒,0,0.00%,0,0,0,2026-05-17
1150513,113,2243,宏旭-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2247,汎德永業,3,0.18%,0,0,0,2026-05-17
1150513,113,2248,華勝-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2250,IKKA-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2254,巨鎧精密-創,0,0.00%,0,0,0,2026-05-17
1150513,113,2258,鴻華先進-創,12,1.30%,0,0,0,2026-05-17
1150513,113,2301,光寶科,45,0.14%,3,0,0.00%,2026-05-17
1150513,113,2302,麗正,0,0.00%,0,0,0,2026-05-17
1150513,113,2303,聯電,7,0.04%,0,0,0,2026-05-17
1150513,113,2305,全友,0,0.00%,0,0,0,2026-05-17
1150513,113,2308,台達電,10,0.08%,0,0,0,2026-05-17
1150513,113,2312,金寶,45,0.25%,0,0,0,2026-05-17
1150513,113,2313,華通,66,0.30%,0,0,0,2026-05-17
1150513,113,2314,台揚,0,0.00%,0,0,0,2026-05-17
1150513,113,2316,楠梓電,5,0.43%,0,0,0,2026-05-17
1150513,113,2317,鴻海,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,2321,東訊,3,1.97%,0,0,0,2026-05-17
1150513,113,2323,中環,10,1.80%,0,0,0,2026-05-17
1150513,113,2324,仁寶,33,0.09%,0,0,0,2026-05-17
1150513,113,2327,國巨,24,0.21%,0,0,0,2026-05-17
1150513,113,2328,廣宇,0,0.00%,0,0,0,2026-05-17
1150513,113,2329,華泰,12,1.16%,0,0,0,2026-05-17
1150513,113,2330,台積電,37,0.05%,0,0,0,2026-05-17
1150513,113,2331,精英,4,0.72%,0,0,0,2026-05-17
1150513,113,2332,友訊,0,0.00%,0,0,0,2026-05-17
1150513,113,2337,旺宏,3,0.07%,0,0,0,2026-05-17
1150513,113,2338,光罩,1,0.20%,0,0,0,2026-05-17
1150513,113,2340,台亞,1,0.12%,0,0,0,2026-05-17
1150513,113,2342,茂矽,4,0.67%,0,0,0,2026-05-17
1150513,113,2344,華邦電,9,0.11%,0,0,0,2026-05-17
1150513,113,2345,智邦,10,0.25%,0,0,0,2026-05-17
1150513,113,2347,聯強,17,1.70%,0,0,0,2026-05-17
1150513,113,2348,海悅,0,0.00%,0,0,0,2026-05-17
1150513,113,2349,錸德,0,0.00%,0,0,0,2026-05-17
1150513,113,2351,順德,7,0.50%,0,0,0,2026-05-17
1150513,113,2352,佳世達,2,0.10%,0,0,0,2026-05-17
1150513,113,2353,宏碁,28,0.30%,0,0,0,2026-05-17
1150513,113,2354,鴻準,2,0.03%,0,0,0,2026-05-17
1150513,113,2355,敬鵬,46,0.01%,0,0,0,2026-05-17
1150513,113,2356,英業達,24,0.54%,0,0,0,2026-05-17
1150513,113,2357,華碩,3,0.20%,0,0,0,2026-05-17
1150513,113,2359,所羅門,0,0.00%,0,0,0,2026-05-17
1150513,113,2360,致茂,4,0.19%,0,0,0,2026-05-17
1150513,113,2362,藍天,1,0.00%,0,0,0,2026-05-17
1150513,113,2363,矽統,0,0.00%,0,0,0,2026-05-17
1150513,113,2364,倫飛,0,1.04%,0,0,0,2026-05-17
1150513,113,2365,昆盈,0,0.00%,0,0,0,2026-05-17
1150513,113,2367,燿華,26,0.57%,0,0,0,2026-05-17
1150513,113,2368,金像電,20,0.75%,0,0,0,2026-05-17
1150513,113,2369,菱生,0,0.00%,0,0,0,2026-05-17
1150513,113,2371,大同,18,0.78%,0,0,0,2026-05-17
1150513,113,2373,震旦行,1,0.57%,0,0,0,2026-05-17
1150513,113,2374,佳能,0,0.00%,0,0,0,2026-05-17
1150513,113,2375,凱美,0,0.00%,0,0,0,2026-05-17
1150513,113,2376,技嘉,9,0.13%,0,0,0,2026-05-17
1150513,113,2377,微星,13,0.12%,0,0,0,2026-05-17
1150513,113,2379,瑞昱,0,0.00%,0,0,0,2026-05-17
1150513,113,2380,虹光,0,0.00%,0,0,0,2026-05-17
1150513,113,2382,廣達,34,0.30%,0,0,0,2026-05-17
1150513,113,2383,台光電,36,0.68%,0,0,0,2026-05-17
1150513,113,2385,群光,22,0.13%,0,0,0,2026-05-17
1150513,113,2387,精元,0,0.00%,0,0,0,2026-05-17
1150513,113,2388,威盛,0,0.00%,0,0,0,2026-05-17
1150513,113,2390,云辰,1,1.28%,0,0,0,2026-05-17
1150513,113,2392,正崴,31,0.52%,0,0,0,2026-05-17
1150513,113,2393,億光,8,2.32%,0,0,0,2026-05-17
1150513,113,2395,研華,11,0.00%,0,0,0,2026-05-17
1150513,113,2397,友通,2,0.00%,0,0,0,2026-05-17
1150513,113,2399,映泰,0,0.00%,0,0,0,2026-05-17
1150513,113,2401,凌陽,0,0.00%,0,0,0,2026-05-17
1150513,113,2402,毅嘉,0,0.00%,0,0,0,2026-05-17
1150513,113,2404,漢唐,0,0.00%,0,0,0,2026-05-17
1150513,113,2405,輔信,0,0.00%,0,0,0,2026-05-17
1150513,113,2406,國碩,0,0.00%,0,0,0,2026-05-17
1150513,113,2408,南亞科,3,0.08%,0,0,0,2026-05-17
1150513,113,2409,友達,27,0.32%,0,0,0,2026-05-17
1150513,113,2412,中華電,13,0.06%,2,0,0.00%,2026-05-17
1150513,113,2413,環科,0,0.00%,0,0,0,2026-05-17
1150513,113,2414,精技,3,0.72%,0,0,0,2026-05-17
1150513,113,2415,錩新,0,0.00%,0,0,0,2026-05-17
1150513,113,2417,圓剛,0,0.00%,0,0,0,2026-05-17
1150513,113,2419,仲琦,0,0.00%,0,0,0,2026-05-17
1150513,113,2420,新巨,0,0.00%,0,0,0,2026-05-17
1150513,113,2421,建準,3,0.15%,2,0,0.00%,2026-05-17
1150513,113,2423,固緯,0,0.00%,0,0,0,2026-05-17
1150513,113,2424,隴華,0,0.00%,0,0,0,2026-05-17
1150513,113,2425,承啟,0,0.00%,0,0,0,2026-05-17
1150513,113,2426,鼎元,4,0.51%,0,0,0,2026-05-17
1150513,113,2427,三商電,1,0.12%,0,0,0,2026-05-17
1150513,113,2428,興勤,0,0.00%,0,0,0,2026-05-17
1150513,113,2429,銘旺科,0,0.00%,0,0,0,2026-05-17
1150513,113,2430,燦坤,25,1.16%,0,0,0,2026-05-17
1150513,113,2431,聯昌,0,0.00%,0,0,0,2026-05-17
1150513,113,2432,倚天酷碁-創,0,0.00%,0,0,0,2026-05-17
1150513,113,2433,互盛電,0,0.00%,0,0,0,2026-05-17
1150513,113,2434,統懋,0,0.00%,0,0,0,2026-05-17
1150513,113,2436,偉詮電,1,0.34%,0,0,0,2026-05-17
1150513,113,2438,翔耀,0,0.00%,0,0,0,2026-05-17
1150513,113,2439,美律,1,0.02%,0,0,0,2026-05-17
1150513,113,2440,太空梭,0,0.00%,0,0,0,2026-05-17
1150513,113,2441,超豐,5,0.12%,0,0,0,2026-05-17
1150513,113,2442,新美齊,0,0.00%,0,0,0,2026-05-17
1150513,113,2444,兆勁,0,0.00%,0,0,0,2026-05-17
1150513,113,2449,京元電子,29,1.90%,0,0,0,2026-05-17
1150513,113,2450,神腦,3,14.69%,0,0,0,2026-05-17
1150513,113,2451,創見,2,1.03%,0,0,0,2026-05-17
1150513,113,2453,凌群,4,0.31%,0,0,0,2026-05-17
1150513,113,2454,聯發科,2,0.01%,0,0,0,2026-05-17
1150513,113,2455,全新,3,0.08%,0,0,0,2026-05-17
1150513,113,2457,飛宏,12,0.24%,0,0,0,2026-05-17
1150513,113,2458,義隆,0,0.00%,0,0,0,2026-05-17
1150513,113,2459,敦吉,0,0.00%,0,0,0,2026-05-17
1150513,113,2460,建通,0,0.00%,0,0,0,2026-05-17
1150513,113,2461,光群雷,0,0.00%,0,0,0,2026-05-17
1150513,113,2462,良得電,0,0.00%,0,0,0,2026-05-17
1150513,113,2464,盟立,1,0.09%,0,0,0,2026-05-17
1150513,113,2466,冠西電,1,0.66%,0,0,0,2026-05-17
1150513,113,2467,志聖,3,0.71%,0,0,0,2026-05-17
1150513,113,2468,華經,0,0.00%,0,0,0,2026-05-17
1150513,113,2471,資通,0,0.00%,0,0,0,2026-05-17
1150513,113,2472,立隆電,0,0.00%,0,0,0,2026-05-17
1150513,113,2474,可成,42,0.28%,2,0,0.00%,2026-05-17
1150513,113,2476,鉅祥,6,0.93%,0,0,0,2026-05-17
1150513,113,2477,美隆電,0,0.00%,0,0,0,2026-05-17
1150513,113,2478,大毅,8,0.93%,0,0,0,2026-05-17
1150513,113,2480,敦陽科,0,0.00%,0,0,0,2026-05-17
1150513,113,2481,強茂,4,0.27%,0,0,0,2026-05-17
1150513,113,2482,連宇,0,0.00%,0,0,0,2026-05-17
1150513,113,2483,百容,14,2.30%,0,0,0,2026-05-17
1150513,113,2484,希華,0,0.00%,0,0,0,2026-05-17
1150513,113,2485,兆赫,9,0.85%,0,0,0.00%,2026-05-17
1150513,113,2486,一詮,6,0.73%,0,0,0,2026-05-17
1150513,113,2488,漢平,0,0.00%,0,0,0,2026-05-17
1150513,113,2489,瑞軒,0,0.00%,0,0,0,2026-05-17
1150513,113,2491,吉祥全,0,0.00%,0,0,0,2026-05-17
1150513,113,2492,華新科,19,0.36%,0,0,0,2026-05-17
1150513,113,2493,揚博,0,0.00%,0,0,0,2026-05-17
1150513,113,2495,普安,0,0.00%,1,0,0.00%,2026-05-17
1150513,113,2496,卓越,0,0.00%,0,0,0,2026-05-17
1150513,113,2497,怡利電,0,0.00%,0,0,0,2026-05-17
1150513,113,2498,宏達電,2,0.56%,0,0,0,2026-05-17
1150513,113,2501,國建,1,0.50%,0,0,0,2026-05-17
1150513,113,2504,國產,3,0.46%,0,0,0,2026-05-17
1150513,113,2505,國揚,0,0.00%,0,0,0,2026-05-17
1150513,113,2506,太設,0,0.00%,0,0,0,2026-05-17
1150513,113,2509,全坤建,0,0.00%,0,0,0,2026-05-17
1150513,113,2511,太子,0,0.00%,0,0,0,2026-05-17
1150513,113,2514,龍邦,0,0.00%,0,0,0,2026-05-17
1150513,113,2515,中工,16,0.75%,3,0,0.00%,2026-05-17
1150513,113,2516,新建,7,0.74%,0,0,0,2026-05-17
1150513,113,2520,冠德,0,0.00%,0,0,0,2026-05-17
1150513,113,2524,京城,0,0.00%,0,0,0,2026-05-17
1150513,113,2527,宏璟,0,0.00%,0,0,0,2026-05-17
1150513,113,2528,皇普,0,0.00%,0,0,0,2026-05-17
1150513,113,2530,華建,0,0.00%,0,0,0,2026-05-17
1150513,113,2534,宏盛,0,0.00%,0,0,0,2026-05-17
1150513,113,2535,達欣工,1,0.16%,0,0,0,2026-05-17
1150513,113,2536,宏普,0,0.00%,0,0,0,2026-05-17
1150513,113,2537,聯上發,0,0.00%,0,0,0,2026-05-17
1150513,113,2538,基泰,0,0.00%,0,0,0,2026-05-17
1150513,113,2539,櫻花建,5,2.84%,0,0,0,2026-05-17
1150513,113,2540,愛山林,0,0.00%,0,0,0,2026-05-17
1150513,113,2542,興富發,0,0.00%,0,0,0,2026-05-17
1150513,113,2543,皇昌,3,1.97%,0,0,0,2026-05-17
1150513,113,2545,皇翔,0,0.00%,0,0,0,2026-05-17
1150513,113,2546,根基,2,0.18%,0,0,0,2026-05-17
1150513,113,2547,日勝生,4,0.24%,0,0,0,2026-05-17
1150513,113,2548,華固,0,0.00%,0,0,0,2026-05-17
1150513,113,2597,潤弘,0,0.00%,0,0,0,2026-05-17
1150513,113,2601,益航,0,0.00%,0,0,0,2026-05-17
1150513,113,2603,長榮,9,1.43%,0,0,0,2026-05-17
1150513,113,2605,新興,0,0.00%,0,0,0,2026-05-17
1150513,113,2606,裕民,0,0.00%,0,0,0,2026-05-17
1150513,113,2607,榮運,9,0.87%,0,0,0,2026-05-17
1150513,113,2608,嘉里大榮,97,11.58%,0,0,0,2026-05-17
1150513,113,2609,陽明,7,1.30%,1,0,0.00%,2026-05-17
1150513,113,2610,華航,46,0.46%,0,0,0,2026-05-17
1150513,113,2611,志信,0,0.00%,0,0,0,2026-05-17
1150513,113,2612,中航,0,0.00%,0,0,0,2026-05-17
1150513,113,2613,中櫃,17,7.26%,0,0,0,2026-05-17
1150513,113,2614,東森,0,0.00%,0,0,0,2026-05-17
1150513,113,2615,萬海,17,0.56%,0,0,0,2026-05-17
1150513,113,2616,山隆,1,0.00%,0,0,0,2026-05-17
1150513,113,2617,台航,0,0.00%,0,0,0,2026-05-17
1150513,113,2618,長榮航,152,1.47%,0,0,0,2026-05-17
1150513,113,2630,亞航,7,0.63%,0,0,0,2026-05-17
1150513,113,2633,台灣高鐵,6,0.07%,0,0,0,2026-05-17
1150513,113,2634,漢翔,19,1.12%,1,0,0.00%,2026-05-17
1150513,113,2636,台驊控股,0,0.00%,0,0,0,2026-05-17
1150513,113,2637,慧洋-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2642,宅配通,54,2.63%,0,0,0,2026-05-17
1150513,113,2645,長榮航太,30,0.87%,0,0,0,2026-05-17
1150513,113,2646,星宇航空,18,2.31%,0,0,0,2026-05-17
1150513,113,2701,萬企,0,0.00%,0,0,0,2026-05-17
1150513,113,2702,華園,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,2704,國賓,6,1.20%,0,0,0,2026-05-17
1150513,113,2705,六福,61,0.42%,2,0,0.00%,2026-05-17
1150513,113,2706,第一店,0,0.00%,0,0,0,2026-05-17
1150513,113,2707,晶華,36,2.06%,0,0,0,2026-05-17
1150513,113,2712,遠雄來,1,0.32%,0,0,0,2026-05-17
1150513,113,2722,夏都,9,2.31%,0,0,0,2026-05-17
1150513,113,2723,美食-KY,110,0.98%,0,0,0,2026-05-17
1150513,113,2727,王品,174,1.61%,3,0,0.00%,2026-05-17
1150513,113,2731,雄獅,0,0.00%,0,0,0,2026-05-17
1150513,113,2739,寒舍,68,3.90%,0,0,0.00%,2026-05-17
1150513,113,2748,雲品,21,1.59%,0,0,0,2026-05-17
1150513,113,2753,八方雲集,16,6.40%,0,0,0,2026-05-17
1150513,113,2762,世界健身-KY,65,0.16%,0,0,0,2026-05-17
1150513,113,2801,彰銀,4,0.06%,0,0,0,2026-05-17
1150513,113,2812,台中銀,0,0.00%,0,0,0,2026-05-17
1150513,113,2816,旺旺保,0,0.00%,0,0,0,2026-05-17
1150513,113,2820,華票,0,0.00%,0,0,0,2026-05-17
1150513,113,2832,台產,2,0.22%,0,0,0,2026-05-17
1150513,113,2834,臺企銀,12,0.22%,0,0,0,2026-05-17
1150513,113,2836,高雄銀,9,0.77%,0,0,0,2026-05-17
1150513,113,2838,聯邦銀,26,0.65%,0,0,0,2026-05-17
1150513,113,2845,遠東銀,0,0.00%,0,0,0,2026-05-17
1150513,113,2849,安泰銀,14,0.88%,0,0,0,2026-05-17
1150513,113,2850,新產,3,0.20%,0,0,0.00%,2026-05-17
1150513,113,2851,中再保,3,1.80%,0,0,0,2026-05-17
1150513,113,2852,第一保,4,0.47%,0,0,0,2026-05-17
1150513,113,2855,統一證,1,0.00%,0,0,0,2026-05-17
1150513,113,2867,三商壽,24,3.74%,0,0,0,2026-05-17
1150513,113,2880,華南金,52,0.45%,0,0,0,2026-05-17
1150513,113,2881,富邦金,73,0.38%,0,0,0,2026-05-17
1150513,113,2882,國泰金,123,0.27%,0,0,0,2026-05-17
1150513,113,2883,凱基金,0,0.00%,0,0,0,2026-05-17
1150513,113,2884,玉山金,22,0.24%,0,0,0,2026-05-17
1150513,113,2885,元大金,8,0.06%,0,0,0,2026-05-17
1150513,113,2886,兆豐金,73,0.75%,0,0,0,2026-05-17
1150513,113,2887,台新金,0,0.00%,0,0,0,2026-05-17
1150513,113,2889,國票金,0,0.00%,0,0,0,2026-05-17
1150513,113,2890,永豐金,200,1.85%,0,0,0,2026-05-17
1150513,113,2891,中信金,75,0.31%,0,0,0,2026-05-17
1150513,113,2892,第一金,16,0.16%,0,0,0,2026-05-17
1150513,113,2897,王道銀行,10,0.81%,0,0,0,2026-05-17
1150513,113,2901,欣欣,0,0.00%,0,0,0,2026-05-17
1150513,113,2903,遠百,0,0.00%,0,0,0,2026-05-17
1150513,113,2904,匯僑,3,4.62%,0,0,0,2026-05-17
1150513,113,2905,三商,19,1.05%,0,0,0,2026-05-17
1150513,113,2906,高林,1,0.48%,0,0,0,2026-05-17
1150513,113,2908,特力,2,0.54%,0,0,0,2026-05-17
1150513,113,2910,統領,0,0.00%,0,0,0,2026-05-17
1150513,113,2911,麗嬰房,4,0.63%,0,0,0,2026-05-17
1150513,113,2912,統一超,33,0.36%,0,0,0,2026-05-17
1150513,113,2913,農林,4,2.05%,0,0,0,2026-05-17
1150513,113,2915,潤泰全,4,0.78%,0,0,0,2026-05-17
1150513,113,2923,鼎固-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2929,淘帝-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2939,永邑-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,2945,三商家購,17,2.10%,0,0,0,2026-05-17
1150513,113,3002,歐格,0,0.00%,0,0,0,2026-05-17
1150513,113,3003,健和興,1,0.70%,0,0,0,2026-05-17
1150513,113,3004,豐達科,7,1.38%,0,0,0,2026-05-17
1150513,113,3005,神基,11,0.12%,0,0,0,2026-05-17
1150513,113,3006,晶豪科,0,0.00%,0,0,0,2026-05-17
1150513,113,3008,大立光,26,0.32%,0,0,0,2026-05-17
1150513,113,3010,華立,0,0.00%,0,0,0,2026-05-17
1150513,113,3011,今皓,0,0.00%,0,0,0,2026-05-17
1150513,113,3013,晟銘電,50,1.74%,0,0,0,2026-05-17
1150513,113,3014,聯陽,0,0.00%,0,0,0.00%,2026-05-17
1150513,113,3015,全漢,0,0.00%,0,0,0,2026-05-17
1150513,113,3016,嘉晶,0,0.00%,0,0,0,2026-05-17
1150513,113,3017,奇鋐,47,0.21%,1,0,0.00%,2026-05-17
1150513,113,3018,隆銘綠能,0,0.00%,0,0,0,2026-05-17
1150513,113,3019,亞光,0,0.00%,0,0,0,2026-05-17
1150513,113,3021,鴻名,0,0.00%,0,0,0,2026-05-17
1150513,113,3022,威強電,0,0.00%,0,0,0,2026-05-17
1150513,113,3023,信邦,4,1.68%,0,0,0,2026-05-17
1150513,113,3024,憶聲,0,0.00%,0,0,0,2026-05-17
1150513,113,3025,星通,0,0.00%,0,0,0,2026-05-17
1150513,113,3026,禾伸堂,7,0.70%,0,0,0,2026-05-17
1150513,113,3027,盛達,0,0.00%,0,0,0,2026-05-17
1150513,113,3028,增你強,6,0.80%,0,0,0,2026-05-17
1150513,113,3029,零壹,0,0.00%,0,0,0,2026-05-17
1150513,113,3030,德律,7,1.14%,0,0,0,2026-05-17
1150513,113,3031,佰鴻,1,0.01%,0,0,0,2026-05-17
1150513,113,3032,偉訓,0,0.00%,0,0,0,2026-05-17
1150513,113,3033,威健,3,0.62%,0,0,0,2026-05-17
1150513,113,3034,聯詠,1,0.03%,0,0,0,2026-05-17
1150513,113,3035,智原,0,0.00%,0,0,0,2026-05-17
1150513,113,3036,文曄,0,0.00%,0,0,0,2026-05-17
1150513,113,3037,欣興,12,0.07%,1,0,0.00%,2026-05-17
1150513,113,3038,全台,5,0.60%,1,0,0.00%,2026-05-17
1150513,113,3040,遠見,0,0.00%,0,0,0,2026-05-17
1150513,113,3041,揚智,0,0.00%,0,0,0,2026-05-17
1150513,113,3042,晶技,2,0.21%,0,0,0,2026-05-17
1150513,113,3043,科風,0,0.00%,0,0,0,2026-05-17
1150513,113,3044,健鼎,0,0.00%,0,0,0,2026-05-17
1150513,113,3045,台灣大,1,0.02%,0,0,0,2026-05-17
1150513,113,3046,建碁,0,0.00%,0,0,0,2026-05-17
1150513,113,3047,訊舟,0,0.00%,0,0,0,2026-05-17
1150513,113,3048,益登,0,0.00%,0,0,0,2026-05-17
1150513,113,3049,精金,0,0.00%,0,0,0,2026-05-17
1150513,113,3050,鈺德,0,0.00%,0,0,0,2026-05-17
1150513,113,3051,力特,1,0.16%,0,0,0,2026-05-17
1150513,113,3052,夆典,0,0.00%,0,0,0,2026-05-17
1150513,113,3054,立萬利,0,0.00%,0,0,0,2026-05-17
1150513,113,3055,蔚華科,0,0.00%,0,0,0,2026-05-17
1150513,113,3056,富華新,0,0.00%,0,0,0,2026-05-17
1150513,113,3057,喬鼎,0,0.00%,0,0,0,2026-05-17
1150513,113,3058,立德,0,0.00%,0,0,0,2026-05-17
1150513,113,3059,華晶科,0,0.00%,0,0,0,2026-05-17
1150513,113,3060,銘異,0,0.00%,0,0,0,2026-05-17
1150513,113,3062,建漢,1,0.49%,0,0,0,2026-05-17
1150513,113,3090,日電貿,0,0.00%,0,0,0,2026-05-17
1150513,113,3092,鴻碩,0,0.00%,0,0,0,2026-05-17
1150513,113,3094,聯傑,0,0.00%,0,0,0,2026-05-17
1150513,113,3130,一零四,6,0.64%,0,0,0,2026-05-17
1150513,113,3138,耀登,0,0.00%,0,0,0,2026-05-17
1150513,113,3149,正達,2,0.52%,0,0,0,2026-05-17
1150513,113,3150,鈺寶-創,0,0.00%,0,0,0,2026-05-17
1150513,113,3164,景岳,0,0.00%,0,0,0,2026-05-17
1150513,113,3167,大量,2,1.00%,0,0,0,2026-05-17
1150513,113,3168,眾福科,0,0.00%,0,0,0,2026-05-17
1150513,113,3189,景碩,18,0.27%,0,0,0,2026-05-17
1150513,113,3209,全科,0,0.00%,0,0,0,2026-05-17
1150513,113,3229,晟鈦,0,0.00%,0,0,0,2026-05-17
1150513,113,3231,緯創,32,0.06%,2,0,0.00%,2026-05-17
1150513,113,3257,虹冠電,0,0.00%,0,0,0,2026-05-17
1150513,113,3266,昇陽,0,0.00%,0,0,0,2026-05-17
1150513,113,3296,勝德,0,0.00%,0,0,0,2026-05-17
1150513,113,3305,昇貿,0,0.00%,0,0,0,2026-05-17
1150513,113,3308,聯德,0,0.00%,0,0,0,2026-05-17
1150513,113,3311,閎暉,0,0.00%,0,0,0,2026-05-17
1150513,113,3312,弘憶股,0,0.00%,0,0,0,2026-05-17
1150513,113,3321,同泰,6,4.57%,0,0,0,2026-05-17
1150513,113,3338,泰碩,0,0.00%,0,0,0,2026-05-17
1150513,113,3346,麗清,7,4.04%,0,0,0,2026-05-17
1150513,113,3356,奇偶,7,4.63%,0,0,0,2026-05-17
1150513,113,3376,新日興,17,0.48%,0,0,0,2026-05-17
1150513,113,3380,明泰,0,0.00%,0,0,0,2026-05-17
1150513,113,3406,玉晶光,13,1.46%,0,0,0,2026-05-17
1150513,113,3413,京鼎,23,2.81%,0,0,0,2026-05-17
1150513,113,3416,融程電,1,0.23%,0,0,0,2026-05-17
1150513,113,3419,譁裕,0,0.00%,0,0,0,2026-05-17
1150513,113,3432,台端,0,0.00%,0,0,0,2026-05-17
1150513,113,3437,榮創,1,0.00%,0,0,0,2026-05-17
1150513,113,3443,創意,0,0.00%,0,0,0,2026-05-17
1150513,113,3447,展達,0,0.00%,0,0,0,2026-05-17
1150513,113,3450,聯鈞,7,1.10%,0,0,0,2026-05-17
1150513,113,3481,群創,12,0.04%,2,0,0.00%,2026-05-17
1150513,113,3494,誠研,0,0.00%,0,0,0,2026-05-17
1150513,113,3501,維熹,0,0.00%,0,0,0,2026-05-17
1150513,113,3504,揚明光,5,0.35%,1,0,0.00%,2026-05-17
1150513,113,3515,華擎,0,0.00%,0,0,0,2026-05-17
1150513,113,3518,柏騰,0,0.00%,0,0,0,2026-05-17
1150513,113,3528,安馳,0,0.00%,0,0,0,2026-05-17
1150513,113,3530,晶相光,0,0.00%,0,0,0,2026-05-17
1150513,113,3532,台勝科,0,0.00%,0,0,0,2026-05-17
1150513,113,3533,嘉澤,5,0.05%,0,0,0,2026-05-17
1150513,113,3535,晶彩科,0,0.00%,0,0,0,2026-05-17
1150513,113,3543,州巧,7,11.07%,0,0,0,2026-05-17
1150513,113,3545,敦泰,0,0.00%,0,0,0,2026-05-17
1150513,113,3550,聯穎,0,0.00%,0,0,0,2026-05-17
1150513,113,3557,嘉威,23,0.19%,0,0,0,2026-05-17
1150513,113,3563,牧德,2,0.06%,0,0,0,2026-05-17
1150513,113,3576,聯合再生,3,0.00%,0,0,0,2026-05-17
1150513,113,3583,辛耘,1,0.75%,0,0,0,2026-05-17
1150513,113,3588,通嘉,0,0.00%,0,0,0,2026-05-17
1150513,113,3591,艾笛森,0,0.00%,0,0,0,2026-05-17
1150513,113,3592,瑞鼎,2,0.22%,0,0,0,2026-05-17
1150513,113,3593,力銘,0,0.00%,0,0,0,2026-05-17
1150513,113,3596,智易,0,0.00%,0,0,0,2026-05-17
1150513,113,3605,宏致,8,0.14%,0,0,0,2026-05-17
1150513,113,3607,谷崧,0,0.00%,0,0,0,2026-05-17
1150513,113,3617,碩天,0,0.00%,0,0,0,2026-05-17
1150513,113,3622,洋華,0,0.00%,0,0,0,2026-05-17
1150513,113,3645,達邁,0,0.00%,0,0,0,2026-05-17
1150513,113,3652,精聯,5,1.00%,0,0,0,2026-05-17
1150513,113,3653,健策,8,0.44%,0,0,0,2026-05-17
1150513,113,3661,世芯-KY,2,1.49%,0,0,0,2026-05-17
1150513,113,3665,貿聯-KY,70,41.00%,0,0,0,2026-05-17
1150513,113,3669,圓展,1,0.18%,0,0,0,2026-05-17
1150513,113,3673,TPK-KY,19,0.00%,0,0,0,2026-05-17
1150513,113,3679,新至陞,6,0.19%,0,0,0,2026-05-17
1150513,113,3686,達能,0,0.00%,0,0,0,2026-05-17
1150513,113,3694,海華,0,0.00%,0,0,0,2026-05-17
1150513,113,3701,大眾控,1,0.02%,0,0,0,2026-05-17
1150513,113,3702,大聯大,0,0.00%,0,0,0,2026-05-17
1150513,113,3703,欣陸,1,0.04%,0,0,0,2026-05-17
1150513,113,3704,合勤控,7,0.18%,0,0,0,2026-05-17
1150513,113,3705,永信,14,0.84%,0,0,0,2026-05-17
1150513,113,3706,神達,16,1.11%,0,0,0,2026-05-17
1150513,113,3708,上緯投控,2,3.05%,0,0,0,2026-05-17
1150513,113,3711,日月光投控,0,0.00%,0,0,0,2026-05-17
1150513,113,3712,永崴投控,2,0.08%,0,0,0,2026-05-17
1150513,113,3714,富采,19,0.25%,1,0,0.00%,2026-05-17
1150513,113,3715,定穎投控,0,0.00%,0,0,0,2026-05-17
1150513,113,3716,中化控股,4,1.62%,0,0,0,2026-05-17
1150513,113,4104,佳醫,0,0.00%,0,0,0,2026-05-17
1150513,113,4106,雃博,10,3.80%,0,0,0,2026-05-17
1150513,113,4108,懷特,0,0.00%,0,0,0,2026-05-17
1150513,113,4119,旭富,0,0.00%,0,0,0,2026-05-17
1150513,113,4133,亞諾法,0,0.00%,0,0,0,2026-05-17
1150513,113,4137,麗豐-KY,0,0.00%,0,0,0,2026-05-17
1150513,113,4142,國光生,3,2.82%,0,0,0,2026-05-17
1150513,113,4148,全宇生技-KY,2,0.50%,0,0,0,2026-05-17
1150513,113,4155,訊映,0,0.00%,0,0,0,2026-05-17
1150513,113,4164,承業醫,10,2.47%,0,0,0,2026-05-17
1150513,113,4190,佐登-KY,4,0.00%,0,0,0,2026-05-17
1150513,113,4306,炎洲,14,1.14%,0,0,0,2026-05-17
1150513,113,4414,如興,0,0.00%,0,0,0,2026-05-17
1150513,113,4426,利勤,26,4.49%,0,0,0,2026-05-17
1150513,113,4438,廣越,0,0.00%,0,0,0,2026-05-17
1150513,113,4439,冠星-KY,38,1.91%,0,0,0,2026-05-17
1150513,113,4440,宜新實業,0,0.00%,0,0,0,2026-05-17
1150513,113,4526,東台,2,1.58%,0,0,0,2026-05-17
1150513,113,4532,瑞智,2,3.21%,1,0,0.00%,2026-05-17
1150513,113,4536,拓凱,2,0.71%,0,0,0,2026-05-17
1150513,113,4540,全球傳動,7,0.89%,0,0,0,2026-05-17
