出表日期,報告年度,公司代號,公司名稱,有害廢棄物量-數據(公噸) ,有害廢棄物量-資料範圍,非有害廢棄物量-數據(公噸),非有害廢棄物量-資料範圍,總重量(有害+非有害)-數據(公噸),總重量(有害+非有害)-資料範圍,廢棄物密集度-密集度(公噸/單位) ,廢棄物密集度-單位,取得驗證,date
1150513,113,2605,新興,N/A,統計船隊產出之廢棄物，包含塑膠類(一般廢棄物)、食物廢棄物(廚房廢油)及有害廢棄物(汙油水/ Sludge)。,N/A,統計船隊產出之廢棄物，包含塑膠類(一般廢棄物)、食物廢棄物(廚房廢油)及有害廢棄物(汙油水/ Sludge)。,703.4826,統計船隊產出之廢棄物，包含塑膠類(一般廢棄物)、食物廢棄物(廚房廢油)及有害廢棄物(汙油水/ Sludge)。,N/A,N/A,N/A,2026-05-17
1150513,113,2606,裕民,N/A,裕民自有及代管船上食物廢棄物、紙、玻璃、金屬、塑膠及食用油,N/A,裕民自有及代管船上食物廢棄物、紙、玻璃、金屬、塑膠及食用油,0.3292,裕民自有及代管船上食物廢棄物、紙、玻璃、金屬、塑膠及食用油,0.0000,公噸/千元營業額,ISO 14001,2026-05-17
1150513,113,2607,榮運,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2608,嘉里大榮,0.0000,母公司全組織,1444.2700,母公司全組織,1444.2700,母公司全組織,0.1500,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2609,陽明,28673.7600,母公司陸地據點及營運船舶,235.4700,母公司陸地據點及營運船舶,28909.2300,母公司陸地據點及營運船舶,0.1298,公噸/百萬元營業額,"ISO 9001,ISO 14001",2026-05-17
1150513,113,2610,華航,8.0000,修護園區、華航園區、高雄分公司辦公室作業、台灣據點貴賓室服務、返TPE航班及桃機備餐及貨運服務資訊。,2483.0000,修護園區、華航園區、高雄分公司辦公室作業、台灣據點貴賓室服務、返TPE航班及桃機備餐及貨運服務資訊。,2491.0000,修護園區、華航園區、高雄分公司辦公室作業、台灣據點貴賓室服務、返TPE航班及桃機備餐及貨運服務資訊。,0.0142,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2611,志信,0.0000,已完成母公司。,2.1813,已完成母公司。,2.1813,已完成母公司。,N/A,N/A,N/A,2026-05-17
1150513,113,2612,中航,0.0000,本公司統計數據涵蓋海運、陸運、倉儲物流及商用車等合併公司。,67.0000,本公司統計數據涵蓋海運、陸運、倉儲物流及商用車等合併公司。,67.0000,本公司統計數據涵蓋海運、陸運、倉儲物流及商用車等合併公司。,N/A,N/A,N/A,2026-05-17
1150513,113,2613,中櫃,0.0000,基隆站、五堵站、台中站、31W、臺實,520.0630,基隆站、五堵站、台中站、31W、臺實,520.0630,基隆站、五堵站、台中站、31W、臺實,0.1583,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2614,東森,0.0000,已完成母公司,51.0321,已完成母公司,51.0321,已完成母公司,0.0329,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2615,萬海,25830.8300,"合併財務報表之母子公司
",710.7600,"合併財務報表之母子公司
",26541.5900,"合併財務報表之母子公司
",0.1600,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2616,山隆,0.0000,母公司+加油站+廠區+倉庫,495.0642,母公司+加油站+廠區+倉庫,495.0642,母公司+加油站+廠區+倉庫,N/A,N/A,N/A,2026-05-17
1150513,113,2617,台航,0.0000,母公司據點,5.3300,母公司據點,5.3300,母公司據點,0.0012,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2618,長榮航,0.1000,南崁園區及台北航空大樓民用運輸之後勤管理服務,220.6000,南崁園區及台北航空大樓民用運輸之後勤管理服務,220.7000,南崁園區及台北航空大樓民用運輸之後勤管理服務,0.5770,長榮航空總部 平均每人每日廢棄物產出量(KG),ISO 14001,2026-05-17
1150513,113,2630,亞航,315.5800,松山廠、台中廠、台南廠(含歸仁場站)、屏東廠、空勤外站(高雄、花蓮、台東機場)、停機線維修(桃園、台中、台南、高雄機場),39.4180,松山廠、台中廠、台南廠(含歸仁場站)、屏東廠、空勤外站(高雄、花蓮、台東機場)、停機線維修(桃園、台中、台南、高雄機場),354.9980,松山廠、台中廠、台南廠(含歸仁場站)、屏東廠、空勤外站(高雄、花蓮、台東機場)、停機線維修(桃園、台中、台南、高雄機場),0.0683,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2633,台灣高鐵,23.6400,基地及車站,7058.2900,基地及車站,7081.9300,基地及車站,0.1332,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2634,漢翔,1541.0478,母公司(台中廠區、沙鹿廠區、岡山廠區),2198.9656,母公司(台中廠區、沙鹿廠區、岡山廠區),3740.0134,母公司(台中廠區、沙鹿廠區、岡山廠區),0.0953,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2636,台驊控股,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2637,慧洋-KY,0.0000,已完成合併財務報表之母子公司,381.0000,已完成合併財務報表之母子公司,381.0000,已完成合併財務報表之母子公司,2.9822,公噸/船數(加權平均),N/A,2026-05-17
1150513,113,2642,宅配通,0.0000,已完成合併財務報表之母子公司,765.0000,已完成合併財務報表之母子公司,765.0000,已完成合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,2645,長榮航太,241.1300,長榮航太母公司(不包含松山駐點維修區),1607.1300,長榮航太母公司(不包含松山駐點維修區),1848.2600,長榮航太母公司(不包含松山駐點維修區),N/A,N/A,N/A,2026-05-17
1150513,113,2646,星宇航空,0.0000,數據統計範疇涵蓋臺灣總公司及其主要營運據點，2024年統計範疇擴大至全球營運據點，包含臺灣新增之辦公室據點，以及海外10處分公司及其營運據點。 ,1007.6600,數據統計範疇涵蓋臺灣總公司及其主要營運據點，2024年統計範疇擴大至全球營運據點，包含臺灣新增之辦公室據點，以及海外10處分公司及其營運據點。 ,1007.6600,數據統計範疇涵蓋臺灣總公司及其主要營運據點，2024年統計範疇擴大至全球營運據點，包含臺灣新增之辦公室據點，以及海外10處分公司及其營運據點。 ,0.0283,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2701,萬企,0.0000,以萬華企業為主體,240.0000,以萬華企業為主體,240.0000,以萬華企業為主體,0.8276,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2702,華園,N/A,一般廢棄物、廚餘、食用油,55.2800,一般廢棄物、廚餘、食用油,55.2800,一般廢棄物、廚餘、食用油,N/A,N/A,N/A,2026-05-17
1150513,113,2704,國賓,0.0000,台北館、新竹館,716.2456,台北館、新竹館,716.2456,台北館、新竹館,0.5501,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2705,六福,0.0000,母公司,878.4530,母公司,878.4530,母公司,0.3779,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2706,第一店,0.0000,本公司以下營運據點：第一華僑大飯店股份有限公司,13.2000,本公司以下營運據點：第一華僑大飯店股份有限公司,13.2000,本公司以下營運據點：第一華僑大飯店股份有限公司,0.0371,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2707,晶華,0.0000,母公司+子公司,1915.7790,母公司+子公司,1915.7790,母公司+子公司,0.3407,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2712,遠雄來,N/A,母公司,314.4370,母公司,314.4370,母公司,0.8857,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2722,夏都,0.0000,包含合併財務報表之母子公司,275.7100,包含合併財務報表之母子公司,275.7100,包含合併財務報表之母子公司,0.4366,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2723,美食-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2727,王品,2040.0000,"廢棄物計算獨立店面廢油及廚餘量(非獨立店面由賣場統一處理)，廚餘、廢食用油共2,040t",0.0000,"廢棄物計算獨立店面廢油及廚餘量(非獨立店面由賣場統一處理)，廚餘、廢食用油共2,040t",2040.0000,"廢棄物計算獨立店面廢油及廚餘量(非獨立店面由賣場統一處理)，廚餘、廢食用油共2,040t",0.1133,公噸/百萬元營業額,其他(各店廢油、廚餘皆採用環保部核可廠商),2026-05-17
1150513,113,2731,雄獅,0.0000,母公司。,41.8647,母公司。,41.8647,母公司。,0.0035,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2739,寒舍,0.0000,母公司,2444.6690,母公司,2444.6690,母公司,0.4859,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2748,雲品,0.0000,總管理處、君品酒店、雲品溫泉酒店、頤品大飯店。,386.1100,總管理處、君品酒店、雲品溫泉酒店、頤品大飯店。,386.1100,總管理處、君品酒店、雲品溫泉酒店、頤品大飯店。,0.1580,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2753,八方雲集,0.0000,廢棄物統計包含台灣廠區之污泥及食物廢棄物。,4269.6140,廢棄物統計包含台灣廠區之污泥及食物廢棄物。,4269.6140,廢棄物統計包含台灣廠區之污泥及食物廢棄物。,0.0860,公噸/產品,N/A,2026-05-17
1150513,113,2762,世界健身-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2801,彰銀,0.0000,國內、外及子公司全數營業據點,1390.8549,國內、外及子公司全數營業據點,1390.8549,國內、外及子公司全數營業據點,0.0333,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2812,台中銀,0.0000,總行（民權大樓）,24.4900,總行（民權大樓）,24.4900,總行（民權大樓）,N/A,N/A,N/A,2026-05-17
1150513,113,2816,旺旺保,N/A,N/A,N/A,N/A,0.0000,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2820,華票,0.0000,本公司所屬行業別為票券金融業，數據邊界範圍為總公司及5 間分公司營業據點，涵蓋範圍包括所使用辦公樓層，廢棄物主要為同仁日常辦公產生之廢棄物，主要為紙類、金屬類(鐵&鋁罐)、塑膠類(寶特瓶&塑膠餐盒)、玻璃瓶及電池，無有害或有毒廢棄物均為非有害廢棄物，盤查涵蓋範圍為100%。,0.2159,本公司所屬行業別為票券金融業，數據邊界範圍為總公司及5 間分公司營業據點，涵蓋範圍包括所使用辦公樓層，廢棄物主要為同仁日常辦公產生之廢棄物，主要為紙類、金屬類(鐵&鋁罐)、塑膠類(寶特瓶&塑膠餐盒)、玻璃瓶及電池，無有害或有毒廢棄物均為非有害廢棄物，盤查涵蓋範圍為100%。,0.2159,本公司所屬行業別為票券金融業，數據邊界範圍為總公司及5 間分公司營業據點，涵蓋範圍包括所使用辦公樓層，廢棄物主要為同仁日常辦公產生之廢棄物，主要為紙類、金屬類(鐵&鋁罐)、塑膠類(寶特瓶&塑膠餐盒)、玻璃瓶及電池，無有害或有毒廢棄物均為非有害廢棄物，盤查涵蓋範圍為100%。,N/A,N/A,N/A,2026-05-17
1150513,113,2832,台產,0.0000,總公司,11.7579,總公司,11.7579,總公司,0.0016,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2834,臺企銀,0.0000,合併財務報表之母子公司,228.8635,合併財務報表之母子公司,228.8635,合併財務報表之母子公司,0.0041,公噸/百萬元營業額,"ISO 14001,ISO 14064-1",2026-05-17
1150513,113,2836,高雄銀,0.0000,高雄銀行全行據點,58.4840,高雄銀行全行據點,58.4840,高雄銀行全行據點,0.0133,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2838,聯邦銀,0.0000,母公司,174.7000,母公司,174.7000,母公司,0.0103,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2845,遠東銀,0.0000,本行板橋大人國及文化奇蹟大樓,37.0913,本行板橋大人國及文化奇蹟大樓,37.0913,本行板橋大人國及文化奇蹟大樓,0.0501,人均,ISO 14001,2026-05-17
1150513,113,2849,安泰銀,0.0000,已完成母公司(安泰商業銀行股份有限公司53個據點),56.9500,已完成母公司(安泰商業銀行股份有限公司53個據點),56.9500,已完成母公司(安泰商業銀行股份有限公司53個據點),0.0103,公噸/百萬元營業額,ISAE3410,2026-05-17
1150513,113,2850,新產,0.0000,總公司+新竹分公司,62906.0659,總公司+新竹分公司,62906.0659,總公司+新竹分公司,N/A,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2851,中再保,N/A,已完成母公司,N/A,已完成母公司,12.0300,已完成母公司,0.0005,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2852,第一保,0.0000,總公司及分公司,5.7400,總公司及分公司,5.7400,總公司及分公司,N/A,N/A,N/A,2026-05-17
1150513,113,2855,統一證,0.0000,總公司及分公司,72.0558,總公司及分公司,72.0558,總公司及分公司,0.0059,公噸/百萬元營業額,"ISO 14001,ISO 14064-3",2026-05-17
1150513,113,2867,三商壽,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2880,華南金,0.0000,已完成合併財務報表之母子公司,724.4310,已完成合併財務報表之母子公司,724.4310,已完成合併財務報表之母子公司,0.0386,公噸/人,ISO 14064-1,2026-05-17
1150513,113,2881,富邦金,0.0000,富邦金控、富邦人壽、台北富邦銀行、富邦產險、富邦證券、富邦證券投資信託、富邦期貨、富邦育樂、富邦運動場館、北富銀創投、富邦證券投資顧問、富邦私募股權、富邦綜合保險代理人、富邦金控創業投資、富邦資產管理。,1229.9488,富邦金控、富邦人壽、台北富邦銀行、富邦產險、富邦證券、富邦證券投資信託、富邦期貨、富邦育樂、富邦運動場館、北富銀創投、富邦證券投資顧問、富邦私募股權、富邦綜合保險代理人、富邦金控創業投資、富邦資產管理。,1229.9488,富邦金控、富邦人壽、台北富邦銀行、富邦產險、富邦證券、富邦證券投資信託、富邦期貨、富邦育樂、富邦運動場館、北富銀創投、富邦證券投資顧問、富邦私募股權、富邦綜合保險代理人、富邦金控創業投資、富邦資產管理。,0.0319,公噸/員工人數,N/A,2026-05-17
1150513,113,2882,國泰金,0.0000,包含集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募、電業)之國內據點,2002.5535,包含集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募、電業)之國內據點,2002.5535,包含集團(金控、人壽、銀行、產險、證券、投信、投顧、創投、期貨、私募、電業)之國內據點,26.7285,公斤/人(公斤/總員工數),ISO 14001,2026-05-17
1150513,113,2883,凱基金,0.0000,凱基金控及其子公司全球所有營運據點（ 除清算中的凱基銀行海外據點－中華開發國際租賃),1027.0000,凱基金控及其子公司全球所有營運據點（ 除清算中的凱基銀行海外據點－中華開發國際租賃),1027.0000,凱基金控及其子公司全球所有營運據點（ 除清算中的凱基銀行海外據點－中華開發國際租賃),0.0000,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2884,玉山金,0.0000,包含母公司個體之海內外營運據點,523.4140,包含母公司個體之海內外營運據點,523.4140,包含母公司個體之海內外營運據點,0.0069,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2885,元大金,0.0000,全集團,636.1000,全集團,636.1000,全集團,53.4600,公斤/人,ISO 14001,2026-05-17
1150513,113,2886,兆豐金,0.0000,"全臺營運據點
",480.0460,"全臺營運據點
",480.0460,"全臺營運據點
",0.0283,公噸/員工數,ISAE 3000,2026-05-17
1150513,113,2887,台新金,0.0000,以5棟主要自有大樓之廢棄物噸數推估至全金控,745.5351,以5棟主要自有大樓之廢棄物噸數推估至全金控,745.5351,以5棟主要自有大樓之廢棄物噸數推估至全金控,0.0086,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2889,國票金,0.0000,2024年度盤查邊界包括國票金融控股公司、國票綜合證券股份有限公司、國際票券金融股份有限公司、國票創業投資股份有限公司、國票證券投資顧問股份有限公司、國票證創業投資股份有限公司、國票期貨股份有限公司,49.9673,2024年度盤查邊界包括國票金融控股公司、國票綜合證券股份有限公司、國際票券金融股份有限公司、國票創業投資股份有限公司、國票證券投資顧問股份有限公司、國票證創業投資股份有限公司、國票期貨股份有限公司,49.9673,2024年度盤查邊界包括國票金融控股公司、國票綜合證券股份有限公司、國際票券金融股份有限公司、國票創業投資股份有限公司、國票證券投資顧問股份有限公司、國票證創業投資股份有限公司、國票期貨股份有限公司,0.0061,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2890,永豐金,0.0000,金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資)之國內所有營運據點納入統計範疇,554.4700,金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資)之國內所有營運據點納入統計範疇,554.4700,金控及旗下5家主要子公司（永豐銀行、永豐金證券、永豐投信、永豐金租賃、永豐創業投資)之國內所有營運據點納入統計範疇,0.0580,公噸/國內總人數,AA1000 ASv3第二類型高度保證等級,2026-05-17
1150513,113,2891,中信金,0.0000,中信金控、中信銀行(含泰、日子行)、金控轄下各子公司總部(不含總部園區商家)及仲信租賃。,1471.0000,中信金控、中信銀行(含泰、日子行)、金控轄下各子公司總部(不含總部園區商家)及仲信租賃。,1471.0000,中信金控、中信銀行(含泰、日子行)、金控轄下各子公司總部(不含總部園區商家)及仲信租賃。,0.0550,公噸/人,"ISO 14001,ISO14064-1",2026-05-17
1150513,113,2892,第一金,N/A,第一銀行、第一金證券、第一金投信、第一金人壽及第一金AMC之國內全數分支機構及第一銀行海外營運據點。,N/A,第一銀行、第一金證券、第一金投信、第一金人壽及第一金AMC之國內全數分支機構及第一銀行海外營運據點。,314.6200,第一銀行、第一金證券、第一金投信、第一金人壽及第一金AMC之國內全數分支機構及第一銀行海外營運據點。,0.0044,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,2897,王道銀行,0.0000,包含母公司個體之全球營運據點,64.7200,包含母公司個體之全球營運據點,64.7200,包含母公司個體之全球營運據點,0.0520,公噸/員工人數,N/A,2026-05-17
1150513,113,2901,欣欣,0.0000,已完成母公司,126.0200,已完成母公司,126.0200,已完成母公司,0.1714,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2903,遠百,0.0000,各分公司,7602.0000,各分公司,7602.0000,各分公司,0.0002,公噸/服務,N/A,2026-05-17
1150513,113,2904,匯僑,40.4500,臺中港西二槽區及西五槽區,7.9600,臺中港西二槽區及西五槽區,48.4100,臺中港西二槽區及西五槽區,0.0984,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2905,三商,0.0000,母公司,1.1090,母公司,1.1090,母公司,0.0000,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2906,高林,0.0000,廢棄物管理之盤查邊界涵蓋總部辦公室、樹林物流中心。,16.9620,廢棄物管理之盤查邊界涵蓋總部辦公室、樹林物流中心。,16.9620,廢棄物管理之盤查邊界涵蓋總部辦公室、樹林物流中心。,N/A,N/A,N/A,2026-05-17
1150513,113,2908,特力,0.0000,特力股份有限公司,366.2680,特力股份有限公司,366.2680,特力股份有限公司,0.0210,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2910,統領,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2911,麗嬰房,N/A,N/A,N/A,N/A,0.0000,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2912,統一超,0.0000,母公司,64467.8043,母公司,64467.8043,母公司,6.2722,公噸/門市,AA1000,2026-05-17
1150513,113,2913,農林,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2915,潤泰全,0.0000,母公司,368.8800,母公司,368.8800,母公司,0.1300,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2923,鼎固-KY,0.0000,包含母子公司主要項目據點、上海打浦橋日月光中心、上海嘉定日月光中心、上海嘉定日月光辦公樓、上海御華山,24892.0000,包含母子公司主要項目據點、上海打浦橋日月光中心、上海嘉定日月光中心、上海嘉定日月光辦公樓、上海御華山,24892.0000,包含母子公司主要項目據點、上海打浦橋日月光中心、上海嘉定日月光中心、上海嘉定日月光辦公樓、上海御華山,2.9100,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,2929,淘帝-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2939,永邑-KY,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,2945,三商家購,2.5000,廢棄物統計範圍包含物流中心(觀音倉庫),435.5000,廢棄物統計範圍包含物流中心(觀音倉庫),438.0000,廢棄物統計範圍包含物流中心(觀音倉庫),N/A,N/A,N/A,2026-05-17
1150513,113,3002,歐格,0.0000,母公司,13.1800,母公司,13.1800,母公司,0.0370,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3003,健和興,116.2270,彰濱線西總廠、南二廠、彰濱三廠、金屬表面處理廠,48.7380,彰濱線西總廠、南二廠、彰濱三廠、金屬表面處理廠,164.9650,彰濱線西總廠、南二廠、彰濱三廠、金屬表面處理廠,0.0552,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3004,豐達科,281.8912,母公司各廠區,304.9501,母公司各廠區,586.8413,母公司各廠區,0.1680,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3005,神基,1182.4756,資料範圍涵蓋神基控股暨合併財務報表之八家重要子公司，覆蓋率達合併營收約90%。,5334.8664,資料範圍涵蓋神基控股暨合併財務報表之八家重要子公司，覆蓋率達合併營收約90%。,6517.3420,資料範圍涵蓋神基控股暨合併財務報表之八家重要子公司，覆蓋率達合併營收約90%。,0.1827,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3006,晶豪科,0.4566,竹科總部,16.3600,竹科總部,16.8166,竹科總部,29.2014,人均用量,ISO 14001,2026-05-17
1150513,113,3008,大立光,80.8300,母公司,4984.5000,母公司,5065.3300,母公司,0.0850,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3010,華立,51.9900,母公司華立及子公司全順､國軒,51.9200,母公司華立及子公司全順､國軒,103.9100,母公司華立及子公司全順､國軒,0.2175,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3011,今皓,1.2845,"本公司以下營運據點：今晧實業股份有限公司、今皓光電(崑山)有限公司、泰國廠  J.B.T Industrial Co., Ltd. (J.B.T)",68.6388,"本公司以下營運據點：今晧實業股份有限公司、今皓光電(崑山)有限公司、泰國廠  J.B.T Industrial Co., Ltd. (J.B.T)",69.9233,"本公司以下營運據點：今晧實業股份有限公司、今皓光電(崑山)有限公司、泰國廠  J.B.T Industrial Co., Ltd. (J.B.T)",0.0607,公噸/百萬元營業額,"ISO 9001,ISO 14001",2026-05-17
1150513,113,3013,晟銘電,229.0000,包含合併財務報表之母子公司,6565.0000,包含合併財務報表之母子公司,6794.0000,包含合併財務報表之母子公司,N/A,N/A,N/A,2026-05-17
1150513,113,3014,聯陽,1.7094,母公司,36.9300,母公司,38.6394,母公司,0.0058,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3015,全漢,22.9997,廠區包含全漢企業股份有限公司總部、桃⼆廠區與桃三廠、全漢企業股份有限公司⾼雄分公司、輝⼒廠、仲漢電⼦(深圳)有限公司、深圳市眾漢科技有限公司福永廠、無錫全漢科技有限公司、東莞普特、善元科技,406.0820,廠區包含全漢企業股份有限公司總部、桃⼆廠區與桃三廠、全漢企業股份有限公司⾼雄分公司、輝⼒廠、仲漢電⼦(深圳)有限公司、深圳市眾漢科技有限公司福永廠、無錫全漢科技有限公司、東莞普特、善元科技,429.0817,廠區包含全漢企業股份有限公司總部、桃⼆廠區與桃三廠、全漢企業股份有限公司⾼雄分公司、輝⼒廠、仲漢電⼦(深圳)有限公司、深圳市眾漢科技有限公司福永廠、無錫全漢科技有限公司、東莞普特、善元科技,3.6989,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3016,嘉晶,4.4120,邊界為嘉晶主要生產製造廠區。(嘉積廠於2024.11.26取得工廠登記證，故以上數字並未含嘉積廠)。,153.0124,邊界為嘉晶主要生產製造廠區。(嘉積廠於2024.11.26取得工廠登記證，故以上數字並未含嘉積廠)。,157.4244,邊界為嘉晶主要生產製造廠區。(嘉積廠於2024.11.26取得工廠登記證，故以上數字並未含嘉積廠)。,0.0383,公噸/百萬元營業額,ISO 14001,2026-05-17
1150513,113,3017,奇鋐,1809.9900,包含合併報表所有公司，除富世達為上市公司單獨出具相關報告。,15385.7300,包含合併報表所有公司，除富世達為上市公司單獨出具相關報告。,17195.7200,包含合併報表所有公司，除富世達為上市公司單獨出具相關報告。,0.2400,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3018,隆銘綠能,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3019,亞光,16.1500,台灣廠區,66.6400,台灣廠區,82.7900,台灣廠區,0.0036,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3021,鴻名,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3022,威強電,1.3850,母公司,0.5670,母公司,1.9520,母公司,0.0004,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3023,信邦,54.0900,本公司、100%持股子公司,3009.6500,本公司、100%持股子公司,3063.7400,本公司、100%持股子公司,0.0900,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3024,憶聲,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3025,星通,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3026,禾伸堂,307.6640,臺北總公司、桃園龍潭一廠、桃園龍潭二廠、宜蘭利澤工廠,694.7950,臺北總公司、桃園龍潭一廠、桃園龍潭二廠、宜蘭利澤工廠,1002.4590,臺北總公司、桃園龍潭一廠、桃園龍潭二廠、宜蘭利澤工廠,0.0756,公噸/產品,N/A,2026-05-17
1150513,113,3027,盛達,8.6000,盛達新店廠,3.7800,盛達新店廠,12.3800,盛達新店廠,N/A,N/A,"ISO 9001,ISO 14001",2026-05-17
1150513,113,3028,增你強,N/A,台北總公司、新竹、台中及高雄營運據點,19.7500,台北總公司、新竹、台中及高雄營運據點,19.7500,台北總公司、新竹、台中及高雄營運據點,0.0014,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3029,零壹,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3030,德律,N/A,N/A,N/A,N/A,N/A,N/A,0.0112,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3031,佰鴻,2.2400,已完成合併財務報表之母子公司,230.0100,已完成合併財務報表之母子公司,232.2500,已完成合併財務報表之母子公司,0.1972,公噸/百萬元營業額,"ISO 9001,生活垃圾除外，其餘有驗證。",2026-05-17
1150513,113,3032,偉訓,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-05-17
1150513,113,3033,威健,0.0000,母公司台灣營業據點,126.5000,母公司台灣營業據點,126.5000,母公司台灣營業據點,0.0028,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3034,聯詠,0.0000,母公司,473.6100,母公司,473.6100,母公司,0.0046,公噸/百萬元營業額,ISO 14064-1,2026-05-17
1150513,113,3035,智原,0.8400,僅⺟公司(新⽵營運據點、台北及台南辦公室)為統計邊界,25.0700,僅⺟公司(新⽵營運據點、台北及台南辦公室)為統計邊界,25.9100,僅⺟公司(新⽵營運據點、台北及台南辦公室)為統計邊界,0.0023,公噸/百萬元營業額,AA1000 (高度保證),2026-05-17
1150513,113,3036,文曄,0.8700,台灣、香港、新加坡,146.5800,台灣、香港、新加坡,147.4500,台灣、香港、新加坡,0.0002,公噸/百萬元營業額,N/A,2026-05-17
1150513,113,3037,欣興,76088.0000,母公司及部分子公司,43397.0000,母公司及部分子公司,119485.0000,母公司及部分子公司,1.0400,公噸/百萬元營業額,"ISO 14001,UL 2799",2026-05-17
