出表日期,報告年度,公司代號,公司名稱,前10大股東持股情形,date
1150513,113,3296,勝德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3296_20250528F17.pdf,2026-05-15
1150513,113,3305,昇貿,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3305_20250611F17.pdf,2026-05-15
1150513,113,3308,聯德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3308_20250627F17.pdf,2026-05-15
1150513,113,3311,閎暉,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3311_20250618F17.pdf,2026-05-15
1150513,113,3312,弘憶股,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3312_20250625F17.pdf,2026-05-15
1150513,113,3321,同泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3321_20250522F17.pdf,2026-05-15
1150513,113,3338,泰碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3338_20250522F17.pdf,2026-05-15
1150513,113,3346,麗清,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3346_20250528F17.pdf,2026-05-15
1150513,113,3356,奇偶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3356_20250529F17.pdf,2026-05-15
1150513,113,3376,新日興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3376_20250610F17.pdf,2026-05-15
1150513,113,3380,明泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3380_20250527F17.pdf,2026-05-15
1150513,113,3406,玉晶光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3406_20250617F17.pdf,2026-05-15
1150513,113,3413,京鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3413_20250528F17.pdf,2026-05-15
1150513,113,3416,融程電,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3416_20250528F17.pdf,2026-05-15
1150513,113,3419,譁裕,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3419_20250625F17.pdf,2026-05-15
1150513,113,3432,台端,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3432_20250625F17.pdf,2026-05-15
1150513,113,3437,榮創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3437_20250619F17.pdf,2026-05-15
1150513,113,3443,創意,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3443_20250515F17.pdf,2026-05-15
1150513,113,3447,展達,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3447_20250527F17.pdf,2026-05-15
1150513,113,3450,聯鈞,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3450_20250528F17.pdf,2026-05-15
1150513,113,3481,群創,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3481_20250507F17.pdf,2026-05-15
1150513,113,3494,誠研,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3494_20250620F17.pdf,2026-05-15
1150513,113,3501,維熹,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3501_20250625F17.pdf,2026-05-15
1150513,113,3504,揚明光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3504_20250617F17.pdf,2026-05-15
1150513,113,3515,華擎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3515_20250528F17.pdf,2026-05-15
1150513,113,3518,柏騰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3518_20250611F17.pdf,2026-05-15
1150513,113,3528,安馳,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3528_20250528F17.pdf,2026-05-15
1150513,113,3530,晶相光,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3530_20250618F17.pdf,2026-05-15
1150513,113,3532,台勝科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3532_20250606F17.pdf,2026-05-15
1150513,113,3533,嘉澤,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3533_20250613F17.pdf,2026-05-15
1150513,113,3535,晶彩科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3535_20250529F17.pdf,2026-05-15
1150513,113,3543,州巧,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3543_20250515F17.pdf,2026-05-15
1150513,113,3545,敦泰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3545_20250526F17.pdf,2026-05-15
1150513,113,3550,聯穎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3550_20250613F17.pdf,2026-05-15
1150513,113,3557,嘉威,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3557_20250526F17.pdf,2026-05-15
1150513,113,3563,牧德,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3563_20250529F17.pdf,2026-05-15
1150513,113,3576,聯合再生,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3576_20250526F17.pdf,2026-05-15
1150513,113,3583,辛耘,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3583_20250523F17.pdf,2026-05-15
1150513,113,3588,通嘉,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3588_20250529F17.pdf,2026-05-15
1150513,113,3591,艾笛森,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3591_20250528F17.pdf,2026-05-15
1150513,113,3592,瑞鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3592_20250528F17.pdf,2026-05-15
1150513,113,3593,力銘,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3593_20250627F17.pdf,2026-05-15
1150513,113,3596,智易,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3596_20250528F17.pdf,2026-05-15
1150513,113,3605,宏致,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3605_20250625F17.pdf,2026-05-15
1150513,113,3607,谷崧,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3607_20250626F17.pdf,2026-05-15
1150513,113,3617,碩天,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3617_20250528F17.pdf,2026-05-15
1150513,113,3622,洋華,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3622_20250523F17.pdf,2026-05-15
1150513,113,3645,達邁,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3645_20250626F17.pdf,2026-05-15
1150513,113,3652,精聯,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3652_20250619F17.pdf,2026-05-15
1150513,113,3653,健策,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3653_20250529F17.pdf,2026-05-15
1150513,113,3661,世芯-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3661_20250529F17.pdf,2026-05-15
1150513,113,3665,貿聯-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3665_20250529F17.pdf,2026-05-15
1150513,113,3669,圓展,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3669_20250611F17.pdf,2026-05-15
1150513,113,3673,TPK-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3673_20250611F17.pdf,2026-05-15
1150513,113,3679,新至陞,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3679_20250529F17.pdf,2026-05-15
1150513,113,3686,達能,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3686_20250618F17.pdf,2026-05-15
1150513,113,3694,海華,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3694_20250620F17.pdf,2026-05-15
1150513,113,3701,大眾控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3701_20250528F17.pdf,2026-05-15
1150513,113,3702,大聯大,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3702_20250528F17.pdf,2026-05-15
1150513,113,3703,欣陸,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3703_20250617F17.pdf,2026-05-15
1150513,113,3704,合勤控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3704_20250617F17.pdf,2026-05-15
1150513,113,3705,永信,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3705_20250528F17.pdf,2026-05-15
1150513,113,3706,神達,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3706_20250523F17.pdf,2026-05-15
1150513,113,3708,上緯投控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3708_20250526F17.pdf,2026-05-15
1150513,113,3711,日月光投控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3711_20250625F17.pdf,2026-05-15
1150513,113,3712,永崴投控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3712_20250528F17.pdf,2026-05-15
1150513,113,3714,富采,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3714_20250523F17.pdf,2026-05-15
1150513,113,3715,定穎投控,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3715_20250522F17.pdf,2026-05-15
1150513,113,3716,中化控股,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_3716_20250527F17.pdf,2026-05-15
1150513,113,4104,佳醫,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4104_20250626F17.pdf,2026-05-15
1150513,113,4106,雃博,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4106_20250624F17.pdf,2026-05-15
1150513,113,4108,懷特,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4108_20250604F17.pdf,2026-05-15
1150513,113,4119,旭富,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4119_20250526F17.pdf,2026-05-15
1150513,113,4133,亞諾法,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4133_20250529F17.pdf,2026-05-15
1150513,113,4137,麗豐-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4137_20250526F17.pdf,2026-05-15
1150513,113,4142,國光生,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4142_20250626F17.pdf,2026-05-15
1150513,113,4148,全宇生技-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4148_20250616F17.pdf,2026-05-15
1150513,113,4155,訊映,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4155_20250603F17.pdf,2026-05-15
1150513,113,4164,承業醫,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4164_20250604F17.pdf,2026-05-15
1150513,113,4190,佐登-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4190_20250619F17.pdf,2026-05-15
1150513,113,4306,炎洲,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4306_20250620F17.pdf,2026-05-15
1150513,113,4414,如興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4414_20250627F17.pdf,2026-05-15
1150513,113,4426,利勤,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4426_20250619F17.pdf,2026-05-15
1150513,113,4438,廣越,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4438_20250617F17.pdf,2026-05-15
1150513,113,4439,冠星-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4439_20250619F17.pdf,2026-05-15
1150513,113,4440,宜新實業,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4440_20250605F17.pdf,2026-05-15
1150513,113,4526,東台,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4526_20250613F17.pdf,2026-05-15
1150513,113,4532,瑞智,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4532_20250611F17.pdf,2026-05-15
1150513,113,4536,拓凱,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4536_20250528F17.pdf,2026-05-15
1150513,113,4540,全球傳動,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4540_20250626F17.pdf,2026-05-15
1150513,113,4545,銘鈺,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4545_20250529F17.pdf,2026-05-15
1150513,113,4551,智伸科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4551_20250618F17.pdf,2026-05-15
1150513,113,4552,力達-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4552_20250618F17.pdf,2026-05-15
1150513,113,4555,氣立,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4555_20250529F17.pdf,2026-05-15
1150513,113,4557,永新-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4557_20250528F17.pdf,2026-05-15
1150513,113,4560,強信-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4560_20250619F17.pdf,2026-05-15
1150513,113,4562,穎漢,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4562_20250528F17.pdf,2026-05-15
1150513,113,4564,元翎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4564_20250625F17.pdf,2026-05-15
1150513,113,4566,時碩工業,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4566_20250619F17.pdf,2026-05-15
1150513,113,4569,六方科-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4569_20250620F17.pdf,2026-05-15
1150513,113,4571,鈞興-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4571_20250522F17.pdf,2026-05-15
1150513,113,4572,駐龍,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4572_20250528F17.pdf,2026-05-15
1150513,113,4576,大銀微系統,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4576_20250527F17.pdf,2026-05-15
1150513,113,4581,光隆精密-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4581_20250626F17.pdf,2026-05-15
1150513,113,4583,台灣精銳,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4583_20250523F17.pdf,2026-05-15
1150513,113,4588,玖鼎電力,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4588_20250620F17.pdf,2026-05-15
1150513,113,4720,德淵,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4720_20250529F17.pdf,2026-05-15
1150513,113,4722,國精化,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4722_20250523F17.pdf,2026-05-15
1150513,113,4736,泰博,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4736_20250604F17.pdf,2026-05-15
1150513,113,4737,華廣,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4737_20250617F17.pdf,2026-05-15
1150513,113,4739,康普,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4739_20250528F17.pdf,2026-05-15
1150513,113,4746,台耀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4746_20250620F17.pdf,2026-05-15
1150513,113,4755,三福化,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4755_20250609F17.pdf,2026-05-15
1150513,113,4763,材料-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4763_20250522F17.pdf,2026-05-15
1150513,113,4764,雙鍵,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4764_20250625F17.pdf,2026-05-15
1150513,113,4766,南寶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4766_20250617F17.pdf,2026-05-15
1150513,113,4770,上品,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4770_20250529F17.pdf,2026-05-15
1150513,113,4771,望隼,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4771_20250523F17.pdf,2026-05-15
1150513,113,4807,日成-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4807_20250527F17.pdf,2026-05-15
1150513,113,4904,遠傳,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4904_20250516F17.pdf,2026-05-15
1150513,113,4906,正文,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4906_20250528F17.pdf,2026-05-15
1150513,113,4912,聯德控股-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4912_20250528F17.pdf,2026-05-15
1150513,113,4915,致伸,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4915_20250523F17.pdf,2026-05-15
1150513,113,4916,事欣科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4916_20250527F17.pdf,2026-05-15
1150513,113,4919,新唐,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4919_20250526F17.pdf,2026-05-15
1150513,113,4927,泰鼎-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4927_20250528F17.pdf,2026-05-15
1150513,113,4930,燦星網,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4930_20250603F17.pdf,2026-05-15
1150513,113,4934,太極,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4934_20250527F17.pdf,2026-05-15
1150513,113,4935,茂林-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4935_20250528F17.pdf,2026-05-15
1150513,113,4938,和碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4938_20250606F17.pdf,2026-05-15
1150513,113,4942,嘉彰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4942_20250526F17.pdf,2026-05-15
1150513,113,4943,康控-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4943_20250627F17.pdf,2026-05-15
1150513,113,4949,有成精密,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4949_20250528F17.pdf,2026-05-15
1150513,113,4952,凌通,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4952_20250527F17.pdf,2026-05-15
1150513,113,4956,光鋐,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4956_20250620F17.pdf,2026-05-15
1150513,113,4958,臻鼎-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4958_20250529F17.pdf,2026-05-15
1150513,113,4960,誠美材,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4960_20250527F17.pdf,2026-05-15
1150513,113,4961,天鈺,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4961_20250526F17.pdf,2026-05-15
1150513,113,4967,十銓,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4967_20250529F17.pdf,2026-05-15
1150513,113,4968,立積,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4968_20250529F17.pdf,2026-05-15
1150513,113,4976,佳凌,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4976_20250625F17.pdf,2026-05-15
1150513,113,4977,眾達-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4977_20250616F17.pdf,2026-05-15
1150513,113,4989,榮科,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4989_20250620F17.pdf,2026-05-15
1150513,113,4994,傳奇,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4994_20250527F17.pdf,2026-05-15
1150513,113,4999,鑫禾,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_4999_20250624F17.pdf,2026-05-15
1150513,113,5007,三星,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5007_20250619F17.pdf,2026-05-15
1150513,113,5203,訊連,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5203_20250619F17.pdf,2026-05-15
1150513,113,5215,科嘉-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5215_20250626F17.pdf,2026-05-15
1150513,113,5222,全訊,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5222_20250611F17.pdf,2026-05-15
1150513,113,5225,東科-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5225_20250528F17.pdf,2026-05-15
1150513,113,5234,達興材料,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5234_20250514F17.pdf,2026-05-15
1150513,113,5243,乙盛-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5243_20250620F17.pdf,2026-05-15
1150513,113,5244,弘凱,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5244_20250528F17.pdf,2026-05-15
1150513,113,5258,虹堡,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5258_20250617F17.pdf,2026-05-15
1150513,113,5269,祥碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5269_20250613F17.pdf,2026-05-15
1150513,113,5283,禾聯碩,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5283_20250603F17.pdf,2026-05-15
1150513,113,5284,jpp-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5284_20250618F17.pdf,2026-05-15
1150513,113,5285,界霖,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5285_20250625F17.pdf,2026-05-15
1150513,113,5288,豐祥-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5288_20250529F17.pdf,2026-05-15
1150513,113,5292,華懋,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5292_20250522F17.pdf,2026-05-15
1150513,113,5306,桂盟,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5306_20250529F17.pdf,2026-05-15
1150513,113,5388,中磊,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5388_20250529F17.pdf,2026-05-15
1150513,113,5434,崇越,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5434_20250529F17.pdf,2026-05-15
1150513,113,5469,瀚宇博,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5469_20250618F17.pdf,2026-05-15
1150513,113,5471,松翰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5471_20250619F17.pdf,2026-05-15
1150513,113,5484,慧友,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5484_20250620F17.pdf,2026-05-15
1150513,113,5515,建國,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5515_20250613F17.pdf,2026-05-15
1150513,113,5519,隆大,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5519_20250529F17.pdf,2026-05-15
1150513,113,5521,工信,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5521_20250626F17.pdf,2026-05-15
1150513,113,5522,遠雄,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5522_20250610F17.pdf,2026-05-15
1150513,113,5525,順天,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5525_20250529F17.pdf,2026-05-15
1150513,113,5531,鄉林,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5531_20250625F17.pdf,2026-05-15
1150513,113,5533,皇鼎,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5533_20250610F17.pdf,2026-05-15
1150513,113,5534,長虹,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5534_20250626F17.pdf,2026-05-15
1150513,113,5538,東明-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5538_20250619F17.pdf,2026-05-15
1150513,113,5546,永固-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5546_20250625F17.pdf,2026-05-15
1150513,113,5607,遠雄港,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5607_20250625F17.pdf,2026-05-15
1150513,113,5608,四維航,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5608_20250625F17.pdf,2026-05-15
1150513,113,5706,鳳凰,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5706_20250603F17.pdf,2026-05-15
1150513,113,5871,中租-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5871_20250528F17.pdf,2026-05-15
1150513,113,5876,上海商銀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5876_20250613F17.pdf,2026-05-15
1150513,113,5880,合庫金,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5880_20250620F17.pdf,2026-05-15
1150513,113,5906,台南-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5906_20250611F17.pdf,2026-05-15
1150513,113,5907,大洋-KY,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_5907_20250612F17.pdf,2026-05-15
1150513,113,6005,群益證,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6005_20250528F17.pdf,2026-05-15
1150513,113,6024,群益期,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6024_20250529F17.pdf,2026-05-15
1150513,113,6108,競國,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6108_20250620F17.pdf,2026-05-15
1150513,113,6112,邁達特,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6112_20250527F17.pdf,2026-05-15
1150513,113,6115,鎰勝,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6115_20250619F17.pdf,2026-05-15
1150513,113,6116,彩晶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6116_20250529F17.pdf,2026-05-15
1150513,113,6117,迎廣,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6117_20250619F17.pdf,2026-05-15
1150513,113,6120,達運,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6120_20250611F17.pdf,2026-05-15
1150513,113,6128,上福,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6128_20250619F17.pdf,2026-05-15
1150513,113,6133,金橋,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6133_20250630F17.pdf,2026-05-15
1150513,113,6136,富爾特,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6136_20250617F17.pdf,2026-05-15
1150513,113,6139,亞翔,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6139_20250516F17.pdf,2026-05-15
1150513,113,6141,柏承,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6141_20250623F17.pdf,2026-05-15
1150513,113,6142,友勁,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6142_20250527F17.pdf,2026-05-15
1150513,113,6152,百一,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6152_20250617F17.pdf,2026-05-15
1150513,113,6153,嘉聯益,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6153_20250612F17.pdf,2026-05-15
1150513,113,6155,鈞寶,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6155_20250529F17.pdf,2026-05-15
1150513,113,6164,華興,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6164_20250603F17.pdf,2026-05-15
1150513,113,6165,浪凡,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6165_20250620F17.pdf,2026-05-15
1150513,113,6166,凌華,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6166_20250620F17.pdf,2026-05-15
1150513,113,6168,宏齊,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6168_20250625F17.pdf,2026-05-15
1150513,113,6176,瑞儀,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6176_20250528F17.pdf,2026-05-15
1150513,113,6177,達麗,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6177_20250612F17.pdf,2026-05-15
1150513,113,6183,關貿,https://doc.twse.com.tw/server-java/t144sb10?step=9&filename=2025_6183_20250613F17.pdf,2026-05-15
