出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,date
1150516,11504,6978,愛盛科技,電子工業,16791,14674,8121,14.42687747035573,106.76025120059106,85103,36643,132.24899707993342,-,2026-05-17
1150516,11504,6985,新光人壽,金融保險業,24712754,13217178,-1876926,86.9745115031363,1416.661072413084,71907653,-2963621,2526.3444279818505,-,2026-05-17
1150516,11504,6991,精準健康,化學生技醫療,20407,20479,20350,-0.3515796669759266,0.2800982800982801,83833,76150,10.089297439264609,-,2026-05-17
1150516,11504,6992,萬勝發科技,電子工業,23542,19063,22108,23.495777159943344,6.486339786502623,81729,74233,10.09793488071343,-,2026-05-17
1150516,11504,6993,凱納,其他,44092,89515,38916,-50.74345081829861,13.300441977592763,227892,237975,-4.236999684840844,-,2026-05-17
1150516,11504,6998,友上科,電機機械,3047,2906,5695,4.852030282174811,-46.49692712906058,12565,21190,-40.70316186880604,-,2026-05-17
1150516,11504,7570,紫金堂,其他,1219,2466,1980,-50.56772100567721,-38.43434343434343,5546,8039,-31.0113198158975,-,2026-05-17
1150516,11504,7660,元勛,化學生技醫療,36984,47270,50337,-21.760101544319866,-26.527206627331783,152288,148061,2.8549043975118362,-,2026-05-17
1150516,11504,7739,藍新科技,其他,108003,122735,120373,-12.003096101356581,-10.276390884999127,451844,462676,-2.341163146564767,-,2026-05-17
1150516,11504,7746,智安,電子工業,10569,14280,30969,-25.98739495798319,-65.87232393684006,46496,132500,-64.90867924528303,-,2026-05-17
1150516,11504,7775,禾馨,化學生技醫療,84600,87454,69067,-3.2634299174423127,22.489756323569868,326237,307154,6.212844371227463,-,2026-05-17
1150516,11504,7793,上峰,電子工業,12301,10999,7315,11.837439767251569,68.16131237183869,44494,37800,17.70899470899471,-,2026-05-17
1150516,11504,7817,日盛全實業,其他,3410,3572,2558,-4.535274356103024,33.30727130570759,14680,10151,44.61629396118609,-,2026-05-17
1150516,11504,7830,安能科技,其他,639,407,353,57.002457002457,81.01983002832861,1779,3660,-51.39344262295082,-,2026-05-17
1150516,11504,7835,永悅健康,其他,26268,0,19291,,36.16712456585973,126439,119947,5.412390472458669,-,2026-05-17
1150516,11504,7844,揚堡,其他,21083,20727,12459,1.7175664592077966,69.21903844610321,79389,43000,84.62558139534883,-,2026-05-17
1150516,11504,7859,翰可能源,其他,189090,150623,148603,25.538596363105235,27.245075806006607,1193636,207630,474.8860954582671,-,2026-05-17
1150516,11504,7864,聖洋,其他,109079,119870,108834,-9.002252440143488,0.22511347556829667,446067,442177,0.8797382043842171,-,2026-05-17
1150516,11504,7873,瑞峰,電子工業,116772,107556,78121,8.568559634051098,49.47581316163387,429495,304500,41.04926108374384,-,2026-05-17
1150516,11504,7884,勤億蛋品科技,其他,126161,130731,128308,-3.4957278686769016,-1.673317330174268,516226,458054,12.699812685840534,-,2026-05-17
1150516,11504,7894,瀚軒,電子工業,112855,120649,105121,-6.4600618322572085,7.357235947146622,439539,378772,16.043160529289388,-,2026-05-17
1150516,11504,7906,燁鋒,其他,67682,51631,90985,31.08791230074955,-25.611914051766774,249047,326655,-23.75839953467726,-,2026-05-17
1150516,11504,7916,星耀投控,其他,240128,198442,224429,21.006641739147963,6.995085305374974,801568,706115,13.51805300836266,-,2026-05-17
1150516,11504,7917,源傑,其他,151748,54961,14783,176.10123542148068,926.5034160860448,453636,1269645,-64.27064258119395,-,2026-05-17
1150516,11504,8029,久尹股份,電子工業,96730,82047,87548,17.895840189159873,10.487960890026043,332013,318953,4.09464717372152,-,2026-05-17
1150516,11504,8115,帝聞,其他,117575,96997,125980,21.215089126467827,-6.671693919669789,380038,355920,6.776241852101596,-,2026-05-17
1150516,11504,8134,泰山電子,電子工業,58798,75738,67047,-22.36657952414904,-12.30330961862574,255522,257394,-0.7272896804121308,-,2026-05-17
1150516,11504,8140,利翔航太,電子工業,5834,8892,3016,-34.39046333783176,93.43501326259947,23028,39170,-41.21010977789124,-,2026-05-17
1150516,11504,8152,峻新電腦,電子工業,119969,108557,116123,10.512449680812844,3.312005373612463,420856,434516,-3.1437277338463945,-,2026-05-17
1150516,11504,8218,輝城電子,電子工業,90167,83915,83181,7.4503962342846926,8.398552554068837,337956,296867,13.840878238403056,-,2026-05-17
1150516,11504,8287,英格爾,電子工業,79811,88217,130702,-9.528775632814536,-38.936665085461584,376336,348035,8.131653425661213,-,2026-05-17
1150516,11504,8304,佳聯有線,其他,41059,33920,34942,21.046580188679247,17.50615305363173,142380,140209,1.5484027416214365,-,2026-05-17
1150516,11504,8305,群健,其他,130514,128179,136677,1.8216712566020956,-4.509171257782948,514032,548983,-6.366499509092267,-,2026-05-17
1150516,11504,8307,大台中,其他,28373,28605,29882,-0.8110470197517916,-5.049862793655043,113386,117911,-3.837640254089949,-,2026-05-17
1150516,11504,8308,中投有線,其他,41645,42615,41750,-2.2761938284641556,-0.25149700598802394,176487,237940,-25.827099268723206,-,2026-05-17
1150516,11504,8309,吉元,其他,28775,28749,30714,0.09043792827576612,-6.313081982157974,114781,123517,-7.072710639021349,-,2026-05-17
1150516,11504,8310,長德有線,其他,16837,17072,20537,-1.376522961574508,-18.016263329600235,67801,79316,-14.517877855665944,-,2026-05-17
1150516,11504,8312,東亞有線,其他,7132,7431,7519,-4.023684564661553,-5.146961032052134,29254,30414,-3.814033011113303,-,2026-05-17
1150516,11504,8327,洄瀾有線,其他,25260,25366,27765,-0.4178822045257431,-9.02215018908698,98896,106057,-6.752029569005346,-,2026-05-17
1150516,11504,8343,科學城,其他,163707,170585,159431,-4.032007503590585,2.6820379976290685,652709,577243,13.0735236286971,-,2026-05-17
1150516,11504,8350,榮輪科技,其他,436280,462241,402094,-5.616334336417583,8.501992071505668,1839991,1667372,10.352758712512864,-,2026-05-17
1150516,11504,8360,華視,其他,104428,95357,102145,9.512673427226108,2.2350580057761027,402161,457691,-12.132639706701683,-,2026-05-17
1150516,11504,8368,屏南有線,其他,34574,34838,36202,-0.7577932143062174,-4.496989116623391,139321,142694,-2.363799458982158,-,2026-05-17
1150516,11504,8370,欣隆天然,其他,59351,75003,61603,-20.8684985933896,-3.6556661201564857,271564,284322,-4.487165959721724,-,2026-05-17
1150516,11504,8376,遠鼎投資,其他,2002632,1933473,1616770,3.5769312527250188,23.86622710713336,7212947,7156868,0.7835690137082311,-,2026-05-17
1150516,11504,8379,欣湖公司,其他,99071,119040,136853,-16.775033602150536,-27.607725077272693,502880,453810,10.812895264538023,-,2026-05-17
1150516,11504,8387,緯來電視,其他,201282,231542,155314,-13.068903265930155,29.596816771186113,768629,634380,21.162237144928906,-,2026-05-17
1150516,11504,8391,森霸電力,其他,4796835,2807277,3536204,70.87145301300869,35.649272496722475,12388204,11246192,10.154655015671082,-,2026-05-17
1150516,11504,8392,星能電力,其他,1012601,732644,770166,38.21187370673888,31.478278708745908,3093958,2622139,17.993668527869804,-,2026-05-17
1150516,11504,8394,臺灣菸酒,其他,3750547,3868079,3892863,-3.03851084737411,-3.655818352713671,14296706,15865600,-9.8886521782977,-,2026-05-17
1150516,11504,8399,聯美林業,其他,128580,120122,115914,7.041174805614292,10.927066618354987,466428,473375,-1.4675468708740427,-,2026-05-17
1150516,11504,8452,北都數位,其他,48103,48509,48117,-0.8369580902512935,-0.029095745786312528,192709,191848,0.4487927942954839,-,2026-05-17
1150516,11504,8453,全國數位,其他,24344,24095,25564,1.03340942104171,-4.772336097637303,99023,104601,-5.332645003393849,-,2026-05-17
1150516,11504,8456,天外天,其他,29747,30028,30975,-0.9357932596243506,-3.964487489911219,120230,123603,-2.7288981659021223,-,2026-05-17
1150516,11504,8459,數位天空,其他,17407,19703,28568,-11.653047759224483,-39.06818818258191,70229,86949,-19.229663365881148,-,2026-05-17
1150516,11504,8469,新高雄,其他,21121,21561,22058,-2.040721673391772,-4.247891921298395,84613,89308,-5.257087830877413,-,2026-05-17
1150516,11504,8943,寶福有線,其他,3556,3449,4610,3.102348506813569,-22.863340563991322,14143,18507,-23.58026692602799,-,2026-05-17
1150516,11504,8945,大新店,其他,34641,35043,35560,-1.1471620580429758,-2.5843644544431945,139988,143773,-2.632622258699478,-,2026-05-17
1150516,11504,8946,雙子星,其他,44537,43476,53682,2.4404269021989142,-17.03550538355501,175030,200189,-12.567623595702061,-,2026-05-17
1150516,11504,8948,北視有線,其他,60844,58982,64362,3.156895323997152,-5.465958174077872,236253,256109,-7.752948939709264,-,2026-05-17
1150516,11504,8951,新竹振道,其他,49075,50347,50211,-2.5264663237134286,-2.2624524506582224,196617,201662,-2.501710783390029,-,2026-05-17
1150516,11504,8952,金頻道,其他,29654,29768,30200,-0.3829615694705724,-1.8079470198675496,118817,121004,-1.8073782684869921,-,2026-05-17
1150516,11504,8953,吉隆有線,其他,41471,40814,48759,1.609741755280051,-14.94698414651654,165104,184898,-10.705361875196054,-,2026-05-17
1150516,11504,8955,北健有線,其他,49986,50672,61384,-1.3538048626460373,-18.568356575003257,201135,243112,-17.266527361874363,-,2026-05-17
1150516,11504,8956,台灣數位,其他,35965,39079,33893,-7.9684741165331765,6.113356740329862,149546,139992,6.824675695754043,-,2026-05-17
1150516,11504,8957,新唐城,其他,26681,27167,26589,-1.7889351050907352,0.3460077475647824,108394,109110,-0.6562184950966914,-,2026-05-17
1150516,11504,8960,紅樹林,其他,29284,29517,29956,-0.7893756140529187,-2.2432901588997196,117607,120298,-2.2369449201150475,-,2026-05-17
1150516,11504,8962,新視波,其他,54556,55667,64015,-1.9957964323566926,-14.776224322424431,221174,250214,-11.606065208181796,-,2026-05-17
1150516,11504,8963,新台北,其他,34395,34607,35329,-0.6125928280405698,-2.643720456282374,145371,143583,1.2452727690604042,-,2026-05-17
1150516,11504,8965,家和有線,其他,29076,28738,35339,1.1761430858097293,-17.722629389626192,114969,133986,-14.193273924141328,-,2026-05-17
1150516,11504,8966,鳳信有線,其他,81091,82046,83338,-1.1639811812885454,-2.696249010055437,329244,336183,-2.0640543989434326,-,2026-05-17
1150516,11504,8967,慶聯有線,其他,88124,88098,101223,0.029512588253989874,-12.940734813234146,350232,393824,-11.068903875843016,-,2026-05-17
1150516,11504,8968,陽明山,其他,38324,38174,40251,0.3929376015088804,-4.7874586966783435,153043,156366,-2.125142294360667,-,2026-05-17
1150516,11504,8969,北桃園,其他,66579,69533,67944,-4.248342513626623,-2.009007417873543,271403,273077,-0.6130139118270671,-,2026-05-17
1150516,11504,8970,大揚有線,其他,49821,20638,21389,141.40420583389863,132.92814063303567,112386,88583,26.87084429292302,-,2026-05-17
1150516,11504,8971,南桃園,其他,115072,115818,122954,-0.6441140409953547,-6.410527514354962,461255,491747,-6.2007495724427395,-,2026-05-17
1150516,11504,8973,澎湖有線,其他,8421,8185,8559,2.8833231521075136,-1.6123378899404135,32569,33273,-2.1158296516695216,-,2026-05-17
1150516,11504,8974,世新有線,其他,26452,28502,26095,-7.192477720861694,1.3680781758957654,105448,105233,0.20430853439510419,-,2026-05-17
1150516,11504,8975,觀昇有線,其他,54637,55071,55495,-0.7880735777450927,-1.5460852329038652,218896,223554,-2.0836129078432952,-,2026-05-17
1150516,11504,8976,聯維有線,其他,13980,14510,14971,-3.6526533425223984,-6.619464297642108,55616,58364,-4.708381879240628,-,2026-05-17
1150516,11504,8977,南國有線,其他,45359,45752,45602,-0.8589788424549747,-0.532871365290996,180585,182872,-1.2506015136270179,-,2026-05-17
1150516,11504,8978,大安文山,其他,30108,30287,30946,-0.5910126456895698,-2.707942868222064,121177,124082,-2.3411937267290983,-,2026-05-17
1150516,11504,8980,萬象有線,其他,14086,14027,17465,0.42061738076566624,-19.347265960492415,55795,66972,-16.689064086483903,-,2026-05-17
1150516,11504,8981,麗冠有線,其他,13385,13545,16509,-1.1812476928756,-18.92301169059301,53738,64105,-16.171905467592232,-,2026-05-17
1150516,11504,8982,信和有線,其他,25514,25091,27125,1.6858634570164601,-5.9391705069124425,101121,110703,-8.655591989376981,-,2026-05-17
1150516,11504,8983,豐盟有線,其他,62989,62755,63689,0.37287865508724405,-1.0990908948170013,251876,256377,-1.755617703616159,-,2026-05-17
1150516,11504,8985,國聲有線,其他,18186,18794,18639,-3.235075023943812,-2.4303878963463705,72144,73857,-2.319346845932004,-,2026-05-17
1150516,11504,8986,台灣佳光,其他,39873,42092,40364,-5.271785612467927,-1.2164304826082648,161429,162529,-0.676802293744501,-,2026-05-17
1150516,11504,8987,東台有線,其他,10113,16005,10259,-36.81349578256795,-1.4231406569841114,45591,65980,-30.901788420733556,-,2026-05-17
1150516,11504,8988,大屯有線,其他,29521,29886,30229,-1.2213076356822592,-2.342121803566112,118968,122171,-2.6217351089865844,-,2026-05-17
1150516,11504,8990,港都電視,其他,59429,58556,68986,1.490880524625999,-13.853535499956513,233496,262385,-11.010156830611505,-,2026-05-17
1150516,11504,8991,三大有線電視,其他,44838,46408,44851,-3.3830374073435614,-0.02898486098414751,180238,185314,-2.7391346579319427,-,2026-05-17
1150516,11504,8992,新頻道有線,其他,62075,62687,63628,-0.976278973311851,-2.440749355629597,249562,255881,-2.469507310038651,-,2026-05-17
1150516,11504,8995,北港有線,其他,14625,14944,15349,-2.1346359743040684,-4.716919669033813,59030,62051,-4.8685758488984865,-,2026-05-17
1150516,11504,9963,台電,其他,71649301,68705635,67183480,4.284460801504855,6.647201067881569,263156796,253814329,3.6808272554226047,-,2026-05-17
1150516,11504,9964,欣泉投資,其他,22010,-5238,5413,520.1985490645285,306.6137077406244,43302,15368,181.76730869338886,-,2026-05-17
1150516,11504,9968,華歌爾,其他,211172,150237,180564,40.559249718777664,16.951330276245542,850013,809413,5.015980716889894,-,2026-05-17
1150516,11504,9971,立大開發,其他,393167,364326,378364,7.916261809478324,3.9123700986351766,1361746,1414311,-3.7166507225072847,-,2026-05-17
1150516,11504,9977,新永安,其他,76360,78223,78215,-2.381652455160247,-2.3716678386498753,309070,316398,-2.3160702659308847,-,2026-05-17
1150516,11504,9978,長榮空廚,其他,612044,630344,555503,-2.903176678131306,10.17834287123562,2418626,2174124,11.246000688093227,-,2026-05-17
1150516,11504,9982,三冠王,其他,42753,42540,51248,0.5007052186177715,-16.576256634405244,171790,197697,-13.104397132986337,-,2026-05-17
1150516,11504,9983,永佳樂,其他,61952,62519,63997,-0.9069242950143156,-3.195462287294717,250185,258275,-3.1323202013357854,-,2026-05-17
1150516,11504,9984,全聯有線,其他,41139,41170,40734,-0.07529754675734758,0.9942554131683606,164562,163353,0.740114965749022,-,2026-05-17
1150516,11504,9985,觀天下,其他,30032,30309,31427,-0.9139199577683197,-4.438858306551691,121059,126522,-4.317826148812064,-,2026-05-17
1150516,11504,9986,南天有線,其他,45805,46388,47025,-1.2567905492799862,-2.5943646996278575,185467,194064,-4.4299818616538875,-,2026-05-17
1150516,11504,000104,臺銀證券,證券,257219,173091,25153,48.603335817575726,922.6175804079036,784851,251440,212.1424594336621,-,2026-05-17
1150516,11504,000218,亞東證券,證券,379676,-74463,19710,609.8854464633442,1826.3115169964485,641036,63379,911.4328089745815,-,2026-05-17
1150516,11504,000511,富隆,證券,16255,-29911,-509,154.34455551469358,3293.516699410609,37510,-9194,507.9834674787905,-,2026-05-17
1150516,11504,000532,高橋,證券,52004,47361,17241,9.803424758767763,201.62983585638884,173805,72585,139.45029964868775,-,2026-05-17
1150516,11504,000538,第一金證,證券,706845,444615,169299,58.97911676394184,317.51280279269224,2125987,851485,149.67991215347305,-,2026-05-17
1150516,11504,000546,寶盛,證券,4027,3362,1914,19.779892920880428,110.39707419017763,13312,7015,89.7647897362794,-,2026-05-17
1150516,11504,000560,永興,證券,32083,29968,12187,7.057528029898559,163.2559284483466,107088,50217,113.25049286098333,-,2026-05-17
1150516,11504,000596,日茂,證券,20598,17765,6233,15.947086968758795,230.46686988609017,65853,29096,126.33007973604619,-,2026-05-17
1150516,11504,000601,牛牛牛亞,證券,314893,-372488,42559,184.53775692102832,639.8975539838812,133602,253265,-47.24813930073243,-,2026-05-17
1150516,11504,000616,中信證券,證券,1247686,464427,53756,168.6506167815394,2221.017188778927,3459678,1013785,241.26348288838363,-,2026-05-17
1150516,11504,000638,光和,證券,57029,55521,20059,2.7160894076115345,184.30629642554464,198077,87302,126.88712744267028,-,2026-05-17
1150516,11504,000646,大昌證券,證券,89621,85292,37970,5.075505322890775,136.03107716618382,306993,176422,74.01061092154039,-,2026-05-17
1150516,11504,000662,口袋證券,證券,28546,24290,7319,17.521613832853024,290.02595983057796,89420,38047,135.0251005335506,-,2026-05-17
1150516,11504,000695,福勝證券,證券,19355,17741,5812,9.097570599177047,233.01789401238815,65099,25193,158.40114317469138,-,2026-05-17
1150516,11504,000700,兆豐證券,證券,1955915,1194891,184470,63.68982610129292,960.2889358703312,5212711,1863313,179.75498480394867,-,2026-05-17
1150516,11504,000708,石橋,證券,3267,2956,1190,10.520974289580515,174.53781512605042,10777,5191,107.60932382970526,-,2026-05-17
1150516,11504,000775,北城,證券,13963,12248,4258,14.002286087524494,227.92390793799905,45029,18984,137.1944795617362,-,2026-05-17
1150516,11504,000779,國票綜合,證券,1112042,526000,-77564,111.41482889733841,1533.7089371357847,2751435,957000,187.50626959247649,-,2026-05-17
1150516,11504,000815,台新證券,證券,4021140,832175,145573,383.2084597590651,2662.2842147925785,7264695,1261786,475.74699671735146,-,2026-05-17
1150516,11504,000838,安泰證券,證券,28112,26586,10582,5.73986308583465,165.65866565866565,94559,40122,135.67868002592095,-,2026-05-17
1150516,11504,000849,京城證券,證券,22189,20468,7821,8.408247019738127,183.71052295102928,72593,38871,86.7536209513519,-,2026-05-17
1150516,11504,000852,中農證券,證券,10197,10137,4601,0.5918910920390648,121.62573353618778,37080,19116,93.97363465160075,-,2026-05-17
1150516,11504,000856,新光證券,證券,482224,431076,207178,11.865193144596313,132.75830445317553,1597263,919159,73.77439594237777,-,2026-05-17
1150516,11504,000888,國泰證,證券,2221635,1697435,713732,30.881889439065414,211.2701966564481,6719939,3403938,97.41660982074292,-,2026-05-17
1150516,11504,000930,華南永昌,證券,1539605,1037600,439968,48.381360832690824,249.93567714015566,4468190,1857869,140.5008103370044,-,2026-05-17
1150516,11504,000960,富邦證券,證券,5053096,3694511,1493140,36.77306685512643,238.4207776899688,15093491,7212763,109.26087547864806,-,2026-05-17
1150516,11504,000980,元大證券,證券,15909974,11348536,6406083,40.19406556052692,148.35728790900774,47867122,24463814,95.66500137713604,-,2026-05-17
1150516,11504,0009A0,永豐金證,證券,3487899,2738254,1023917,27.376751754950416,240.64274741019048,10968463,5494231,99.63600001528876,-,2026-05-17
1150516,11504,1111,欣欣水泥,水泥工業,50021,42941,46656,16.48773899070818,7.212362825788752,159500,178086,-10.436530664959626,-,2026-05-17
1150516,11504,1237,台糖公司,食品工業,2360242,3106041,3033010,-24.01124131973789,-22.181529239929972,9941767,10068841,-1.2620519084569912,-,2026-05-17
1150516,11504,1242,新東陽,食品工業,267104,298835,268877,-10.618234142587047,-0.6594093209906389,1344535,1306731,2.893020828311259,-,2026-05-17
1150516,11504,1246,中聯油脂,食品工業,801033,903908,749230,-11.381136133323302,6.914165209615205,3087077,3106445,-0.6234779627516341,-,2026-05-17
1150516,11504,1267,京華堂,食品工業,633,678,601,-6.6371681415929205,5.324459234608985,5478,4914,11.477411477411477,-,2026-05-17
1150516,11504,1328,中油,塑膠工業,114400747,94783595,87926275,20.696779859426094,30.109852828406527,367726596,350503267,4.913885438905195,-,2026-05-17
1150516,11504,1408,中興紡織,紡織纖維,391505,374284,398946,4.60105160786996,-1.8651647090082366,1309817,1727671,-24.185970592780684,-,2026-05-17
1150516,11504,1550,台全電機,電機機械,1139897,1075576,1048923,5.9801445922928735,8.673086585001949,4175703,4144742,0.7469946259622432,-,2026-05-17
1150516,11504,1557,金豐機器,電機機械,408458,501499,481489,-18.55257936705756,-15.167740072981937,1793081,2042776,-12.223317681429585,-,2026-05-17
1150516,11504,1585,鎧鉅,其他,18882,16307,10075,15.790764702275096,87.41439205955335,63893,39675,61.04095778197858,-,2026-05-17
1150516,11504,1602,太電,電器電纜,3509338,4414836,3451289,-20.51034285305275,1.6819512941396677,13869995,13270279,4.519241833574109,-,2026-05-17
1150516,11504,1613,台一,電器電纜,570759,671991,582964,-15.064487470814342,-2.0936112693065096,2284095,2345125,-2.6024199136506585,-,2026-05-17
1150516,11504,1619,大展電線,電器電纜,426068,416022,395701,2.4147761416463553,7.674228773745833,1548070,1297635,19.299340723701196,-,2026-05-17
1150516,11504,1716,永信藥品,化學生技醫療,398106,405390,382555,-1.7967882779545623,4.065036399994772,1582009,1736186,-8.880212143168992,-,2026-05-17
1150516,11504,1739,欣雲天然,化學生技醫療,217304,196592,253382,10.535525351998047,-14.23858048322296,802685,874456,-8.207502721692116,-,2026-05-17
1150516,11504,1740,欣桃天然,化學生技醫療,464019,470235,438289,-1.3218922453666784,5.870555729210635,1897375,1743320,8.836874469403208,-,2026-05-17
1150516,11504,1745,欣嘉公司,化學生技醫療,64686,56948,62776,13.587834515698532,3.0425640372116733,247488,259801,-4.739396692083556,-,2026-05-17
1150516,11504,1763,奇美實業,化學生技醫療,9473150,11228861,10588564,-15.635699827435747,-10.53413852907722,37715275,41626496,-9.395989035445117,-,2026-05-17
1150516,11504,1764,長春石化,化學生技醫療,11492253,10300750,9952671,11.567148023202193,15.469033388122646,39232548,36570338,7.279697551605894,-,2026-05-17
1150516,11504,1765,長春樹脂,化學生技醫療,11280392,10465523,10438373,7.78622339275352,8.066573210211974,39730414,39096685,1.6209277078094984,-,2026-05-17
1150516,11504,1766,大連化工,化學生技醫療,4142104,3629039,3468051,14.137764846285751,19.43607519035908,13521189,12340794,9.56498423035017,-,2026-05-17
1150516,11504,1767,陽瓦,化學生技醫療,69998,78664,74018,-11.01647513475033,-5.4311113512929285,304244,316846,-3.9773265245576717,-,2026-05-17
1150516,11504,1769,欣中公司,化學生技醫療,222015,244982,227927,-9.37497448792156,-2.593812931333278,973001,1006487,-3.3270176365914312,-,2026-05-17
1150516,11504,1770,信東生技,化學生技醫療,462508,451297,452347,2.48417339357452,2.246284379027605,1694481,1688294,0.3664646086522845,-,2026-05-17
1150516,11504,1775,大東樹脂,化學生技醫療,581173,569582,528293,2.035001106074279,10.009596947148646,2084612,1991241,4.689085851486586,-,2026-05-17
1150516,11504,1819,豐鼎,建材營造,20664,31812,15144,-35.043379856657864,36.450079239302696,96319,62595,53.87650770828341,-,2026-05-17
1150516,11504,2041,燁茂實業,鋼鐵工業,343683,350600,305326,-1.9729035938391328,12.562637967287424,1329725,1413732,-5.942215356234421,-,2026-05-17
1150516,11504,2048,中龍鋼鐵,鋼鐵工業,7772386,6409846,6303506,21.2569849572049,23.302587480681385,25520199,23464435,8.76119113884481,-,2026-05-17
1150516,11504,2056,璋釔鋼鐵,鋼鐵工業,268220,273418,217883,-1.9011184340460394,23.102766163491417,944670,849631,11.185914826554116,-,2026-05-17
1150516,11504,2068,優頻,其他,169181,208759,191184,-18.958703576851775,-11.508808268474349,733352,744907,-1.5512003511847787,-,2026-05-17
1150516,11504,2215,匯豐汽車,汽車工業,2999469,3207928,3164283,-6.498244349623807,-5.208573316609166,11607400,12292681,-5.574707421432314,-,2026-05-17
1150516,11504,2218,高都汽車,汽車工業,2403949,2386647,2384387,0.7249501078291009,0.8204205105966439,9250709,9643607,-4.0741809573948835,-,2026-05-17
1150516,11504,2219,鍾慶科技,電機機械,189410,182015,214196,4.062851962750322,-11.571644661898448,698027,830367,-15.937531236188336,-,2026-05-17
1150516,11504,2220,南都汽車,汽車工業,2103441,2009951,1982193,4.65135717238878,6.116861476152928,8110119,8473890,-4.292845434623295,-,2026-05-17
1150516,11504,2222,桃苗汽車,汽車工業,3210115,3209232,3139161,0.027514371039550897,2.260285471181631,12362482,12850408,-3.796968936706134,-,2026-05-17
1150516,11504,2225,國都汽車,汽車工業,3685426,3811086,3737903,-3.297222891322841,-1.4039155109161474,14250983,15163357,-6.016965768200274,-,2026-05-17
1150516,11504,2226,中部汽車,汽車工業,3551524,3544913,3417948,0.1864925881114713,3.90807583965584,13590292,14344563,-5.258236169341652,-,2026-05-17
1150516,11504,2246,凱勝綠能,電機機械,143,1761,3023,-91.87961385576376,-95.26959973536222,2300,16534,-86.08927059392767,-,2026-05-17
1150516,11504,2384,勝華科技,電子工業,5895,5653,2834,4.280912789669202,108.00988002822865,22776,11461,98.72611464968153,-,2026-05-17
1150516,11504,2443,昶虹,其他,958,1068,656,-10.299625468164795,46.03658536585366,4140,3975,4.150943396226415,-,2026-05-17
1150516,11504,2557,泛亞工程,建材營造,419808,558837,743317,-24.878273986869157,-43.52234645514633,2018799,2676337,-24.568580115284437,-,2026-05-17
1150516,11504,2568,世正開發,建材營造,120810,128329,127334,-5.859158880689478,-5.1235333846419655,492217,489027,0.6523157208088715,-,2026-05-17
1150516,11504,2579,鈺通營造,建材營造,122384,183358,115377,-33.25407127041089,6.073134160187906,729110,450107,61.98592779050315,-,2026-05-17
1150516,11504,2599,樂揚,建材營造,490,1655,2372,-70.39274924471299,-79.34232715008432,6128,9154,-33.05658728424732,-,2026-05-17
1150516,11504,2619,新竹物流,航運業,2301685,2439162,2141438,-5.636239003395429,7.483149173592698,9288335,8802697,5.516922824902413,-,2026-05-17
1150516,11504,2621,立榮航空,航運業,649995,578721,611728,12.31577910599408,6.25555802578924,2295054,1993458,15.129287900723266,-,2026-05-17
1150516,11504,2711,凱撒飯店,觀光餐旅,47136,33271,44517,41.67292837606324,5.88314576453939,162519,148033,9.78565590104909,-,2026-05-17
1150516,11504,2759,咖碼,觀光餐旅,44915,57875,41728,-22.393088552915767,7.6375575153374236,198101,176087,12.501774690919829,-,2026-05-17
1150516,11504,2807,渣打銀行,金融保險業,1804078,1477378,1290625,22.113501080969122,39.78328329297821,6686400,6118553,9.280740070405535,-,2026-05-17
1150516,11504,2809,京城銀,金融保險業,806650,743049,476427,8.559462431145187,69.31240252966352,3167013,2648547,19.575487993983117,-,2026-05-17
1150516,11504,2823,凱基人壽,金融保險業,20505595,3122868,-9697116,556.6270172162256,311.4607580233133,46484503,2646471,1656.4712781662827,-,2026-05-17
1150516,11504,2833,台灣人壽,金融保險業,12083335,5668739,-8304905,113.15737062510728,245.49636630400948,37241913,10720864,247.37790722837264,-,2026-05-17
1150516,11504,2837,凱基銀行,金融保險業,1757632,1759885,1415416,-0.12801972856180943,24.177768232095723,6664303,5885122,13.23984447561155,-,2026-05-17
1150516,11504,2848,華南保,金融保險業,1321800,1186035,956257,11.446964044062781,38.226439126720116,5408785,4830743,11.965902553706542,-,2026-05-17
1150516,11504,2858,中租迪和,其他,4162752,4373843,4310860,-4.8262134694821,-3.435694965737695,16565420,16788297,-1.3275736067809618,-,2026-05-17
1150516,11504,2863,泰安產物,金融保險業,2431278,988871,1208533,145.86402068621692,101.17597119813857,6076747,4303995,41.18852368555261,-,2026-05-17
1150516,11504,2872,台灣票券,金融保險業,66068,68470,30797,-3.508105739740032,114.52738903139917,261776,167505,56.27951404435689,-,2026-05-17
1150516,11504,2873,大中票券,金融保險業,236735,46363,54997,410.611910359554,330.45075185919234,574992,251110,128.98012823065588,-,2026-05-17
1150516,11504,2874,萬通票券,金融保險業,124509,87709,52169,41.95692574308224,138.66472426153462,385512,229820,67.74519188930468,-,2026-05-17
1150516,11504,2876,宏泰人壽,金融保險業,11223179,-1794285,-1439235,725.495893907601,879.8017002087914,16510993,-84697,19594.18869617578,-,2026-05-17
1150516,11504,2877,國泰產險,金融保險業,3560707,3609028,2873119,-1.3388923555040304,23.93176196321837,14027020,12068282,16.230462629229248,-,2026-05-17
