出表日期,公司代號,公司名稱,大股東名稱,date
1150516,3338,泰碩,信音企業股份有限公司,2026-05-17
1150516,3380,明泰,佳世達科技股份有限公司,2026-05-17
1150516,3406,玉晶光,陳天恕,2026-05-17
1150516,3406,玉晶光,陳天慶,2026-05-17
1150516,3416,融程電,研華股份有限公司,2026-05-17
1150516,3416,融程電,醫揚科技股份有限公司,2026-05-17
1150516,3432,台端,林樂堯,2026-05-17
1150516,3432,台端,統量電能股份有限公司,2026-05-17
1150516,3432,台端,樂美投資股份有限公司,2026-05-17
1150516,3443,創意,台灣積體電路製造股份有限公司,2026-05-17
1150516,3447,展達,群光電子股份有限公司,2026-05-17
1150516,3494,誠研,成達國際投資有限公司,2026-05-17
1150516,3501,維熹,正崴精密工業股份有限公司,2026-05-17
1150516,3504,揚明光,中強光電股份有限公司,2026-05-17
1150516,3515,華擎,華瑋投資股份有限公司,2026-05-17
1150516,3528,安馳,駿日股份有限公司,2026-05-17
1150516,3530,晶相光,神盾股份有限公司,2026-05-17
1150516,3530,晶相光,薩摩亞商昭湖有限公司,2026-05-17
1150516,3532,台勝科,SUMCO TECHXIV CORPORATION,2026-05-17
1150516,3532,台勝科,臺灣塑膠工業股份有限公司,2026-05-17
1150516,3535,晶彩科,由田新技股份有限公司,2026-05-17
1150516,3557,嘉威,吳麗華,2026-05-17
1150516,3563,牧德,日月光半導體製造股份有限公司,2026-05-17
1150516,3583,辛耘,謝宏亮,2026-05-17
1150516,3592,瑞鼎,康利投資股份有限公司,2026-05-17
1150516,3593,力銘,世豐二號資本股份有限公司,2026-05-17
1150516,3593,力銘,台豐資本股份有限公司,2026-05-17
1150516,3593,力銘,涵憶實業有限公司,2026-05-17
1150516,3596,智易,仁寶電腦工業股份有限公司,2026-05-17
1150516,3617,碩天,何洵,2026-05-17
1150516,3622,洋華,合機電線電纜股份有限公司,2026-05-17
1150516,3622,洋華,嵩益實業股份有限公司,2026-05-17
1150516,3652,精聯,弘憶國際股份有限公司,2026-05-17
1150516,3652,精聯,精技電腦股份有限公司,2026-05-17
1150516,3653,健策,信昌國際實業股份有限公司,2026-05-17
1150516,3653,健策,恆山股份有限公司,2026-05-17
1150516,3665,貿聯-KY,梁華哲,2026-05-17
1150516,3669,圓展,圓剛科技股份有限公司,2026-05-17
1150516,3679,新至陞,蔡建勝,2026-05-17
1150516,3694,海華,和碩聯合科技股份有限公司,2026-05-17
1150516,3694,海華,研華投資股份有限公司,2026-05-17
1150516,3701,大眾控,佳照投資股份有限公司,2026-05-17
1150516,3701,大眾控,財團法人王楊嬌愛主社會福利慈善基金會,2026-05-17
1150516,3701,大眾控,臺灣銀行股份有限公司受託公益信託大眾教育,2026-05-17
1150516,3703,欣陸,英屬維京群島商坦摩頓有限公司,2026-05-17
1150516,3703,欣陸,維達開發股份有限公司,2026-05-17
1150516,3704,合勤控,朱順一,2026-05-17
1150516,3708,上緯投控,蔡朝陽,2026-05-17
1150516,3711,日月光投控,張虔生,2026-05-17
1150516,3712,永崴投控,富士臨國際投資股份有限公司,2026-05-17
1150516,3714,富采,友達光電股份有限公司,2026-05-17
1150516,3716,中化控股,中化合成生技股份有限公司,2026-05-17
1150516,3717,聯嘉投控,鼎鈞投資股份有限公司,2026-05-17
1150516,4104,佳醫,佳赫投資股份有限公司,2026-05-17
1150516,4104,佳醫,佳儀投資股份有限公司,2026-05-17
1150516,4106,雃博,中華開發優勢創業投資有限合夥,2026-05-17
1150516,4106,雃博,雅信投資開發股份有限公司,2026-05-17
1150516,4106,雃博,雅勝投資開發股份有限公司,2026-05-17
1150516,4108,懷特,美吾華股份有限公司,2026-05-17
1150516,4119,旭富,三商投資控股股份有限公司,2026-05-17
1150516,4137,麗豐-KY,富園投資有限公司,2026-05-17
1150516,4142,國光生,行政院國家發展基金管理會,2026-05-17
1150516,4148,全宇生技-KY,ＡｌｌＣｏｓｍｏｓＩｎｖｅｓｔｍｅｎｔＬｔｄ．,2026-05-17
1150516,4148,全宇生技-KY,ＯｉｌＰａｌｍＰｌａｎｔａｔｉｏｎＬｔｄ．,2026-05-17
1150516,4164,承業醫,李沛霖,2026-05-17
1150516,4169,泰宗,徐煥清,2026-05-17
1150516,4178,永笙-KY,鑽石生技投資(股)公司,2026-05-17
1150516,4190,佐登-KY,陳正雄,2026-05-17
1150516,4190,佐登-KY,陳政治,2026-05-17
1150516,4414,如興,中信銀託管ＪＤＵ機會有限公司投資專戶,2026-05-17
1150516,4414,如興,興牛一投資股份有限公司,2026-05-17
1150516,4426,利勤,達昇投資股份有限公司,2026-05-17
1150516,4438,廣越,尚鴻投資股份有限公司,2026-05-17
1150516,4438,廣越,福懋興業股份有限公司,2026-05-17
1150516,4439,冠星-KY,林錦茂,2026-05-17
1150516,4441,振大環球,許公任,2026-05-17
1150516,4532,瑞智,聲寶股份有限公司,2026-05-17
1150516,4536,拓凱,沈文振,2026-05-17
1150516,4545,銘鈺,Beacon Investments Limited,2026-05-17
1150516,4545,銘鈺,銘異科技股份有限公司,2026-05-17
1150516,4551,智伸科,六方精機股份有限公司,2026-05-17
1150516,4551,智伸科,英屬開曼群島商六方精機股份有限公司,2026-05-17
1150516,4552,力達-KY,益源企業有限公司,2026-05-17
1150516,4555,氣立,政雄投資股份有限公司,2026-05-17
1150516,4555,氣立,游平政,2026-05-17
1150516,4557,永新-KY,Full Glory Group Ltd,2026-05-17
1150516,4560,強信-KY,綦秉信,2026-05-17
1150516,4562,穎漢,穎霖投資股份有限公司,2026-05-17
1150516,4566,時碩工業,丁凌全,2026-05-17
1150516,4569,六方科-KY,"SIXXON PRECISION MACHINERY CO,.LTD.(BVI)",2026-05-17
1150516,4571,鈞興-KY,國興環球有限公司,2026-05-17
1150516,4572,駐龍,王昆生,2026-05-17
1150516,4572,駐龍,鴻龍投資股份有限公司,2026-05-17
1150516,4576,大銀微系統,卓秀瑜,2026-05-17
1150516,4581,光隆精密-KY,呂皇甫,2026-05-17
1150516,4581,光隆精密-KY,呂崇文,2026-05-17
1150516,4583,台灣精銳,張重興,2026-05-17
1150516,4585,達明,台灣歐姆龍股份有限公司,2026-05-17
1150516,4585,達明,廣明光電股份有限公司,2026-05-17
1150516,4588,玖鼎電力,士林電機廠(股)公司,2026-05-17
1150516,4590,富田-創,中盈投資開發股份有限公司,2026-05-17
1150516,4720,德淵,蕭錦聰,2026-05-17
1150516,4722,國精化,朝建投資股份有限公司,2026-05-17
1150516,4736,泰博,陳朝旺,2026-05-17
1150516,4737,華廣,通化東寶藥業股份有限公司,2026-05-17
1150516,4739,康普,常興投資股份有限公司,2026-05-17
1150516,4739,康普,澄瑞實業股份有限公司,2026-05-17
1150516,4755,三福化,ＰＩＬＯＴ  ＫＥＹＭＡＲＫ  ＳＤＮ．ＢＨＤ．,2026-05-17
1150516,4755,三福化,三福環球股份有限公司,2026-05-17
1150516,4763,材料*-KY,ＭＡＣＲＩＦＥＲ  ＴＲＡＤＩＮＧ  ＳＯＣ,2026-05-17
1150516,4763,材料*-KY,明珍企業有限公司,2026-05-17
1150516,4764,雙鍵,王棟海,2026-05-17
1150516,4764,雙鍵,林良,2026-05-17
1150516,4764,雙鍵,林素芳,2026-05-17
1150516,4771,望隼,長華電材股份有限公司,2026-05-17
1150516,4807,日成-KY,ＳｏｌａｒＪｅｗｅｌｅｒｓＧｒｏｕｐＣｏｒｐ．,2026-05-17
1150516,4904,遠傳,遠鼎投資股份有限公司,2026-05-17
1150516,4912,聯德控股-KY,徐啟峰,2026-05-17
1150516,4916,事欣科,廖文嘉,2026-05-17
1150516,4919,新唐,華邦電子股份有限公司,2026-05-17
1150516,4930,燦星網,燦坤投資股份有限公司,2026-05-17
1150516,4934,太極,廣運機械工程股份有限公司,2026-05-17
1150516,4935,茂林-KY,李滿祥,2026-05-17
1150516,4935,茂林-KY,緯創資通股份有限公司,2026-05-17
1150516,4938,和碩,華碩電腦股份有限公司,2026-05-17
1150516,4952,凌通,凌旭投資股份有限公司,2026-05-17
1150516,4952,凌通,凌陽科技股份有限公司,2026-05-17
1150516,4958,臻鼎-KY,ＦＯＸＣＯＮＮ（ＦＡＲ  ＥＡＳ,2026-05-17
1150516,4976,佳凌,中部投資股份有限公司,2026-05-17
1150516,4994,傳奇,張峰旗,2026-05-17
1150516,4994,傳奇,縱德投資有限公司,2026-05-17
1150516,4999,鑫禾,蘇丁鴻,2026-05-17
1150516,5007,三星,紘平投資股份有限公司,2026-05-17
1150516,5007,三星,紘生投資股份有限公司,2026-05-17
1150516,5007,三星,紘慶投資股份有限公司,2026-05-17
1150516,5203,訊連,程傑國際投資股份有限公司,2026-05-17
1150516,5215,科嘉-KY,ＢＬＵＥ  ＳＫＹ  ＨＯＬＤＩＮＧＳ  ＬＩ,2026-05-17
1150516,5225,東科-KY,花旗（台灣）商業銀行受託保管高優有限公司投資專戶,2026-05-17
1150516,5234,達興材料,長興材料工業股份有限公司,2026-05-17
1150516,5234,達興材料,康利投資股份有限公司,2026-05-17
1150516,5243,乙盛-KY,ACE PROGRESS HOLDING LIMITED,2026-05-17
1150516,5243,乙盛-KY,GOLDEN HARVEST MANAGEMENT LTD,2026-05-17
1150516,5258,虹堡,華康投資股份有限公司,2026-05-17
1150516,5269,祥碩,華碩電腦股份有限公司,2026-05-17
1150516,5283,禾聯碩,蔡柏毅,2026-05-17
1150516,5284,jpp-KY,ＨＯ  ＳＨＥＮＧ  ＨＯＬＤＩＮＧＳ  ＣＯ。，ＬＴＤ。,2026-05-17
1150516,5284,jpp-KY,ＰＯＷＥＬＬ  ＧＲＯＵＰ  ＣＯ。，ＬＴＤ。,2026-05-17
1150516,5285,界霖,蔡上元,2026-05-17
1150516,5285,界霖,蔡上民,2026-05-17
1150516,5288,豐祥-KY,New General Limited,2026-05-17
1150516,5288,豐祥-KY,Seashore Group Limited,2026-05-17
1150516,5292,華懋,陳倫慶,2026-05-17
1150516,5292,華懋,鄭石治,2026-05-17
1150516,5306,桂盟,全仕通實業股份有限公司,2026-05-17
1150516,5469,瀚宇博,華新科技股份有限公司,2026-05-17
1150516,5469,瀚宇博,華新麗華股份有限公司,2026-05-17
1150516,5484,慧友,莊永順,2026-05-17
1150516,5515,建國,建輝投資事業股份有限公司,2026-05-17
1150516,5519,隆大,大進投資股份有限公司,2026-05-17
1150516,5521,工信,潘冠儒,2026-05-17
1150516,5522,遠雄,信宇投資股份有限公司,2026-05-17
1150516,5522,遠雄,遠東建設事業股份有限公司,2026-05-17
1150516,5522,遠雄,遠雄國際投資股份有限公司,2026-05-17
1150516,5531,鄉林,鼎正投資股份有限公司,2026-05-17
1150516,5531,鄉林,鼎林投資開發股份有限公司,2026-05-17
1150516,5531,鄉林,賴正鎰,2026-05-17
1150516,5533,皇鼎,美雄投資股份有限公司,2026-05-17
1150516,5534,長虹,僑虹投資股份有限公司,2026-05-17
1150516,5538,東明-KY,ＲＩＣＨＡＲＤ  ＩＮＴＥＲＮＡＴＩＯＮＡＬ  ＣＯ．，ＬＴＤ,2026-05-17
1150516,5538,東明-KY,ＴＯＮＧ  ＯＮＥ  ＨＯＬＤＩＮＧＳ  ＬＩＭＩＴＥＤ,2026-05-17
1150516,5538,東明-KY,蔡易庭,2026-05-17
1150516,5538,東明-KY,蔡明地,2026-05-17
1150516,5546,永固-KY,簡國釧,2026-05-17
1150516,5607,遠雄港,遠東建設事業股份有限公司,2026-05-17
1150516,5607,遠雄港,遠雄國際投資股份有限公司,2026-05-17
1150516,5706,鳳凰,張金明,2026-05-17
1150516,5876,上海商銀,榮康信,2026-05-17
1150516,5880,合庫金,財政部,2026-05-17
1150516,5906,台南-KY,ＴＡＩＮＡＮ  ＥＮＴＥＲＰＲ,2026-05-17
1150516,5906,台南-KY,高青開發（薩摩亞）有限公司,2026-05-17
1150516,5906,台南-KY,高青開發股份有限公司,2026-05-17
1150516,5907,大洋-KY,Ｆｉｒｓｔ  Ｓｔｅａｍｓｈｉｐ  Ｓ．Ａ．,2026-05-17
1150516,5907,大洋-KY,ＴＲＩＮＩＴＹ  ＧＯＬＤ  ＬＩＭＩＴＥＤ,2026-05-17
1150516,6024,群益期,群益金鼎證券股份有限公司,2026-05-17
1150516,6112,邁達特,佳世達科技股份有限公司,2026-05-17
1150516,6116,彩晶,金鑫投資股份有限公司,2026-05-17
1150516,6116,彩晶,華新麗華股份有限公司,2026-05-17
1150516,6117,迎廣,賴文賢,2026-05-17
1150516,6120,達運,友達光電股份有限公司,2026-05-17
1150516,6128,上福,萬睿股份有限公司,2026-05-17
1150516,6128,上福,寬府股份有限公司,2026-05-17
1150516,6133,金橋,林麥升,2026-05-17
1150516,6139,亞翔,生生投資股份有限公司,2026-05-17
1150516,6141,柏承,李齊良,2026-05-17
1150516,6142,友勁,友訊科技股份有限公司,2026-05-17
1150516,6153,嘉聯益,瀚宇博德股份有限公司,2026-05-17
1150516,6155,鈞寶,升寶投資股份有限公司,2026-05-17
1150516,6155,鈞寶,楊正利,2026-05-17
1150516,6166,凌華,友達光電股份有限公司,2026-05-17
1150516,6168,宏齊,迅捷投資股份有限公司,2026-05-17
1150516,6183,關貿,財政部,2026-05-17
1150516,6184,大豐電,大無畏全球投資控股股份有限公,2026-05-17
1150516,6191,精成科,瀚宇博德股份有限公司,2026-05-17
1150516,6196,帆宣,樺成國際投資股份有限公司,2026-05-17
1150516,6197,佳必琪,張舒眉,2026-05-17
1150516,6201,亞弘電,許文鼎,2026-05-17
1150516,6201,亞弘電,黃晉益,2026-05-17
1150516,6206,飛捷,林大成,2026-05-17
1150516,6213,聯茂,天合興業股份有限公司,2026-05-17
1150516,6213,聯茂,穩懋半導體股份有限公司,2026-05-17
1150516,6214,精誠,台灣大哥大股份有限公司,2026-05-17
1150516,6215,和椿,和椿行銷顧問股份有限公司,2026-05-17
1150516,6216,居易,馬鴻方,2026-05-17
1150516,6225,天瀚,安誠投資有限公司,2026-05-17
1150516,6230,尼得科超眾,尼得科株式會社,2026-05-17
1150516,6235,華孚,神基控股股份有限公司,2026-05-17
1150516,6243,迅杰,安國國際科技股份有限公司,2026-05-17
1150516,6272,驊陞,陳宏欽,2026-05-17
1150516,6282,康舒,金寶電子工業股份有限公司,2026-05-17
1150516,6283,淳安,敏台國際有限公司,2026-05-17
1150516,6285,啟碁,緯創資通股份有限公司,2026-05-17
1150516,6409,旭隼,謝卓明,2026-05-17
1150516,6412,群電,群光電子股份有限公司,2026-05-17
1150516,6414,樺漢,寶鑫國際投資股份有限公司,2026-05-17
1150516,6416,瑞祺電通,樺漢科技股份有限公司,2026-05-17
1150516,6426,統新,勝霖投資有限公司,2026-05-17
1150516,6426,統新,鼎峰投資有限公司,2026-05-17
1150516,6449,鈺邦,西北臺慶科技股份有限公司,2026-05-17
1150516,6449,鈺邦,華誠創業投資股份有限公司,2026-05-17
1150516,6451,訊芯-KY,ＦＯＸＣＯＮＮ（ＦＡＲ  ＥＡＳＴ）ＬＩＭＩＴＥＤ,2026-05-17
1150516,6456,GIS-KY,HIGH PRECISION HOLDINGS LIMITED,2026-05-17
1150516,6464,台數科,佳盈開發股份有限公司,2026-05-17
1150516,6472,保瑞,保雷國際有限公司,2026-05-17
1150516,6472,保瑞,瑞寶興投資有限公司,2026-05-17
1150516,6477,安集,欽揚科技（股）公司,2026-05-17
1150516,6491,晶碩,景碩投資股份有限公司,2026-05-17
1150516,6504,南六,田子頂投資股份有限公司,2026-05-17
1150516,6505,台塑化,台灣化學纖維股份有限公司,2026-05-17
1150516,6505,台塑化,台灣塑膠工業股份有限公司,2026-05-17
1150516,6505,台塑化,南亞塑膠工業股份有限公司,2026-05-17
1150516,6515,穎崴,王嘉煌,2026-05-17
1150516,6525,捷敏-KY,聯鈞光電股份有限公司,2026-05-17
1150516,6526,達發,聯發科技股份有限公司,2026-05-17
1150516,6531,愛普*,山一投資有限公司,2026-05-17
1150516,6534,正瀚-創,Loveland Products Canada Inc.,2026-05-17
1150516,6534,正瀚-創,兆淞投資有限公司,2026-05-17
1150516,6541,泰福-KY,保瑞藥業股份有限公司,2026-05-17
1150516,6550,北極星藥業-KY,Digital Capital Inc.,2026-05-17
1150516,6552,易華電,長華電材股份有限公司,2026-05-17
1150516,6558,興能高,統一國際開發股份有限公司,2026-05-17
1150516,6573,虹揚-KY,高桂珍,2026-05-17
1150516,6579,研揚,莊永順,2026-05-17
1150516,6579,研揚,華碩電腦股份有限公司,2026-05-17
1150516,6579,研揚,廣積科技股份有限公司,2026-05-17
1150516,6581,鋼聯,東和鋼鐵企業股份有限公司,2026-05-17
1150516,6581,鋼聯,豐興鋼鐵股份有限公司,2026-05-17
1150516,6582,申豐,永豐餘投資控股股份有限公司,2026-05-17
1150516,6585,鼎基,鼎玉投資股份有限公司,2026-05-17
1150516,6585,鼎基,鼎爾投資股份有限公司,2026-05-17
1150516,6591,動力-KY,台新國際商業銀行受託保管新廷控,2026-05-17
1150516,6592,和潤企業,和展投資股份有限公司,2026-05-17
1150516,6605,帝寶,上名投資股份有限公司,2026-05-17
1150516,6605,帝寶,建松投資股份有限公司,2026-05-17
1150516,6614,資拓宏宇,中華電信股份有限公司,2026-05-17
1150516,6614,資拓宏宇,研華投資股份有限公司,2026-05-17
1150516,6625,必應,相知有限公司,2026-05-17
1150516,6641,基士德-KY,謝宏炅,2026-05-17
1150516,6645,金萬林-創,吳品聰,2026-05-17
1150516,6645,金萬林-創,陳惠娥,2026-05-17
1150516,6655,科定,洲定投資股份有限公司,2026-05-17
1150516,6655,科定,益政投資有限公司,2026-05-17
1150516,6655,科定,曹憲章,2026-05-17
1150516,6658,聯策,林文彬,2026-05-17
1150516,6666,羅麗芬-KY,羅麗芬,2026-05-17
1150516,6666,羅麗芬-KY,饒煥文,2026-05-17
1150516,6668,中揚光,李榮洲,2026-05-17
1150516,6668,中揚光,鴻揚創業投資股份有限公司,2026-05-17
1150516,6669,緯穎,緯創資通股份有限公司,2026-05-17
1150516,6674,鋐寶科技,仁寶電腦工業股份有限公司,2026-05-17
1150516,6674,鋐寶科技,至寶科技股份有限公司,2026-05-17
1150516,6689,伊雲谷,蔡佳宏,2026-05-17
1150516,6695,芯鼎,凌陽科技股份有限公司,2026-05-17
1150516,6695,芯鼎,神盾股份有限公司,2026-05-17
1150516,6698,旭暉應材,義隆投資股份有限公司,2026-05-17
1150516,6698,旭暉應材,趙勤孝,2026-05-17
1150516,6715,嘉基,嘉澤端子工業股份有限公司,2026-05-17
1150516,6719,力智,國巨股份有限公司,2026-05-17
1150516,6719,力智,華碩電腦股份有限公司,2026-05-17
1150516,6722,輝創,江義行,2026-05-17
1150516,6722,輝創,健豐投資股份有限公司,2026-05-17
1150516,6743,安普新,黃常青,2026-05-17
1150516,6753,龍德造船,克守創業股份有限公司,2026-05-17
1150516,6753,龍德造船,勤益投資控股股份有限公司,2026-05-17
1150516,6754,匯僑設計,王秀卿,2026-05-17
1150516,6756,威鋒電子,威盛電子股份有限公司,2026-05-17
1150516,6757,台灣虎航,中華航空股份有限公司,2026-05-17
1150516,6768,志強-KY,陳維家,2026-05-17
1150516,6770,力積電,力晶創新投資控股股份有限公司,2026-05-17
1150516,6776,展碁國際,宏碁股份有限公司,2026-05-17
1150516,6781,AES-KY,"TREND POWER TECHNOLOGY HOLDINGS (SAMOA) CO., LTD",2026-05-17
1150516,6782,視陽,明基材料股份有限公司,2026-05-17
1150516,6789,采鈺,台灣積體電路製造股份有限公司,2026-05-17
1150516,6790,永豐實,永豐餘投資控股股份有限公司,2026-05-17
1150516,6792,詠業,達方電子股份有限公司,2026-05-17
1150516,6794,向榮生技,綺騰股份有限公司,2026-05-17
1150516,6794,向榮生技,鑫陽鋼鐵股份有限公司,2026-05-17
1150516,6796,晉弘,Ｗｅｌｃｈ  Ａｌｌｙｎ，  Ｉｎｃ．,2026-05-17
1150516,6796,晉弘,鄭竹明,2026-05-17
1150516,6799,來頡,愛普科技股份有限公司,2026-05-17
1150516,6805,富世達,奇鋐科技股份有限公司,2026-05-17
1150516,6806,森崴能源,勁永國際股份有限公司,2026-05-17
1150516,6807,峰源-KY,好時控股公司,2026-05-17
1150516,6831,邁科,趙元旗,2026-05-17
1150516,6834,天二科技,廖震益,2026-05-17
1150516,6835,圓裕,圓隆投資股份有限公司,2026-05-17
1150516,6835,圓裕,鼎暄投資股份有限公司,2026-05-17
1150516,6838,台新藥,台耀化學股份有限公司,2026-05-17
1150516,6854,錼創科技-KY創,SVIC No.45 New Technology Business Investment L.L.P.,2026-05-17
1150516,6861,睿生光電,群創光電股份有限公司,2026-05-17
1150516,6862,三集瑞-KY,ＧＯＬＤＥＮ  ＣＥＮＴＵＲＹ,2026-05-17
1150516,6862,三集瑞-KY,林伙利,2026-05-17
1150516,6862,三集瑞-KY,林彥辰,2026-05-17
1150516,6863,永道-KY,ＹＦＹＧｌｏｂａｌＩｎｖｅｓｔｍｅｎｔＢＶ,2026-05-17
1150516,6869,雲豹能源,王海翎,2026-05-17
1150516,6869,雲豹能源,蘇妍如,2026-05-17
1150516,6873,泓德能源,太登太陽能股份有限公司,2026-05-17
1150516,6887,寶綠特-KY,BRAINTREE INDUSTRIES LIMITED,2026-05-17
1150516,6887,寶綠特-KY,GUANG SHUN PETTECHS FIBRE INDUSTRY L.L.C.,2026-05-17
1150516,6887,寶綠特-KY,崑鼎綠能環保股份有限公司,2026-05-17
1150516,6890,來億-KY,鐘德禮,2026-05-17
1150516,6901,鑽石投資,中天生物科技股份有限公司,2026-05-17
1150516,6901,鑽石投資,合一生技股份有限公司,2026-05-17
1150516,6901,鑽石投資,蔡明忠,2026-05-17
1150516,6901,鑽石投資,蔡明興,2026-05-17
1150516,6902,GOGOLOOK,國泰永續私募股權基金有限合夥,2026-05-17
1150516,6906,現觀科,邱大剛,2026-05-17
1150516,6908,宏碁遊戲-創,宏碁股份有限公司,2026-05-17
1150516,6914,阜爾運通,國泰人壽保險股份有限公司,2026-05-17
1150516,6916,華凌,廖育斌,2026-05-17
1150516,6916,華凌,蔡耀文,2026-05-17
1150516,6918,愛派司,吳開興,2026-05-17
1150516,6921,嘉雨思-創,高妙斌,2026-05-17
1150516,6921,嘉雨思-創,嘉澤端子工業股份有限公司,2026-05-17
1150516,6923,中台,可寧衛股份有限公司,2026-05-17
1150516,6923,中台,楊永發,2026-05-17
1150516,6924,榮惠-KY創,劉世璘,2026-05-17
1150516,6928,攸泰科技,大眾全球投資控股股份有限公司,2026-05-17
1150516,6928,攸泰科技,眾晶科技股份有限公司,2026-05-17
1150516,6933,AMAX-KY,施克勤,2026-05-17
1150516,6933,AMAX-KY,倪集烈,2026-05-17
1150516,6934,心誠鎂,蔡文裕,2026-05-17
1150516,6934,心誠鎂,鄭傑升,2026-05-17
1150516,6936,永鴻生技,永信國際投資控股股份有限公司,2026-05-17
1150516,6937,天虹,王偉旭,2026-05-17
1150516,6937,天虹,黃見駱,2026-05-17
1150516,6937,天虹,羅偉瑞,2026-05-17
1150516,6949,沛爾生醫-創,緯創生技投資控股股份有限公司,2026-05-17
1150516,6951,青新-創,日友環保科技股份有限公司,2026-05-17
1150516,6952,大武山,國興畜產股份有限公司,2026-05-17
1150516,6952,大武山,翔征投資股份有限公司,2026-05-17
1150516,6955,邦睿生技-創,ＶＩＶＯ  ＰＡＮＤＡ  ＦＵＮＤ，Ｌ.Ｐ.,2026-05-17
1150516,6955,邦睿生技-創,博邦資本股份有限公司,2026-05-17
1150516,6957,裕慶-KY,廖昭宜,2026-05-17
1150516,6958,日盛台駿,王道商業銀行股份有限公司,2026-05-17
1150516,6958,日盛台駿,國鈺投資開發股份有限公司,2026-05-17
1150516,6962,奕力-KY,ＧＡＩＮＴＥＣＨＣＯ．ＬＩＭＩＴＥＤ訊發有限公司,2026-05-17
1150516,6965,中傑-KY,Ｃｈｅｒｉｓｈ  Ｈａｒｍｏｎｙ  Ｃｏ．，Ｌｔｄ,2026-05-17
1150516,6965,中傑-KY,Ｅａｒｎ  Ｇｒｅａｔ  Ｉｎｖｅｓｔｍｅｎｔｓ  Ｌｉｍｉｔｅｄ,2026-05-17
1150516,6969,成信實業*-創,君誠投資有限公司,2026-05-17
1150516,6988,威力暘-創,智嘉投資股份有限公司,2026-05-17
1150516,6994,富威電力,森崴能源股份有限公司,2026-05-17
1150516,7610,聯友金屬-創,德恒投資有限公司,2026-05-17
1150516,7631,聚賢研發-創,曾國強,2026-05-17
1150516,7631,聚賢研發-創,聚酈永續股份有限公司,2026-05-17
1150516,7705,三商餐飲,三商投資控股股份有限公司,2026-05-17
1150516,7711,永擎,華擎科技股份有限公司,2026-05-17
1150516,7721,微程式,巨大機械工業股份有限公司,2026-05-17
1150516,7722,LINEPAY,LINE Financial Corporation,2026-05-17
1150516,7722,LINEPAY,台北富邦商業銀行股份有限公司,2026-05-17
1150516,7730,暉盛-創,宋俊毅,2026-05-17
1150516,7730,暉盛-創,基丞科技股份有限公司,2026-05-17
1150516,7732,金興精密,施春景,2026-05-17
1150516,7732,金興精密,顧輝,2026-05-17
1150516,7736,虎山,陳映志,2026-05-17
1150516,7736,虎山,陳國銓,2026-05-17
1150516,7740,熙特爾-創,林聖澤,2026-05-17
1150516,7740,熙特爾-創,陳伯勳,2026-05-17
1150516,7749,意騰-KY,ＤＩＧＩＭＯＣ  ＨＯＬＤＩＮＧＳ  ＬＩＭＩＴＥＤ,2026-05-17
1150516,7750,新代,蔡尤鏗,2026-05-17
1150516,7760,享溫馨,李東和,2026-05-17
1150516,7765,中華資安,中華電信股份有限公司,2026-05-17
1150516,7768,頌勝科技,朱明癸,2026-05-17
1150516,7768,頌勝科技,魏隆誠,2026-05-17
1150516,7769,鴻勁,謝旼達,2026-05-17
1150516,7780,大研生醫*,尚凡國際創新科技股份有限公司,2026-05-17
1150516,7786,東方風能,宏華營造股份有限公司,2026-05-17
1150516,7788,松川精密,木公川股份有限公司,2026-05-17
1150516,7791,皇家可口,南僑投資控股股份有限公司,2026-05-17
1150516,7795,長廣,長興材料工業股份有限公司,2026-05-17
1150516,7799,禾榮科,勝璽投資股份有限公司,2026-05-17
1150516,7799,禾榮科,漢信投資股份有限公司,2026-05-17
1150516,7799,禾榮科,漢信股份有限公司,2026-05-17
1150516,7821,神數,神達控股股份有限公司,2026-05-17
1150516,7822,倍利科,林坤禧,2026-05-17
1150516,7822,倍利科,城翠蓮,2026-05-17
1150516,7822,倍利科,聯合再生能源股份有限公司,2026-05-17
1150516,7823,奧義賽博-KY創,吳明蔚,2026-05-17
1150516,7823,奧義賽博-KY創,英屬開曼群島商CID Greater China Fund V合夥公司,2026-05-17
1150516,7823,奧義賽博-KY創,叢培侃,2026-05-17
1150516,8011,台通,新弟投資股份有限公司,2026-05-17
1150516,8045,達運光電,元挺投資股份有限公司,2026-05-17
1150516,8045,達運光電,陳碧霜,2026-05-17
1150516,8046,南電,南亞塑膠工業股份有限公司,2026-05-17
1150516,8070,長華*,華立企業股份有限公司,2026-05-17
1150516,8072,陞泰,俊宜投資股份有限公司,2026-05-17
1150516,8072,陞泰,黃俊儒,2026-05-17
1150516,8101,華冠,李森田,2026-05-17
1150516,8101,華冠,華宇光能股份有限公司,2026-05-17
1150516,8101,華冠,華森生化科技股份有限公司,2026-05-17
1150516,8104,錸寶,錸德科技股份有限公司,2026-05-17
1150516,8105,凌巨,日商凸版控股株式會社,2026-05-17
1150516,8105,凌巨,聚奕投資有限公司,2026-05-17
1150516,8110,華東,華新麗華股份有限公司,2026-05-17
1150516,8131,福懋科,南亞科技股份有限公司,2026-05-17
1150516,8131,福懋科,福懋興業股份有限公司,2026-05-17
1150516,8150,南茂,矽品精密工業股份有限公司,2026-05-17
1150516,8162,微矽電子-創,大日月投資有限公司,2026-05-17
1150516,8162,微矽電子-創,張秉堂,2026-05-17
1150516,8163,達方,佳世達科技股份有限公司,2026-05-17
