出表日期,年度,季別,公司代號,公司名稱,流動資產,非流動資產,資產總額,流動負債,非流動負債,負債總額,股本,權益─具證券性質之虛擬通貨,資本公積,保留盈餘,其他權益,庫藏股票,歸屬於母公司業主之權益合計,共同控制下前手權益,合併前非屬共同控制股權,非控制權益,權益總額,預收股款（權益項下）之約當發行股數,待註銷股本股數,母公司暨子公司所持有之母公司庫藏股股數,每股參考淨值,date
1150515,115,1,2538,基泰,16432723.00,895117.00,17327840.00,11548641.00,53864.00,11602505.00,4450255.00,,58597.00,1414936.00,-198453.00,,5725335.00,,,0.00,5725335.00,,0.00,0.00,12.87,2026-05-15
1150515,115,1,2542,興富發,244126134.00,25377985.00,269504119.00,168451704.00,34808669.00,203260373.00,21730835.00,,9318055.00,25092856.00,1166.00,-966562.00,55176350.00,,,11067396.00,66243746.00,,0.00,61145835.00,26.13,2026-05-15
1150515,115,1,2546,根基,15279304.00,905442.00,16184746.00,9683343.00,306546.00,9989889.00,1305242.00,,519017.00,4172861.00,197525.00,,6194645.00,,,212.00,6194857.00,0.00,0.00,0.00,47.46,2026-05-15
1150515,115,1,2547,日勝生,19419997.00,44157890.00,63577887.00,22170741.00,25887250.00,48057991.00,10350946.00,,396180.00,3592276.00,-3984.00,,14335418.00,,,1184478.00,15519896.00,,0.00,0.00,13.85,2026-05-15
1150515,115,1,2548,華固,50604639.00,2414881.00,53019520.00,24330552.00,8094209.00,32424761.00,3197187.00,,821651.00,16532766.00,36438.00,-850.00,20587192.00,,,7567.00,20594759.00,0.00,0.00,201378.00,64.43,2026-05-15
1150515,115,1,2597,潤弘,14605042.00,11883133.00,26488175.00,10840879.00,4347630.00,15188509.00,3107160.00,,846204.00,5292891.00,64743.00,,9310998.00,,,1988668.00,11299666.00,0.00,0.00,0.00,29.97,2026-05-15
1150515,115,1,2603,長榮,244500947.00,690602460.00,935103407.00,151671937.00,178425671.00,330097608.00,21650430.00,,20320514.00,510484920.00,29304413.00,,581760277.00,,,23245522.00,605005799.00,0.00,0.00,0.00,268.71,2026-05-15
1150515,115,1,2605,新興,9807913.00,13126893.00,22934806.00,5258125.00,11414.00,5269539.00,5853533.00,,165885.00,11722302.00,-76453.00,,17665267.00,,,,17665267.00,0.00,0.00,0.00,30.18,2026-05-15
1150515,115,1,2606,裕民,29154469.00,60478405.00,89632874.00,15158773.00,33890018.00,49048791.00,8450557.00,,115852.00,27386413.00,4631261.00,,40584083.00,,,,40584083.00,,0.00,0.00,48.03,2026-05-15
1150515,115,1,2608,嘉里大榮,4287133.00,20700043.00,24987176.00,3261390.00,8246142.00,11507532.00,4670005.00,,2308.00,7961007.00,82723.00,,12716043.00,,,763601.00,13479644.00,,0.00,0.00,27.23,2026-05-15
1150515,115,1,2609,陽明,211388001.00,248793223.00,460181224.00,47890391.00,82518919.00,130409310.00,34921043.00,,27975030.00,264597267.00,1478348.00,,328971688.00,,,800226.00,329771914.00,,0.00,0.00,94.20,2026-05-15
1150515,115,1,2610,華航,86787582.00,285952416.00,372739998.00,117191909.00,147221556.00,264413465.00,61199649.00,,6130512.00,36267996.00,-539274.00,-30875.00,103028008.00,,,5298525.00,108326533.00,,0.00,2074628.00,16.84,2026-05-15
1150515,115,1,2611,志信,2531460.00,1342447.00,3873907.00,477345.00,548107.00,1025452.00,1890023.00,,41258.00,764015.00,-36312.00,,2658984.00,,,189471.00,2848455.00,,0.00,0.00,14.07,2026-05-15
1150515,115,1,2612,中航,3774080.00,23053484.00,26827564.00,3383047.00,9819841.00,13202888.00,1974846.00,,53412.00,11261164.00,316695.00,0.00,13606117.00,0.00,,18559.00,13624676.00,0.00,0.00,0.00,68.90,2026-05-15
1150515,115,1,2614,東森,5211840.00,17022953.00,22234793.00,5203486.00,10657067.00,15860553.00,3272650.00,,0.00,1050818.00,-34586.00,,4288882.00,,,2085358.00,6374240.00,,0.00,0.00,13.11,2026-05-15
1150515,115,1,2617,台航,3272834.00,23289378.00,26562212.00,1957091.00,6312086.00,8269177.00,4172945.00,,334382.00,11368623.00,2417085.00,,18293035.00,,,,18293035.00,,0.00,0.00,43.84,2026-05-15
1150515,115,1,2618,長榮航,119872996.00,271403111.00,391276107.00,106923312.00,140313225.00,247236537.00,54004443.00,,12798962.00,68327840.00,228709.00,,135359954.00,,,8679616.00,144039570.00,,0.00,0.00,25.06,2026-05-15
1150515,115,1,2630,亞航,4412587.00,1208451.00,5621038.00,1553773.00,687445.00,2241218.00,2094382.00,,1090004.00,191873.00,3561.00,,3379820.00,,,,3379820.00,,0.00,0.00,16.14,2026-05-15
1150515,115,1,2633,台灣高鐵,31298888.00,354291795.00,385590683.00,26659970.00,284060138.00,310720108.00,56282930.00,,172981.00,18414664.00,,,,,,,74870575.00,0.00,0.00,0.00,13.30,2026-05-15
1150515,115,1,2634,漢翔,37638357.00,13842249.00,51480606.00,26369324.00,6967556.00,33336880.00,9418671.00,,18251.00,8646838.00,59966.00,,18143726.00,,,,18143726.00,,0.00,0.00,19.26,2026-05-15
1150515,115,1,2636,台驊控股,19482735.00,2869124.00,22351859.00,12012131.00,702826.00,12714957.00,1418352.00,,2652819.00,5338546.00,399284.00,-364768.00,9444233.00,,,192669.00,9636902.00,0.00,0.00,4874000.00,68.96,2026-05-15
1150515,115,1,2637,慧洋-KY,8930959.00,75355614.00,84286573.00,8128467.00,25745919.00,33874386.00,7464092.00,,34548.00,34149288.00,8764259.00,0.00,50412187.00,,,,50412187.00,0.00,0.00,0.00,67.54,2026-05-15
1150515,115,1,2642,宅配通,1179879.00,2474951.00,3654830.00,779792.00,1072749.00,1852541.00,954670.00,,300082.00,269006.00,278531.00,,1802289.00,,,,1802289.00,0.00,0.00,0.00,18.88,2026-05-15
1150515,115,1,2645,長榮航太,13801123.00,10843209.00,24644332.00,5763087.00,6222617.00,11985704.00,3745709.00,,2138093.00,6744785.00,30041.00,,,,,,12658628.00,0.00,0.00,0.00,33.80,2026-05-15
1150515,115,1,2701,萬企,2036355.00,7662148.00,9698503.00,158491.00,1139967.00,1298458.00,4499678.00,,,3009961.00,890406.00,,,,,,8400045.00,,0.00,0.00,18.67,2026-05-15
1150515,115,1,2704,國賓,22038050.00,12457102.00,34495152.00,4179836.00,3911244.00,8091080.00,3669234.00,,2996851.00,6425685.00,13307548.00,0.00,26399318.00,,,4754.00,26404072.00,0.00,0.00,0.00,71.95,2026-05-15
1150515,115,1,2705,六福,549370.00,15262377.00,15811747.00,5036951.00,5786623.00,10823574.00,1913128.00,,31372.00,-344391.00,3388064.00,,4988173.00,,,,4988173.00,,0.00,0.00,26.07,2026-05-15
1150515,115,1,2706,第一店,3148502.00,8636035.00,11784537.00,153769.00,1421176.00,1574945.00,4999984.00,,76031.00,3869943.00,1263634.00,,,,,,10209592.00,0.00,0.00,0.00,20.42,2026-05-15
1150515,115,1,2707,晶華,4907297.00,5928166.00,10835463.00,3965941.00,3123792.00,7089733.00,1274032.00,,222383.00,2285817.00,-244276.00,,3537956.00,,,207774.00,3745730.00,0.00,0.00,0.00,27.77,2026-05-15
1150515,115,1,2712,遠雄來,96276.00,1552277.00,1648553.00,357545.00,279303.00,636848.00,1050000.00,,108392.00,-146687.00,,,,,,,1011705.00,0.00,0.00,0.00,9.64,2026-05-15
1150515,115,1,2722,夏都,918278.00,2837058.00,3755336.00,708871.00,389748.00,1098619.00,1431697.00,,593410.00,398731.00,-24223.00,,2399615.00,,,257102.00,2656717.00,,0.00,0.00,16.76,2026-05-15
1150515,115,1,2723,美食-KY,5596534.00,11826920.00,17423454.00,4591791.00,2415667.00,7007458.00,1800000.00,,2376605.00,6428460.00,-186739.00,,10418326.00,,,-2330.00,10415996.00,,0.00,0.00,57.88,2026-05-15
1150515,115,1,2727,王品,8317061.00,9384535.00,17701596.00,8320579.00,5194046.00,13514625.00,844511.00,,1910493.00,1373860.00,-35007.00,-259879.00,3833978.00,,,352993.00,4186971.00,,0.00,1592000.00,46.27,2026-05-15
1150515,115,1,2731,雄獅,11081850.00,2739155.00,13821005.00,7382983.00,814338.00,8197321.00,932777.00,,1539093.00,3017047.00,-148872.00,,5340045.00,,,283639.00,5623684.00,,0.00,0.00,57.25,2026-05-15
1150515,115,1,2739,寒舍,1661188.00,9868654.00,11529842.00,2505476.00,7526939.00,10032415.00,915260.00,,423489.00,152530.00,6148.00,,1497427.00,,,,1497427.00,0.00,0.00,0.00,16.36,2026-05-15
1150515,115,1,2748,雲品,2444759.00,2460894.00,4905653.00,1391772.00,566674.00,1958446.00,1057787.00,,1236779.00,580997.00,71644.00,,2947207.00,,,,2947207.00,,0.00,0.00,27.86,2026-05-15
1150515,115,1,2753,八方雲集,2917896.00,5312841.00,8230737.00,1963845.00,2370012.00,4333857.00,666448.00,,1076754.00,1785691.00,22050.00,,3550943.00,,,345937.00,3896880.00,,0.00,0.00,53.28,2026-05-15
1150515,115,1,2762,世界健身-KY,1768082.00,16620928.00,18389010.00,6175503.00,9547051.00,15722554.00,1125000.00,,1538291.00,347195.00,186.00,-344216.00,2666456.00,,,,2666456.00,0.00,0.00,3278000.00,24.41,2026-05-15
1150515,115,1,2901,欣欣,504302.00,581755.00,1086057.00,62092.00,131972.00,194064.00,730433.00,,503.00,161057.00,0.00,0.00,,,,,891993.00,0.00,0.00,0.00,12.21,2026-05-15
1150515,115,1,2904,匯僑,225391.00,1531825.00,1757216.00,257701.00,263583.00,521284.00,778344.00,,90074.00,351289.00,15792.00,,1235499.00,,,433.00,1235932.00,0.00,0.00,0.00,15.87,2026-05-15
1150515,115,1,2908,特力,20114529.00,20424284.00,40538813.00,15304252.00,16506081.00,31810333.00,5098875.00,,157147.00,1799558.00,-144296.00,,6911284.00,,,1817196.00,8728480.00,,0.00,0.00,13.55,2026-05-15
1150515,115,1,2910,統領,1046634.00,5445680.00,6492314.00,924884.00,2930549.00,3855433.00,1754030.00,,0.00,932461.00,-49610.00,,2636881.00,,,0.00,2636881.00,0.00,0.00,0.00,15.03,2026-05-15
1150515,115,1,2912,統一超,94109724.00,201395314.00,295505038.00,113749838.00,124472126.00,238221964.00,10396223.00,,91109.00,34383162.00,1604811.00,,46475305.00,,,10807769.00,57283074.00,,0.00,0.00,44.70,2026-05-15
1150515,115,1,2913,農林,1684184.00,19635979.00,21320163.00,1648344.00,7285647.00,8933991.00,7900000.00,,2197948.00,2338713.00,-50489.00,,,,,,12386172.00,0.00,0.00,0.00,15.68,2026-05-15
1150515,115,1,2923,鼎固-KY,43331856.00,74457740.00,117789596.00,14759908.00,54815698.00,69575606.00,17402970.00,,192146.00,29840003.00,-1600405.00,,45834714.00,,,2379276.00,48213990.00,,0.00,0.00,26.34,2026-05-15
1150515,115,1,2939,永邑-KY,619898.00,186981.00,806879.00,46551.00,209611.00,256162.00,455487.00,,334206.00,-234995.00,-3981.00,,550717.00,,,,550717.00,,0.00,0.00,12.09,2026-05-15
1150515,115,1,2945,三商家購,3112588.00,5388945.00,8501533.00,3963686.00,2432638.00,6396324.00,675000.00,,1055235.00,193453.00,,,1923688.00,,,181521.00,2105209.00,0.00,0.00,0.00,28.50,2026-05-15
1150515,115,1,3002,歐格,1651670.00,260740.00,1912410.00,207740.00,296652.00,504392.00,1020000.00,,26934.00,204712.00,25645.00,0.00,1277291.00,,,130727.00,1408018.00,,0.00,0.00,12.52,2026-05-15
1150515,115,1,3004,豐達科,4115707.00,4310454.00,8426161.00,2713494.00,2071082.00,4784576.00,643651.00,,1274971.00,1669375.00,53588.00,0.00,3641585.00,0.00,,0.00,3641585.00,0.00,0.00,0.00,56.58,2026-05-15
1150515,115,1,3006,晶豪科,17585827.00,2487940.00,20073767.00,5859607.00,1309548.00,7169155.00,2977415.00,,1354426.00,8853997.00,-3181.00,-163122.00,13019535.00,,,-114923.00,12904612.00,,0.00,14000000.00,45.89,2026-05-15
1150515,115,1,3008,大立光,159095122.00,67290411.00,226385533.00,39536493.00,226325.00,39762818.00,1334682.00,,1564685.00,185139750.00,3000222.00,-6474268.00,184565071.00,,,2057644.00,186622715.00,0.00,0.00,2670000.00,1411.07,2026-05-15
1150515,115,1,3011,今皓,620697.00,2002829.00,2623526.00,412402.00,840269.00,1252671.00,1296008.00,,68807.00,-341530.00,320464.00,,1343749.00,,,27106.00,1370855.00,460.00,0.00,0.00,10.36,2026-05-15
1150515,115,1,3013,晟銘電,6453212.00,3725235.00,10178447.00,3947896.00,728496.00,4676392.00,2051389.00,,765025.00,2627273.00,58368.00,0.00,5502055.00,,,0.00,5502055.00,,0.00,0.00,26.82,2026-05-15
1150515,115,1,3014,聯陽,7276847.00,2590583.00,9867430.00,3534436.00,130113.00,3664549.00,1659871.00,,1483150.00,2962674.00,97266.00,-80.00,6202881.00,,,0.00,6202881.00,0.00,0.00,8000.00,37.37,2026-05-15
1150515,115,1,3015,全漢,10514930.00,7709478.00,18224408.00,5382690.00,601097.00,5983787.00,1872620.00,,862101.00,5633688.00,3436153.00,,11804562.00,,,436059.00,12240621.00,0.00,0.00,0.00,63.04,2026-05-15
1150515,115,1,3016,嘉晶,4149251.00,2964752.00,7114003.00,1259785.00,958197.00,2217982.00,2885418.00,,1650774.00,362610.00,-2781.00,,4896021.00,,,,4896021.00,,0.00,0.00,16.97,2026-05-15
1150515,115,1,3017,奇鋐,135871669.00,40121714.00,175993383.00,112699102.00,11979298.00,124678400.00,3941060.00,,1685691.00,39390863.00,147271.00,,45164885.00,,,6150098.00,51314983.00,,364200.00,0.00,115.06,2026-05-15
1150515,115,1,3018,隆銘綠能,945217.00,252665.00,1197882.00,679342.00,7335.00,686677.00,753777.00,,6959.00,-232197.00,-17334.00,,511205.00,,,0.00,511205.00,,0.00,0.00,6.78,2026-05-15
1150515,115,1,3019,亞光,23147848.00,4256576.00,27404424.00,10340672.00,337912.00,10678584.00,2792439.00,,5486524.00,5627659.00,374118.00,,14280740.00,,,2445100.00,16725840.00,0.00,0.00,0.00,51.14,2026-05-15
1150515,115,1,3021,鴻名,2414408.00,738849.00,3153257.00,1378089.00,134622.00,1512711.00,948900.00,,7494.00,674205.00,-59565.00,,1571034.00,,,69512.00,1640546.00,0.00,0.00,0.00,16.56,2026-05-15
1150515,115,1,3022,威強電,10450596.00,5576337.00,16026933.00,3234728.00,1100801.00,4335529.00,1765978.00,,1135035.00,8934854.00,-345190.00,,11490677.00,,,200727.00,11691404.00,0.00,0.00,0.00,65.07,2026-05-15
1150515,115,1,3023,信邦,26277086.00,6368527.00,32645613.00,13869565.00,992330.00,14861895.00,2400690.00,,3564943.00,11467199.00,78423.00,,17511255.00,,,272463.00,17783718.00,,0.00,0.00,72.94,2026-05-15
1150515,115,1,3024,憶聲,2489569.00,2414823.00,4904392.00,1763960.00,106860.00,1870820.00,2771575.00,,1602.00,667511.00,-407116.00,,3033572.00,,,,3033572.00,0.00,0.00,0.00,10.95,2026-05-15
1150515,115,1,3025,星通,973024.00,251058.00,1224082.00,262017.00,41711.00,303728.00,567365.00,,43953.00,311850.00,-2814.00,,920354.00,,,,920354.00,,0.00,0.00,16.22,2026-05-15
1150515,115,1,3026,禾伸堂,11840787.00,4425226.00,16266013.00,5803981.00,541766.00,6345747.00,1658903.00,,3159419.00,4954795.00,-85743.00,,9687374.00,,,232892.00,9920266.00,,0.00,0.00,58.40,2026-05-15
1150515,115,1,3027,盛達,1521070.00,1510024.00,3031094.00,636654.00,100885.00,737539.00,1299604.00,,703262.00,208614.00,-35124.00,-21295.00,2155061.00,,,138494.00,2293555.00,,0.00,948000.00,16.70,2026-05-15
1150515,115,1,3028,增你強,30113817.00,1252147.00,31365964.00,24755869.00,239505.00,24995374.00,2372412.00,,1345992.00,2302564.00,349622.00,,6370590.00,,,,6370590.00,0.00,0.00,0.00,26.85,2026-05-15
1150515,115,1,3029,零壹,12286821.00,2839505.00,15126326.00,7803745.00,956905.00,8760650.00,1670052.00,,2210623.00,1206481.00,22598.00,-51893.00,5057861.00,,,1307815.00,6365676.00,,0.00,551000.00,30.39,2026-05-15
1150515,115,1,3030,德律,8993545.00,4416754.00,13410299.00,2617903.00,330510.00,2948413.00,2362160.00,,70742.00,8025522.00,3462.00,,10461886.00,,,,10461886.00,0.00,0.00,0.00,44.29,2026-05-15
1150515,115,1,3031,佰鴻,2027628.00,1575873.00,3603501.00,574545.00,96559.00,671104.00,1732032.00,,439051.00,653697.00,25244.00,0.00,2850024.00,,,82373.00,2932397.00,0.00,0.00,0.00,16.45,2026-05-15
1150515,115,1,3033,威健,48803503.00,726692.00,49530195.00,35487063.00,3393574.00,38880637.00,4827248.00,,2712034.00,2853429.00,256847.00,,10649558.00,,,,10649558.00,,0.00,0.00,22.06,2026-05-15
1150515,115,1,3034,聯詠,79261926.00,24404657.00,103666583.00,21790635.00,9948133.00,31738768.00,6085115.00,,2375054.00,61064677.00,2402969.00,0.00,71927815.00,,,0.00,71927815.00,,0.00,0.00,118.20,2026-05-15
1150515,115,1,3035,智原,13023994.00,7871534.00,20895528.00,5732857.00,753232.00,6486089.00,2605503.00,,4420391.00,5269983.00,1359196.00,,13655073.00,,,754366.00,14409439.00,0.00,0.00,0.00,52.41,2026-05-15
1150515,115,1,3037,欣興,114144042.00,152737029.00,266881071.00,86190209.00,63738189.00,149928398.00,15892465.00,,24088545.00,71423350.00,2086978.00,-107330.00,113384008.00,,,3568665.00,116952673.00,0.00,0.00,901935.00,71.39,2026-05-15
1150515,115,1,3038,全台,2872777.00,937312.00,3810089.00,821438.00,528147.00,1349585.00,1574076.00,,92616.00,1075123.00,-109461.00,-229745.00,2402609.00,,,57895.00,2460504.00,0.00,0.00,8794388.00,16.17,2026-05-15
1150515,115,1,3040,遠見,1532390.00,329601.00,1861991.00,62434.00,381735.00,444169.00,662245.00,,151790.00,814558.00,-45859.00,-164912.00,1417822.00,,,,1417822.00,,0.00,3150000.00,22.51,2026-05-15
1150515,115,1,3042,晶技,13992302.00,8725086.00,22717388.00,6050925.00,1425572.00,7476497.00,3429930.00,,4452041.00,7624045.00,-119332.00,-264017.00,15122667.00,,,118224.00,15240891.00,,0.00,3000000.00,44.48,2026-05-15
1150515,115,1,3043,科風,793833.00,1006904.00,1800737.00,1021387.00,78666.00,1100053.00,389756.00,,0.00,-107171.00,442728.00,,725313.00,,,-24629.00,700684.00,0.00,0.00,0.00,18.61,2026-05-15
1150515,115,1,3044,健鼎,70597125.00,32986600.00,103583725.00,38074338.00,7199715.00,45274053.00,5256059.00,,335589.00,53141429.00,-431488.00,,58301589.00,,,8083.00,58309672.00,,0.00,0.00,110.92,2026-05-15
1150515,115,1,3045,台灣大,41814599.00,194604109.00,236418708.00,76460035.00,60111758.00,136571793.00,37232618.00,,29439518.00,54736982.00,-895073.00,-29455719.00,91058326.00,,,8788589.00,99846915.00,,0.00,692599601.00,30.05,2026-05-15
1150515,115,1,3046,建碁,3347000.00,453793.00,3800793.00,2193135.00,73558.00,2266693.00,784480.00,,420839.00,355001.00,-17762.00,,1542558.00,,,-8458.00,1534100.00,0.00,0.00,0.00,19.66,2026-05-15
1150515,115,1,3047,訊舟,3225235.00,3032655.00,6257890.00,1394520.00,1732330.00,3126850.00,2248074.00,,308870.00,-90081.00,33358.00,-12935.00,2487286.00,,,643754.00,3131040.00,,112500.00,1380104.00,11.13,2026-05-15
1150515,115,1,3048,益登,31564687.00,3724961.00,35289648.00,24960693.00,4494617.00,29455310.00,2698298.00,,736939.00,1548407.00,850694.00,,5834338.00,,,,5834338.00,,0.00,0.00,21.62,2026-05-15
1150515,115,1,3049,精金,2768786.00,10562171.00,13330957.00,2116140.00,3572271.00,5688411.00,8020105.00,,320550.00,-832529.00,-451720.00,,7056406.00,,,586140.00,7642546.00,0.00,0.00,0.00,8.80,2026-05-15
1150515,115,1,3050,鈺德,1704289.00,3875194.00,5579483.00,854779.00,1784817.00,2639596.00,1549845.00,,581383.00,331077.00,-70315.00,0.00,2391990.00,,,547897.00,2939887.00,0.00,0.00,0.00,15.43,2026-05-15
1150515,115,1,3051,力特,1296235.00,2603707.00,3899942.00,1199950.00,148273.00,1348223.00,1670000.00,,0.00,896613.00,26705.00,-41599.00,2551719.00,,,0.00,2551719.00,0.00,0.00,2000000.00,15.46,2026-05-15
1150515,115,1,3052,夆典,11542706.00,239686.00,11782392.00,8128121.00,10803.00,8138924.00,2332457.00,,309825.00,1174278.00,-6223.00,-255837.00,3554500.00,,,88968.00,3643468.00,0.00,0.00,29261043.00,17.43,2026-05-15
1150515,115,1,3054,立萬利,735976.00,753586.00,1489562.00,142266.00,6221.00,148487.00,806510.00,,0.00,264677.00,269888.00,,1341075.00,,,,1341075.00,0.00,0.00,0.00,16.63,2026-05-15
1150515,115,1,3055,蔚華科,1123572.00,808988.00,1932560.00,157618.00,127378.00,284996.00,1149749.00,,290275.00,469807.00,-142346.00,-144237.00,1623248.00,,,24316.00,1647564.00,,0.00,2243030.00,14.40,2026-05-15
1150515,115,1,3056,富華新,13460843.00,1460079.00,14920922.00,4655985.00,1797814.00,6453799.00,4805550.00,,1271573.00,2390000.00,,,8467123.00,,,,8467123.00,,0.00,0.00,17.62,2026-05-15
1150515,115,1,3057,喬鼎,759809.00,125409.00,885218.00,188413.00,41533.00,229946.00,678646.00,,110704.00,-50394.00,-83908.00,,655048.00,,,224.00,655272.00,,0.00,0.00,9.65,2026-05-15
1150515,115,1,3059,華晶科,10009497.00,6714808.00,16724305.00,5342391.00,939046.00,6281437.00,3077170.00,,2601291.00,4463776.00,-137472.00,-2847.00,10001918.00,,,440950.00,10442868.00,0.00,0.00,100000.00,32.51,2026-05-15
1150515,115,1,3060,銘異,2994981.00,1515542.00,4510523.00,1413440.00,347376.00,1760816.00,1375632.00,,1432333.00,556024.00,-622510.00,,2741479.00,,,8228.00,2749707.00,0.00,0.00,0.00,19.93,2026-05-15
1150515,115,1,3090,日電貿,10610464.00,14554315.00,25164779.00,7202127.00,277460.00,7479587.00,2875672.00,,7777226.00,2394620.00,4570134.00,,17617652.00,,,67540.00,17685192.00,,0.00,0.00,61.26,2026-05-15
1150515,115,1,3092,鴻碩,2144213.00,2856849.00,5001062.00,2147728.00,1473511.00,3621239.00,1066493.00,,888427.00,-548326.00,-56750.00,,1349844.00,,,29979.00,1379823.00,0.00,0.00,0.00,12.66,2026-05-15
1150515,115,1,3094,聯傑,792305.00,341157.00,1133462.00,52199.00,69553.00,121752.00,831171.00,,64585.00,124342.00,-8388.00,0.00,1011710.00,,,,1011710.00,0.00,0.00,0.00,12.17,2026-05-15
1150515,115,1,3130,一零四,3063217.00,928840.00,3992057.00,2093178.00,75129.00,2168307.00,331907.00,,397574.00,1101578.00,-7309.00,,1823750.00,,,,1823750.00,0.00,0.00,0.00,54.95,2026-05-15
1150515,115,1,3135,凌航,7948978.00,559181.00,8508159.00,4505648.00,744020.00,5249668.00,900715.00,,1097508.00,1271986.00,,-11718.00,,,,,3258491.00,,12578086.00,350000.00,36.32,2026-05-15
1150515,115,1,3138,耀登,2129649.00,2022902.00,4152551.00,1305984.00,255776.00,1561760.00,562165.00,,1521807.00,658357.00,32291.00,-186262.00,2588358.00,,,2433.00,2590791.00,0.00,0.00,2063000.00,47.80,2026-05-15
1150515,115,1,3150,鈺寶-創,450422.00,240952.00,691374.00,93553.00,12367.00,105920.00,443770.00,,166766.00,17374.00,-42456.00,,,,,,585454.00,,0.00,0.00,13.19,2026-05-15
1150515,115,1,3164,景岳,578772.00,1124235.00,1703007.00,209000.00,88048.00,297048.00,860104.00,,334572.00,65881.00,25408.00,,1285965.00,,,119994.00,1405959.00,0.00,0.00,0.00,14.95,2026-05-15
1150515,115,1,3167,大量,7943560.00,2461047.00,10404607.00,5595217.00,1230518.00,6825735.00,895049.00,,781163.00,1907071.00,-4411.00,,3578872.00,,,,3578872.00,,0.00,0.00,40.44,2026-05-15
1150515,115,1,3168,眾福科,2581454.00,1134543.00,3715997.00,1308407.00,65147.00,1373554.00,750996.00,,462069.00,384905.00,11120.00,,1609090.00,,,733353.00,2342443.00,,0.00,0.00,21.43,2026-05-15
1150515,115,1,3189,景碩,33407134.00,50246933.00,83654067.00,17816161.00,14367630.00,32183791.00,5269158.00,,17254083.00,20714616.00,-85034.00,,43152823.00,,,8317453.00,51470276.00,,0.00,0.00,81.90,2026-05-15
1150515,115,1,3209,全科,20780149.00,1929542.00,22709691.00,16134490.00,1123692.00,17258182.00,2353912.00,,866070.00,1838070.00,183581.00,,5241633.00,,,209876.00,5451509.00,,0.00,0.00,22.27,2026-05-15
1150515,115,1,3229,晟鈦,692865.00,248238.00,941103.00,303681.00,2867.00,306548.00,642630.00,,90342.00,-98417.00,,,634555.00,,,,634555.00,,0.00,0.00,9.87,2026-05-15
1150515,115,1,3231,緯創,1303491429.00,165630491.00,1469121920.00,1086171892.00,107822852.00,1193994744.00,31804123.00,,81225318.00,76402635.00,751316.00,0.00,190183392.00,,,84943784.00,275127176.00,0.00,0.00,0.00,59.80,2026-05-15
1150515,115,1,3257,虹冠電,2133139.00,503201.00,2636340.00,561416.00,494318.00,1055734.00,798236.00,,217755.00,565506.00,1522.00,-11409.00,1571610.00,,,8996.00,1580606.00,,0.00,259000.00,19.75,2026-05-15
1150515,115,1,3266,昇陽,12792293.00,1090107.00,13882400.00,7165124.00,277637.00,7442761.00,3523143.00,,802671.00,2072614.00,0.00,,6398428.00,,,41211.00,6439639.00,0.00,0.00,0.00,18.16,2026-05-15
1150515,115,1,3305,昇貿,11521860.00,3297603.00,14819463.00,7348569.00,1400244.00,8748813.00,1446357.00,,2100033.00,2741378.00,-2533.00,-234911.00,6050324.00,,,20326.00,6070650.00,0.00,0.00,4337000.00,43.12,2026-05-15
1150515,115,1,3308,聯德,1492523.00,659639.00,2152162.00,782760.00,238565.00,1021325.00,600000.00,,4906.00,520471.00,5460.00,,1130837.00,,,,1130837.00,,0.00,0.00,18.85,2026-05-15
1150515,115,1,3311,閎暉,1652997.00,3515707.00,5168704.00,1378722.00,70668.00,1449390.00,1000000.00,,1193133.00,1753319.00,-227138.00,,3719314.00,,,,3719314.00,,0.00,0.00,37.19,2026-05-15
1150515,115,1,3321,同泰,1531176.00,486103.00,2017279.00,1101699.00,243060.00,1344759.00,861138.00,,99265.00,-239911.00,-47972.00,,672520.00,,,,672520.00,0.00,0.00,0.00,7.81,2026-05-15
1150515,115,1,3338,泰碩,2821567.00,799962.00,3621529.00,1427207.00,152889.00,1580096.00,879081.00,,348929.00,863570.00,487.00,-50634.00,2041433.00,,,,2041433.00,0.00,0.00,1082000.00,23.51,2026-05-15
1150515,115,1,3356,奇偶,2893011.00,203570.00,3096581.00,391712.00,28593.00,420305.00,799417.00,,225409.00,1632339.00,8534.00,,2665699.00,,,10577.00,2676276.00,0.00,0.00,0.00,33.35,2026-05-15
1150515,115,1,3376,新日興,10777512.00,11719291.00,22496803.00,3894401.00,1205764.00,5100165.00,1957638.00,,2494091.00,12883362.00,61547.00,,17396638.00,,,,17396638.00,,0.00,0.00,88.87,2026-05-15
1150515,115,1,3380,明泰,17857159.00,6907425.00,24764584.00,11248041.00,713828.00,11961869.00,5417185.00,,2084519.00,1564139.00,21851.00,,9087694.00,,,3715021.00,12802715.00,0.00,0.00,0.00,16.78,2026-05-15
1150515,115,1,3406,玉晶光,22697154.00,22094155.00,44791309.00,9791281.00,8907580.00,18698861.00,1127431.00,,9239675.00,14746254.00,1006681.00,,26120041.00,,,-27593.00,26092448.00,,0.00,0.00,231.68,2026-05-15
1150515,115,1,3416,融程電,2786217.00,2282333.00,5068550.00,1757760.00,66338.00,1824098.00,804938.00,,1051712.00,1409621.00,-19654.00,,3246617.00,,,-2165.00,3244452.00,,1000.00,0.00,40.33,2026-05-15
1150515,115,1,3419,譁裕,1155423.00,795096.00,1950519.00,865136.00,145554.00,1010690.00,1204804.00,,425.00,-204518.00,-60882.00,,939829.00,,,,939829.00,,0.00,0.00,7.80,2026-05-15
