出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註,date
1150514,11504,1453,大將,建材營造,126,126,124,0.0,1.6129032258064515,503,496,1.4112903225806452,-,2026-05-15
1150514,11504,1454,台富,紡織纖維,124279,111197,157093,11.764705882352942,-20.88826364000942,418459,561692,-25.500274171610062,-,2026-05-15
1150514,11504,1455,集盛,紡織纖維,595322,529750,614132,12.377914110429447,-3.0628594504113122,1861061,2473949,-24.77367156719884,-,2026-05-15
1150514,11504,1456,怡華,建材營造,64095,56035,51812,14.383867225840993,23.70686327491701,283042,215644,31.25428947710115,-,2026-05-15
1150514,11504,1457,宜進,紡織纖維,295484,272585,295832,8.40068235596236,-0.1176343329998107,942768,1152094,-18.169177167835265,-,2026-05-15
1150514,11504,1459,聯發,紡織纖維,94353,99917,97944,-5.568621956223666,-3.6663807890222984,326042,458673,-28.916243162340056,-,2026-05-15
1150514,11504,1460,宏遠,紡織纖維,426200,585553,588791,-27.214103590964438,-27.614382692670233,2124065,2761458,-23.081756086820803,-,2026-05-15
1150514,11504,1463,強盛新,紡織纖維,20903,25235,15540,-17.16663364374876,34.51093951093951,89462,669781,-86.64309677342295,去年第一季子公司保強建設房屋售出入帳,2026-05-15
1150514,11504,1464,得力,紡織纖維,1129614,1131849,1060772,-0.1974645027737799,6.489801767014966,4115910,4523089,-9.002232766147205,-,2026-05-15
1150514,11504,1465,偉全,紡織纖維,36322,34511,41306,5.247602213786909,-12.066043674042511,134803,125159,7.705398732811863,-,2026-05-15
1150514,11504,1466,聚隆,紡織纖維,187406,193314,227181,-3.0561676857340907,-17.508066255540736,735240,913862,-19.54583952500487,-,2026-05-15
1150514,11504,1467,南緯,紡織纖維,413806,462982,324581,-10.621579240661625,27.48928618742317,1596438,1567784,1.8276752409770733,-,2026-05-15
1150514,11504,1468,昶和,紡織纖維,42431,25383,78672,67.16306189181736,-46.065944681716495,170056,325130,-47.695998523667456,-,2026-05-15
1150514,11504,1470,大統新創,紡織纖維,50899,69060,64041,-26.297422531132348,-20.521228587935855,242205,277983,-12.8705712219812,-,2026-05-15
1150514,11504,1471,首利,電子零組件業,8003,7626,16805,4.943613952268555,-52.37726867003868,30017,63920,-53.03973717146433,本月營收及本年累計營收皆較去年同期減少，主係因為客戶需求減少所致。,2026-05-15
1150514,11504,1472,三洋實業,建材營造,307212,226856,334481,35.42158902563741,-8.152630493211872,1221536,1245530,-1.9264088380047049,本公司以專案收入為主要營收，因各財務報表期間所認列專案別不同，使得營業收入同期比較不具相同基礎，此為本公司營業特性。,2026-05-15
1150514,11504,1473,台南,紡織纖維,378666,555361,438282,-31.816242047965197,-13.60220132243624,2337803,2934420,-20.33168394435698,-,2026-05-15
1150514,11504,1474,弘裕,紡織纖維,252109,302809,268202,-16.743227579101017,-6.000328110901485,943139,1011612,-6.768701834300107,-,2026-05-15
1150514,11504,1475,業旺,紡織纖維,124974,130790,131032,-4.446823151617096,-4.623298125648697,472844,521964,-9.410610693457786,-,2026-05-15
1150514,11504,1476,儒鴻,紡織纖維,3264019,3599533,3390928,-9.321042479677224,-3.7426037945954618,12885089,12765534,0.9365452318720079,-,2026-05-15
1150514,11504,1477,聚陽,紡織纖維,2605953,3130764,2364173,-16.763032921037805,10.22683196195879,11502942,12288096,-6.389549691018039,-,2026-05-15
1150514,11504,1503,士電,電機機械,3404404,4230241,2568833,-19.522221074402143,32.52726043304489,14963103,12863532,16.321885777560937,-,2026-05-15
1150514,11504,1504,東元,電機機械,5626680,5126597,4955077,9.754677420518913,13.553835793066384,19825158,18656192,6.265833885071508,-,2026-05-15
1150514,11504,1506,正道,電機機械,102671,98012,100281,4.7534995714810435,2.383302918798177,392796,351895,11.623069381491637,-,2026-05-15
1150514,11504,1512,瑞利,汽車工業,76632,72853,84966,5.187157701124182,-9.808629334086575,397884,376279,5.741750137530928,-,2026-05-15
1150514,11504,1513,中興電,電機機械,2307697,2477893,2179872,-6.868577456734411,5.863876411092027,8798336,8627530,1.9797786852088606,-,2026-05-15
1150514,11504,1514,亞力,電機機械,858225,795495,612494,7.885656100918296,40.11973994847296,3397977,2633422,29.032756618574616,-,2026-05-15
1150514,11504,1515,力山,電機機械,325362,311608,403045,4.413878976149522,-19.274026473470705,1375712,1417538,-2.950608731476687,-,2026-05-15
1150514,11504,1516,川飛,其他,7470,9498,0,-21.3518635502211,,33695,21864,54.11178192462496,新拓展業務銷量增加，致營收成長。,2026-05-15
1150514,11504,1517,利奇,電機機械,172836,159825,204834,8.1407789770061,-15.621430036029174,608281,755095,-19.443116429058595,-,2026-05-15
1150514,11504,1519,華城,電機機械,2248955,2036539,2113986,10.430244645449951,6.384573975418948,7005470,6535247,7.1951832884051665,-,2026-05-15
1150514,11504,1521,大億,汽車工業,350408,349115,296193,0.37036506595247987,18.30394371237673,1354168,1184480,14.325948939619073,-,2026-05-15
1150514,11504,1522,堤維西,汽車工業,2205376,2494987,1438371,-11.607715791705528,53.32455951906706,8909031,6351990,40.255746624286246,主要是大茂堤維西汽車部件有限公司營收併入所致。,2026-05-15
1150514,11504,1524,耿鼎,汽車工業,219905,200268,216070,9.805360816505882,1.7748877678530106,782088,968427,-19.241409006564254,-,2026-05-15
1150514,11504,1525,江申,汽車工業,107202,105783,102733,1.341425370806273,4.350111453963186,388937,379660,2.443502080809145,-,2026-05-15
1150514,11504,1526,日馳,電機機械,52119,66644,66983,-21.794910269491627,-22.19070510428019,214086,267565,-19.98729280735522,-,2026-05-15
1150514,11504,1527,鑽全,電機機械,236841,243765,243325,-2.840440588271491,-2.6647487927668756,866227,1059385,-18.233031428611884,-,2026-05-15
1150514,11504,1528,恩德,電機機械,241070,277042,238137,-12.984312847871442,1.2316439696477237,989264,809538,22.20105788733821,-,2026-05-15
1150514,11504,1529,樂事綠能,電機機械,35569,33030,127000,7.686951256433545,-71.99291338582677,284080,393543,-27.81474959534282,"本月無台電亭置式變壓器交貨及子公司工程營收減少,故較去年本月營收減幅大",2026-05-15
1150514,11504,1530,亞崴,電機機械,213324,172667,126246,23.546479640000694,68.97485860938168,658137,678605,-3.016187620191422,去年4月受美國關稅影響，而本月市場景氣回溫、接單增加，致本月營收較去年同期增加。,2026-05-15
1150514,11504,1531,高林股,電機機械,125318,127592,129025,-1.782243400840178,-2.8730866111218756,472804,539546,-12.370029617493225,-,2026-05-15
1150514,11504,1532,勤美,電機機械,1098434,1237316,1041425,-11.22445680812339,5.474133999087789,4391385,4031490,8.92709643332862,-,2026-05-15
1150514,11504,1533,車王電,汽車工業,476833,467055,276000,2.093543586943722,72.76557971014493,1765233,1067497,65.36186986942351,"本月營收較去年同期增加200,833仟元，主要係電動巴士營收增加約217,031仟元所致。",2026-05-15
1150514,11504,1535,中宇,電機機械,604226,799835,817321,-24.456169084873757,-26.072375480380412,2807537,3287120,-14.589762466840273,-,2026-05-15
1150514,11504,1536,和大,汽車工業,405210,441360,425639,-8.190592713431213,-4.799607178853441,1545647,1659835,-6.879478984356878,-,2026-05-15
1150514,11504,1537,廣隆,電機機械,575529,548412,632178,4.944640161046804,-8.960925562104345,2289526,2382310,-3.8947072379329306,-,2026-05-15
1150514,11504,1538,正峰,電機機械,9210,3994,8548,130.59589384076114,7.744501637810014,19970,39168,-49.01450163398693,-,2026-05-15
1150514,11504,1539,巨庭,電機機械,104987,65670,125941,59.87056494594183,-16.637949516043225,346962,482740,-28.126527737498446,-,2026-05-15
1150514,11504,1540,喬福,電機機械,35516,28359,46807,25.2371381219366,-24.122460315764737,121747,176636,-31.074639371362576,-,2026-05-15
1150514,11504,1541,錩泰,電機機械,200940,159545,356687,25.94565796483751,-43.66489387053635,799750,1204321,-33.593286175363545,-,2026-05-15
1150514,11504,1558,伸興,電機機械,701458,699348,630830,0.3017095923631726,11.196043308022764,2627633,2675152,-1.7763102806868545,-,2026-05-15
1150514,11504,1560,中砂,電機機械,830354,789165,698859,5.219314085140623,18.815669541352403,3123630,2470488,26.43777261820337,-,2026-05-15
1150514,11504,1563,巧新,汽車工業,595372,675996,563041,-11.92669779111119,5.7422106027802595,2467309,2481281,-0.5630962394021475,-,2026-05-15
1150514,11504,1568,倉佑,汽車工業,109320,109977,82352,-0.5973976376878802,32.74723139693025,359695,366845,-1.9490520519565484,-,2026-05-15
1150514,11504,1582,信錦,電子零組件業,770932,741361,779759,3.9887450243538574,-1.132016430717696,2886367,3022770,-4.512516665177966,-,2026-05-15
1150514,11504,1583,程泰,電機機械,440426,414405,312943,6.279123080078667,40.736811496023236,1372842,1176704,16.6684229848798,-,2026-05-15
1150514,11504,1587,吉茂,汽車工業,197966,235251,224361,-15.84902933462557,-11.76452235459817,952040,783121,21.569974499470707,-,2026-05-15
1150514,11504,1589,永冠-KY,電機機械,765250,667961,656505,14.565071912881141,16.564230280043564,2498577,2323652,7.5280205469665855,-,2026-05-15
1150514,11504,1590,亞德客-KY,電機機械,4342337,4139710,3467477,4.894714847175285,25.230448536500745,14355839,11563560,24.14722628671447,本月營業收入換算匯率為4.6320040;本年累計營業收入換算匯率為 4.5871719。,2026-05-15
1150514,11504,1597,直得,電機機械,153903,120499,90019,27.721391878770778,70.9672402492807,488305,343378,42.206256661754686,訂單需求增加,2026-05-15
1150514,11504,1598,岱宇,運動休閒,452726,673288,541175,-32.7589382255439,-16.34388136924285,2088794,2421531,-13.740769785726467,-,2026-05-15
1150514,11504,1603,華電,電器電纜,575322,537166,488048,7.103204595972195,17.882257482870536,1879599,1913700,-1.781940743063176,-,2026-05-15
1150514,11504,1604,聲寶,電器電纜,815214,781256,791973,4.346590618184052,2.9345697391198944,3188120,3252936,-1.9925384329725515,-,2026-05-15
1150514,11504,1605,華新,電器電纜,15530514,15722642,17657667,-1.2219829211909805,-12.046625412066044,56588780,62533736,-9.506798058571137,-,2026-05-15
