Title,Url,Date,date
臺灣證券交易所對冠西電子企業股份有限公司（公司代號：2466）違反內部控制規定，處以新臺幣10萬元違約金,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019daa35c19c0215,1150420,2026-05-15
"上週外資在集中市場買超1,500.47億元，買超台塑14.77萬張最多，另賣超旺宏3.88萬張最多",https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019da8efc3980210,1150420,2026-05-15
神達數位股份有限公司股票自115年4月20日開始上市買賣,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d9b038029020c,1150417,2026-05-15
本週發行量加權股價指數漲幅約為3.91%，上市股票總市值達120.06兆元,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d9acbd0310208,1150417,2026-05-15
享溫馨 (證券代號：7760)採競價拍賣方式辦理承銷，於4月17日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d9a40be2f0203,1150417,2026-05-15
證交所推出「反詐終極密碼挑戰」，邀請全民提升防詐能力,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d9581b0a601f4,1150416,2026-05-15
證交所再度舉辦IFRS S2實作工作坊 助力上市公司接軌IFRS永續揭露準則,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d95680ff901ef,1150416,2026-05-15
凌陽創新科技(股)公司於115年4月16日送件申請股票上市,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d9560a4f301ea,1150416,2026-05-15
立盈 (證券代號：7820)採競價拍賣方式辦理承銷，於4月16日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d954c6f0f01e4,1150416,2026-05-15
2026年3月暨第一季集中市場相關數據,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d8b7d5d4601c2,1150414,2026-05-15
和運租車(股)公司及大鵬科技(股)公司於115年4月14日送件申請股票上市,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d8b449f8401b4,1150414,2026-05-15
證交所將於本（115）年4月15日公布上市公司申報114年度董事及監察人酬金支領情形,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d8b4e561901b8,1150414,2026-05-15
證交所推動2026年「地球特攻隊」永續宣導 「咖啡渣再利用工作坊」實踐循環生活,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d89977e8701a8,1150414,2026-05-15
臺灣證券交易所有價證券上市審議委員會審議通過台鎔科技材料股份有限公司初次申請股票上市案,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d8641742a01a4,1150413,2026-05-15
全體上市公司(不含金融保險業及三商投資控股股份有限公司)115年3月份當月營收較114年同期成長33.91％，累計營業收入較114年同期成長26.6％,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d863b507d01a0,1150413,2026-05-15
創新服務(證券代號：7828)採競價拍賣方式辦理承銷，於4月13日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d85db9227019c,1150413,2026-05-15
"上週外資在集中市場買超1,884.57億元，買超中鋼8.51萬張最多，另賣超旺宏3.49萬張最多",https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d85cf1a740197,1150413,2026-05-15
證交所主辦「AI及綠能環保產業」主題式業績發表會，投資人參與踴躍,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d855c83320193,1150413,2026-05-15
共築亞洲那斯達克、北美台商協會來訪證交所，聚焦美企來臺上市與優勢產業對接,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d84ad4ee9018f,1150413,2026-05-15
2026 CDP台灣發表會圓滿落幕 61家企業榮登A級榜單 證交所深化 ESG生態系助攻國際永續競爭力,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d76df17b30179,1150410,2026-05-15
本週發行量加權股價指數漲幅約為8.74%，上市股票總市值達115.56兆元,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d76d029c20175,1150410,2026-05-15
群益投信募集發行之主動群益美國增長ETF，自115年4月14日起掛牌上市，並得辦理融資融券。,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d76bcfa3d0171,1150410,2026-05-15
上市公司(不含資本額100億元以上及金融保險業)114年度財務報告之每股淨值及累積虧損資料符合應暫停及恢復融資融券交易之名單,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d7170c8ce014c,1150409,2026-05-15
證交所推出「5D反詐行動｣第三波「凍ㄟ！先Check一下」防詐專區全新改版：視覺化儀表板、AI語音讓詐騙無所遁形,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d71613ca0013f,1150409,2026-05-15
臺灣證券交易所訂於4月13日召開有價證券上市審議委員會第882次會議，將審議台鎔科技材料(股)公司之申請股票上市案,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d7126f8c40138,1150409,2026-05-15
宏碁智新 (證券代號：7794)採競價拍賣方式辦理承銷，於4月9日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d70c1d40d012d,1150409,2026-05-15
神數 (證券代號：7821)採競價拍賣方式辦理承銷，於4月9日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d70c6eaca0131,1150409,2026-05-15
摩根投信募集發行之主動摩根台灣鑫收ETF，自115年4月10日起掛牌上市，並得辦理融資融券,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d6cd058dd00fc,1150408,2026-05-15
推動前瞻產業對接創新板　證交所攜手宏遠證券舉辦交流會,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d6cc86ff300fa,1150408,2026-05-15
中國石油化學工業開發股份有限公司(中石化，公司代號：1314)上市普通股自115年4月9日起恢復交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d6ca7679d00f6,1150408,2026-05-15
證交所推動「綠色證券認證制度」正式上路 鼓勵企業投入綠色經濟活動,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d6c8767a300f2,1150408,2026-05-15
中國石油化學工業開發股份有限公司(中石化，公司代號：1314)上市普通股自115年4月8日起暫停交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d67aeebaa00de,1150407,2026-05-15
國泰投信募集發行之主動國泰動能高息ETF，自115年4月9日起掛牌上市，並得辦理融資融券,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d677c5e1d00da,1150407,2026-05-15
泰宗生物科技股份有限公司股票自115年4月8日開始上市買賣,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d675c116400d6,1150407,2026-05-15
"上週外資在集中市場賣超1,601.27億元，賣超台積電3.96萬張最多，另買超友達22.30萬張最多",https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d66c548f900d2,1150407,2026-05-15
證交所攜手台經院與資策會推出數位雲端、電動機械及生技醫療之產業洞察報告,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4dcaa98400bc,1150402,2026-05-15
本週發行量加權股價指數跌幅約為1.63%，上市股票總市值達106.30兆元,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4d80c02b00b8,1150402,2026-05-15
臺灣證券交易所對益航股份有限公司（公司代號：2601）違反重大訊息規定，處以新台幣3萬元違約金,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4d56c72000b4,1150402,2026-05-15
新代科技股份有限公司上市股票自本（115）年4月7日起得為融資融券交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4d48dd2500b0,1150402,2026-05-15
臺灣證券交易所對崇越科技股份有限公司違反重大訊息規定，處以新台幣3萬元違約金,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d48a4a33e0095,1150401,2026-05-15
達明機器人股份有限公司上市股票自本（115）年4月2日起得為融資融券交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d485a20fa0083,1150401,2026-05-15
上市公司執行買回庫藏股情形,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4861d609008d,1150401,2026-05-15
推動AI新十大建設 資本市場服務團攜手資誠舉辦「邁向資本市場—數位雲端新浪潮趨勢洞察」交流會,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d47dcfc0b0074,1150401,2026-05-15
上市公司114年度財務報告形式審閱結果處置情形,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4850b26c007e,1150401,2026-05-15
全體上市公司114年度營收成長13.85%、獲利成長10.96%，基本面穩健,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d47e3d5080078,1150401,2026-05-15
115年第2季得為上市認購（售）權證（含牛熊證）之標的證券,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d4410e384006d,1150331,2026-05-15
靈活應對市場變化 非投資等級債券ETF提供多元收益新選擇,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d439b65560068,1150331,2026-05-15
本國及第一上市公司除永冠-KY外，均已申報114年度財務報告,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d439415ea0064,1150331,2026-05-15
讓資金看見更多好公司——從璞玉指數啟動臺股新風景,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d41b254fa005b,1150331,2026-05-15
ETF「收益平準金機制」如何緩解配息稀釋問題,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d3e64584a0055,1150330,2026-05-15
「2026自行車產業投資論壇」巨大、拓凱、桂盟及美利達業績發表，深化投資人溝通,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d3e0760e5004d,1150330,2026-05-15
證交所啟動2026年「地球特攻隊」SDGs系列活動 首場「城市森林呼吸日」象山健行揭開永續序幕,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d2e4962cb00bf,1150330,2026-05-15
"上週外資在集中市場賣超1,030.30億元，賣超力積電18.45萬張最多，另買超華通5.55萬張最多",https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d3d61c0950025,1150330,2026-05-15
倍利科技股份有限公司股票自115年3月30日開始上市買賣,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2ec517360015,1150327,2026-05-15
泰合生技藥品(股)公司於115年3月27日送件申請股票上市,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2ebbbf4b0011,1150327,2026-05-15
本週發行量加權股價指數跌幅約為1.29%，上市股票總市值達107.98兆元,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2eaecc1e000d,1150327,2026-05-15
中華資安國際股份有限公司上市股票自本（115）年3月30日起得為融資融券交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2ea11b5a0009,1150327,2026-05-15
禾榮科技股份有限公司上市股票自本（115）年3月30日起得為融資融券交易,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2e91e7730001,1150327,2026-05-15
10家AI與綠能環保產業上市公司接力開講，證交所業績發表會持續登場！,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d2e8217019d2e9939cc0005,1150327,2026-05-15
證交所辦理溫室氣體盤查實作工作坊，協助企業提升碳管理能力,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d29a4fd4600a9,1150326,2026-05-15
推動AI新十大建設 證交所攜手資策會及資誠舉辦 「邁向上市之路」交流會,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d2995993e00a5,1150326,2026-05-15
泰宗(證券代號：4169)採競價拍賣方式辦理承銷，於3月26日順利完成,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d297389ab00a1,1150326,2026-05-15
114年度機構投資人盡職治理資訊揭露較佳名單頒獎典禮圓滿成功,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d2480a8aa009b,1150325,2026-05-15
三能集團控股股份有限公司等4家公司預計於115年4月份假證交所場地自行舉辦法人說明會,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d245c0faf0097,1150325,2026-05-15
自115年3月27日起，麗嬰房股份有限公司（麗嬰房，公司代號：2911）取消分盤集合競價交易方式（仍列為變更交易方法）,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d2456bb9d0093,1150325,2026-05-15
世紀離岸風電設備股份有限公司股票自115年3月26日開始上市買賣,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d242ce3ea008f,1150325,2026-05-15
證交所自動化監測詐騙廣告，揭露三大常見投資陷阱,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d22e57353007f,1150325,2026-05-15
宏碁遊戲股份有限公司股票自115年3月25日於臺灣創新板上市開始買賣,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d1f406e5e0056,1150324,2026-05-15
打造亞洲創新籌資平臺 證交所攜手台經院、資策會啟動前瞻產業專題合作計畫,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d1e9572870047,1150324,2026-05-15
上市公司(資本額100億元以上及金融保險業)114年度財務報告之每股淨值資料符合應暫停及恢復融資融券交易之名單,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d1a4a06ce002d,1150323,2026-05-15
臺灣證券交易所舉辦115年證券商資通安全會議,https://www.twse.com.tw/zh/about/news/news/content.html?8a8216d69d19ce2e019d1a2ff3660029,1150323,2026-05-15
