stock_id,stock_name,industry,sub_sector,source,confidence
8422,可寧衛*,Unknown,未分類,default,low
8429,金麗-KY,貿易百貨,未分類,default,low
8438,昶昕,Unknown,未分類,default,low
8442,威宏-KY,其他,未分類,default,low
8443,阿瘦,貿易百貨,未分類,default,low
8462,柏文,Unknown,未分類,default,low
8464,億豐,Unknown,未分類,default,low
8466,美吉吉-KY,其他,未分類,default,low
8467,波力-KY,Unknown,未分類,default,low
8473,山林水,Unknown,未分類,default,low
8476,台境*,Unknown,未分類,default,low
8478,東哥遊艇,Unknown,未分類,default,low
8481,政伸,其他,未分類,default,low
8482,商億-KY,Unknown,未分類,default,low
8487,愛爾達-創,Unknown,未分類,default,low
8488,吉源-KY,其他,未分類,default,low
8926,台汽電,油電燃氣,未分類,default,low
8996,高力,電機機械,未分類,default,low
9105,泰金寶-DR,Unknown,未分類,default,low
9110,越南控-DR,Unknown,未分類,default,low
9136,巨騰-DR,Unknown,未分類,default,low
9802,鈺齊-KY,Unknown,未分類,default,low
9902,台火,其他,未分類,default,low
9904,寶成,Unknown,未分類,default,low
9905,大華,其他,未分類,default,low
9908,大台北,油電燃氣,未分類,default,low
9910,豐泰,Unknown,未分類,default,low
9911,櫻花,Unknown,未分類,default,low
9914,美利達,Unknown,未分類,default,low
9917,中保科,其他,未分類,default,low
9918,欣天然,油電燃氣,未分類,default,low
9919,康那香,其他,未分類,default,low
9921,巨大,Unknown,未分類,default,low
9924,福興,Unknown,未分類,default,low
9925,新保,其他,未分類,default,low
9926,新海,油電燃氣,未分類,default,low
9927,泰銘,其他,未分類,default,low
9928,中視,其他,未分類,default,low
9929,秋雨,其他,未分類,default,low
9930,中聯資源,Unknown,未分類,default,low
9931,欣高,油電燃氣,未分類,default,low
9933,中鼎,其他,未分類,default,low
9934,成霖,Unknown,未分類,default,low
9935,慶豐富,Unknown,未分類,default,low
9937,全國,油電燃氣,未分類,default,low
9938,百和,其他,未分類,default,low
9939,宏全,其他,未分類,default,low
9940,信義,其他,未分類,default,low
9941,裕融,其他,未分類,default,low
9942,茂順,其他,未分類,default,low
9944,新麗,其他,未分類,default,low
9955,佳龍,Unknown,未分類,default,low
1101,台泥,水泥工業,水泥,name_keyword,medium
1102,亞泥,水泥工業,水泥,name_keyword,medium
1103,嘉泥,水泥工業,水泥,name_keyword,medium
1104,環泥,水泥工業,水泥,name_keyword,medium
1108,幸福,水泥工業,水泥,name_keyword,medium
1109,信大,水泥工業,水泥,name_keyword,medium
1110,東泥,水泥工業,水泥,name_keyword,medium
1707,葡萄王,生技醫療,生技醫療,industry_code,medium
1720,生達,生技醫療,生技醫療,industry_code,medium
1731,美吾華,生技醫療,生技醫療,industry_code,medium
1733,五鼎,生技醫療,生技醫療,industry_code,medium
1734,杏輝,生技醫療,生技醫療,industry_code,medium
1752,南光,生技醫療,生技醫療,industry_code,medium
1760,寶齡富錦,生技醫療,生技醫療,industry_code,medium
1762,中化生,生技醫療,生技醫療,industry_code,medium
1783,和康生,生技醫療,生技醫療,industry_code,medium
1786,科妍,生技醫療,生技醫療,industry_code,medium
1789,神隆,生技醫療,生技醫療,industry_code,medium
1795,美時,生技醫療,生技醫療,name_keyword,low
3164,景岳,生技醫療,生技醫療,industry_code,medium
3705,永信,生技醫療,生技醫療,industry_code,medium
3716,中化控股,生技醫療,生技醫療,industry_code,medium
4104,佳醫,生技醫療,生技醫療,name_keyword,low
4106,雃博,生技醫療,生技醫療,industry_code,medium
4108,懷特,生技醫療,生技醫療,industry_code,medium
4119,旭富,生技醫療,生技醫療,industry_code,medium
4133,亞諾法,生技醫療,生技醫療,industry_code,medium
4137,麗豐-KY,生技醫療,生技醫療,industry_code,medium
4142,國光生,生技醫療,生技醫療,industry_code,medium
4148,全宇生技-KY,生技醫療,生技醫療,name_keyword,low
4155,訊映,生技醫療,生技醫療,industry_code,medium
4164,承業醫,生技醫療,生技醫療,name_keyword,low
4169,泰宗,生技醫療,生技醫療,industry_code,medium
4178,永笙-KY,生技醫療,生技醫療,industry_code,medium
4190,佐登-KY,生技醫療,生技醫療,industry_code,medium
4195,基米-創,生技醫療,生技醫療,industry_code,medium
4736,泰博,生技醫療,生技醫療,industry_code,medium
4737,華廣,生技醫療,生技醫療,industry_code,medium
4771,望隼,生技醫療,生技醫療,industry_code,medium
6431,光麗-KY,生技醫療,生技醫療,industry_code,medium
6446,藥華藥,生技醫療,生技醫療,name_keyword,low
6472,保瑞,生技醫療,生技醫療,industry_code,medium
6491,晶碩,生技醫療,生技醫療,industry_code,medium
6534,正瀚-創,生技醫療,生技醫療,industry_code,medium
6541,泰福-KY,生技醫療,生技醫療,industry_code,medium
6550,北極星藥業-KY,生技醫療,生技醫療,name_keyword,low
6589,台康生技,生技醫療,生技醫療,name_keyword,low
6598,ABC-KY,生技醫療,生技醫療,industry_code,medium
6645,金萬林-創,生技醫療,生技醫療,industry_code,medium
6657,華安,生技醫療,生技醫療,industry_code,medium
6666,羅麗芬-KY,生技醫療,生技醫療,industry_code,medium
6782,視陽,生技醫療,生技醫療,industry_code,medium
6794,向榮生技,生技醫療,生技醫療,name_keyword,low
6796,晉弘,生技醫療,生技醫療,industry_code,medium
6861,睿生光電,生技醫療,生技醫療,industry_code,medium
6885,全福生技,生技醫療,生技醫療,name_keyword,low
6918,愛派司,生技醫療,生技醫療,industry_code,medium
6919,康霈*,生技醫療,生技醫療,industry_code,medium
6931,青松健康,生技醫療,生技醫療,industry_code,medium
6934,心誠鎂,生技醫療,生技醫療,industry_code,medium
6936,永鴻生技,生技醫療,生技醫療,name_keyword,low
6949,沛爾生醫-創,生技醫療,生技醫療,name_keyword,low
6955,邦睿生技-創,生技醫療,生技醫療,name_keyword,low
7780,大研生醫*,食品工業,生技醫療,name_keyword,low
7799,禾榮科,生技醫療,生技醫療,industry_code,medium
7803,雲象科技-創,生技醫療,生技醫療,industry_code,medium
9103,美德醫療-DR,Unknown,生技醫療,name_keyword,low
1402,遠東新,紡織纖維,紡織,industry_code,medium
1409,新纖,紡織纖維,紡織,industry_code,medium
1410,南染,紡織纖維,紡織,industry_code,medium
1413,宏洲,紡織纖維,紡織,industry_code,medium
1417,嘉裕,紡織纖維,紡織,industry_code,medium
1418,東華,紡織纖維,紡織,industry_code,medium
1419,新紡,紡織纖維,紡織,industry_code,medium
1423,利華,紡織纖維,紡織,industry_code,medium
1434,福懋,紡織纖維,紡織,industry_code,medium
1440,南紡,紡織纖維,紡織,industry_code,medium
1441,大東,紡織纖維,紡織,industry_code,medium
1444,力麗,紡織纖維,紡織,industry_code,medium
1445,大宇,紡織纖維,紡織,industry_code,medium
1446,宏和,紡織纖維,紡織,industry_code,medium
1447,力鵬,紡織纖維,紡織,industry_code,medium
1449,佳和,紡織纖維,紡織,industry_code,medium
1451,年興,紡織纖維,紡織,industry_code,medium
1452,宏益,紡織纖維,紡織,industry_code,medium
1454,台富,紡織纖維,紡織,industry_code,medium
1455,集盛,紡織纖維,紡織,industry_code,medium
1457,宜進,紡織纖維,紡織,industry_code,medium
1459,聯發,紡織纖維,紡織,industry_code,medium
1460,宏遠,紡織纖維,紡織,industry_code,medium
1463,強盛新,紡織纖維,紡織,industry_code,medium
1464,得力,紡織纖維,紡織,industry_code,medium
1465,偉全,紡織纖維,紡織,industry_code,medium
1466,聚隆,紡織纖維,紡織,industry_code,medium
1467,南緯,紡織纖維,紡織,industry_code,medium
1468,昶和,紡織纖維,紡織,industry_code,medium
1470,大統新創,紡織纖維,紡織,industry_code,medium
1473,台南,紡織纖維,紡織,industry_code,medium
1474,弘裕,紡織纖維,紡織,industry_code,medium
1475,業旺,紡織纖維,紡織,industry_code,medium
1477,聚陽,紡織纖維,紡織,name_keyword,low
4414,如興,紡織纖維,紡織,industry_code,medium
4426,利勤,紡織纖維,紡織,industry_code,medium
4438,廣越,紡織纖維,紡織,industry_code,medium
4439,冠星-KY,紡織纖維,紡織,industry_code,medium
4440,宜新實業,紡織纖維,紡織,industry_code,medium
4441,振大環球,紡織纖維,紡織,industry_code,medium
1316,上曜,建材營造,綠電/再生能源,name_keyword,low
1337,再生-KY,塑膠工業,綠電/再生能源,name_keyword,low
1529,樂事綠能,電機機械,綠電/再生能源,name_keyword,low
2072,世紀風電,Unknown,綠電/再生能源,name_keyword,low
3018,隆銘綠能,其他電子業,綠電/再生能源,name_keyword,low
3576,聯合再生,光電業,綠電/再生能源,name_keyword,low
6869,雲豹能源,Unknown,綠電/再生能源,name_keyword,low
2314,台揚,通信網路業,網通,industry_code,low
2321,東訊,通信網路業,網通,industry_code,low
2332,友訊,通信網路業,網通,industry_code,low
2345,智邦,通信網路業,網通,name_keyword,medium
2412,中華電,通信網路業,網通,name_keyword,medium
2419,仲琦,通信網路業,網通,industry_code,low
2424,隴華,通信網路業,網通,industry_code,low
2439,美律,通信網路業,網通,industry_code,low
2444,兆勁,通信網路業,網通,industry_code,low
2450,神腦,通信網路業,網通,industry_code,low
2455,全新,通信網路業,網通,industry_code,low
2485,兆赫,通信網路業,網通,industry_code,low
2498,宏達電,通信網路業,網通,industry_code,low
3025,星通,通信網路業,網通,industry_code,low
3027,盛達,通信網路業,網通,industry_code,low
3045,台灣大,通信網路業,網通,name_keyword,medium
3047,訊舟,通信網路業,網通,industry_code,low
3062,建漢,通信網路業,網通,industry_code,low
3138,耀登,通信網路業,網通,industry_code,low
3311,閎暉,通信網路業,網通,industry_code,low
3380,明泰,通信網路業,網通,name_keyword,medium
3419,譁裕,通信網路業,網通,industry_code,low
3447,展達,通信網路業,網通,industry_code,low
3596,智易,通信網路業,網通,name_keyword,medium
3669,圓展,通信網路業,網通,industry_code,low
3694,海華,通信網路業,網通,industry_code,low
3704,合勤控,通信網路業,網通,name_keyword,medium
4904,遠傳,通信網路業,網通,name_keyword,medium
4906,正文,通信網路業,網通,industry_code,low
4977,眾達-KY,通信網路業,網通,industry_code,low
5388,中磊,通信網路業,網通,name_keyword,medium
6136,富爾特,通信網路業,網通,industry_code,low
6142,友勁,通信網路業,網通,industry_code,low
6152,百一,通信網路業,網通,industry_code,low
6216,居易,通信網路業,網通,industry_code,low
6285,啟碁,通信網路業,網通,name_keyword,medium
6416,瑞祺電通,通信網路業,網通,industry_code,low
6426,統新,通信網路業,網通,industry_code,low
6674,鋐寶科技,通信網路業,網通,industry_code,low
6792,詠業,通信網路業,網通,industry_code,low
6863,永道-KY,通信網路業,網通,industry_code,low
8011,台通,通信網路業,網通,industry_code,low
8045,達運光電,通信網路業,網通,industry_code,low
8101,華冠,通信網路業,網通,industry_code,low
2208,台船,航運業,航運,industry_code,medium
2211,長榮鋼,鋼鐵工業,航運,name_keyword,high
2603,長榮,航運業,航運,name_keyword,high
2605,新興,航運業,航運,industry_code,medium
2606,裕民,航運業,航運,name_keyword,high
2607,榮運,航運業,航運,industry_code,medium
2608,嘉里大榮,航運業,航運,industry_code,medium
2609,陽明,航運業,航運,name_keyword,high
2610,華航,航運業,航運,industry_code,medium
2611,志信,航運業,航運,industry_code,medium
2612,中航,航運業,航運,name_keyword,high
2613,中櫃,航運業,航運,industry_code,medium
2615,萬海,航運業,航運,name_keyword,high
2617,台航,航運業,航運,name_keyword,high
2618,長榮航,航運業,航運,name_keyword,high
2630,亞航,航運業,航運,industry_code,medium
2633,台灣高鐵,航運業,航運,industry_code,medium
2634,漢翔,航運業,航運,industry_code,medium
2636,台驊控股,航運業,航運,industry_code,medium
2637,慧洋-KY,航運業,航運,name_keyword,high
2642,宅配通,航運業,航運,industry_code,medium
2645,長榮航太,航運業,航運,name_keyword,high
2646,星宇航空,航運業,航運,industry_code,medium
5608,四維航,航運業,航運,industry_code,medium
6753,龍德造船,航運業,航運,industry_code,medium
6757,台灣虎航,航運業,航運,industry_code,medium
8367,建新國際,航運業,航運,industry_code,medium
1471,首利,電子零組件,被動元件,industry_code,low
1582,信錦,電子零組件,被動元件,industry_code,low
2059,川湖,電子零組件,被動元件,industry_code,low
2328,廣宇,電子零組件,被動元件,industry_code,low
2355,敬鵬,電子零組件,被動元件,industry_code,low
2385,群光,電子零組件,被動元件,industry_code,low
2402,毅嘉,電子零組件,被動元件,industry_code,low
2413,環科,電子零組件,被動元件,industry_code,low
2415,錩新,電子零組件,被動元件,industry_code,low
2420,新巨,電子零組件,被動元件,industry_code,low
2428,興勤,電子零組件,被動元件,industry_code,low
2431,聯昌,電子零組件,被動元件,industry_code,low
2440,太空梭,電子零組件,被動元件,industry_code,low
2457,飛宏,電子零組件,被動元件,industry_code,low
2460,建通,電子零組件,被動元件,industry_code,low
2462,良得電,電子零組件,被動元件,industry_code,low
2467,志聖,電子零組件,被動元件,industry_code,low
2472,立隆電,電子零組件,被動元件,industry_code,low
2476,鉅祥,電子零組件,被動元件,industry_code,low
2478,大毅,電子零組件,被動元件,industry_code,low
2483,百容,電子零組件,被動元件,industry_code,low
2484,希華,電子零組件,被動元件,industry_code,low
2493,揚博,電子零組件,被動元件,industry_code,low
3003,健和興,電子零組件,被動元件,industry_code,low
3011,今皓,電子零組件,被動元件,industry_code,low
3021,鴻名,電子零組件,被動元件,industry_code,low
3023,信邦,電子零組件,被動元件,industry_code,low
3032,偉訓,電子零組件,被動元件,industry_code,low
3042,晶技,電子零組件,被動元件,manual_override,high
3058,立德,電子零組件,被動元件,industry_code,low
3090,日電貿,電子零組件,被動元件,industry_code,low
3092,鴻碩,電子零組件,被動元件,industry_code,low
3229,晟鈦,電子零組件,被動元件,industry_code,low
3296,勝德,電子零組件,被動元件,industry_code,low
3308,聯德,電子零組件,被動元件,industry_code,low
3321,同泰,電子零組件,被動元件,industry_code,low
3432,台端,電子零組件,被動元件,industry_code,low
3501,維熹,電子零組件,被動元件,industry_code,low
3533,嘉澤,電子零組件,被動元件,industry_code,low
3550,聯穎,電子零組件,被動元件,industry_code,low
3593,力銘,電子零組件,被動元件,industry_code,low
3605,宏致,電子零組件,被動元件,industry_code,low
3607,谷崧,電子零組件,被動元件,industry_code,low
3645,達邁,電子零組件,被動元件,industry_code,low
3679,新至陞,電子零組件,被動元件,industry_code,low
4545,銘鈺,電子零組件,被動元件,industry_code,low
4912,聯德控股-KY,電子零組件,被動元件,industry_code,low
4915,致伸,電子零組件,被動元件,industry_code,low
4927,泰鼎-KY,電子零組件,被動元件,industry_code,low
4943,康控-KY,電子零組件,被動元件,industry_code,low
4989,榮科,電子零組件,被動元件,industry_code,low
4999,鑫禾,電子零組件,被動元件,industry_code,low
5469,瀚宇博,電子零組件,被動元件,industry_code,low
6108,競國,電子零組件,被動元件,industry_code,low
6115,鎰勝,電子零組件,被動元件,industry_code,low
6133,金橋,電子零組件,被動元件,industry_code,low
6141,柏承,電子零組件,被動元件,industry_code,low
6153,嘉聯益,電子零組件,被動元件,industry_code,low
6155,鈞寶,電子零組件,被動元件,industry_code,low
6191,精成科,電子零組件,被動元件,industry_code,low
6197,佳必琪,電子零組件,被動元件,industry_code,low
6205,詮欣,電子零組件,被動元件,industry_code,low
6224,聚鼎,電子零組件,被動元件,industry_code,low
6269,台郡,電子零組件,被動元件,industry_code,low
6272,驊陞,電子零組件,被動元件,industry_code,low
6449,鈺邦,電子零組件,被動元件,industry_code,low
6715,嘉基,電子零組件,被動元件,industry_code,low
6781,AES-KY,電子零組件,被動元件,industry_code,low
6805,富世達,電子零組件,被動元件,industry_code,low
6834,天二科技,電子零組件,被動元件,industry_code,low
6835,圓裕,電子零組件,被動元件,industry_code,low
6862,三集瑞-KY,電子零組件,被動元件,industry_code,low
6924,榮惠-KY創,電子零組件,被動元件,industry_code,low
7788,松川精密,電子零組件,被動元件,industry_code,low
7795,長廣,電子零組件,被動元件,industry_code,low
8039,台虹,電子零組件,被動元件,industry_code,low
8046,南電,電子零組件,被動元件,manual_override,high
8103,瀚荃,電子零組件,被動元件,industry_code,low
8163,達方,電腦及週邊設備,被動元件,name_keyword,medium
8213,志超,電子零組件,被動元件,industry_code,low
8249,菱光,電子零組件,被動元件,industry_code,low
2701,萬企,觀光餐旅,觀光餐旅,industry_code,medium
2702,華園,觀光餐旅,觀光餐旅,industry_code,medium
2704,國賓,觀光餐旅,觀光餐旅,industry_code,medium
2705,六福,觀光餐旅,觀光餐旅,industry_code,medium
2706,第一店,觀光餐旅,觀光餐旅,industry_code,medium
2707,晶華,觀光餐旅,觀光餐旅,name_keyword,medium
2722,夏都,觀光餐旅,觀光餐旅,industry_code,medium
2723,美食-KY,觀光餐旅,觀光餐旅,name_keyword,medium
2727,王品,觀光餐旅,觀光餐旅,name_keyword,medium
2731,雄獅,觀光餐旅,觀光餐旅,name_keyword,medium
2739,寒舍,觀光餐旅,觀光餐旅,name_keyword,medium
2748,雲品,觀光餐旅,觀光餐旅,industry_code,medium
2753,八方雲集,觀光餐旅,觀光餐旅,industry_code,medium
5706,鳳凰,觀光餐旅,觀光餐旅,name_keyword,medium
7705,三商餐飲,觀光餐旅,觀光餐旅,industry_code,medium
7760,享溫馨,觀光餐旅,觀光餐旅,industry_code,medium
8940,新天地,觀光餐旅,觀光餐旅,industry_code,medium
9943,好樂迪,觀光餐旅,觀光餐旅,industry_code,medium
2337,旺宏,半導體業,記憶體,name_keyword,medium
2344,華邦電,半導體業,記憶體,name_keyword,medium
2408,南亞科,半導體業,記憶體,name_keyword,medium
4967,十銓,半導體業,記憶體,name_keyword,medium
8271,宇瞻,半導體業,記憶體,name_keyword,medium
3376,新日興,電子零組件,車用電子,name_keyword,medium
2352,佳世達,電腦及週邊設備,連接器,name_keyword,medium
2354,鴻準,其他電子業,連接器,name_keyword,medium
2392,正崴,電子零組件,連接器,name_keyword,medium
2474,可成,其他電子業,連接器,name_keyword,medium
1503,士電,電機機械,重電,name_keyword,high
1504,東元,電機機械,重電,name_keyword,high
1513,中興電,電機機械,重電,name_keyword,high
1514,亞力,電機機械,重電,name_keyword,high
1519,華城,電機機械,重電,name_keyword,high
1609,大亞,電器電纜,重電,name_keyword,high
1618,合機,電器電纜,重電,name_keyword,high
0050,元大台灣50,Unknown,金融,name_keyword,medium
0051,元大中型100,Unknown,金融,name_keyword,medium
0052,富邦科技,Unknown,金融,name_keyword,medium
0053,元大電子,Unknown,金融,name_keyword,medium
0055,元大MSCI金融,Unknown,金融,name_keyword,medium
0056,元大高股息,Unknown,金融,name_keyword,medium
0057,富邦摩台,Unknown,金融,name_keyword,medium
0061,元大寶滬深,Unknown,金融,name_keyword,medium
1907,永豐餘,造紙工業,金融,name_keyword,medium
2801,彰銀,金融保險,金融,name_keyword,medium
2812,台中銀,金融保險,金融,industry_code,medium
2816,旺旺保,金融保險,金融,industry_code,medium
2820,華票,金融保險,金融,industry_code,medium
2832,台產,金融保險,金融,industry_code,medium
2834,臺企銀,金融保險,金融,industry_code,medium
2836,高雄銀,金融保險,金融,industry_code,medium
2838,聯邦銀,金融保險,金融,industry_code,medium
2845,遠東銀,金融保險,金融,industry_code,medium
2849,安泰銀,金融保險,金融,industry_code,medium
2850,新產,金融保險,金融,industry_code,medium
2851,中再保,金融保險,金融,industry_code,medium
2852,第一保,金融保險,金融,industry_code,medium
2867,三商壽,金融保險,金融,industry_code,medium
2880,華南金,金融保險,金融,name_keyword,medium
2881,富邦金,金融保險,金融,name_keyword,medium
2882,國泰金,金融保險,金融,name_keyword,medium
2883,凱基金,金融保險,金融,industry_code,medium
2884,玉山金,金融保險,金融,name_keyword,medium
2885,元大金,金融保險,金融,name_keyword,medium
2886,兆豐金,金融保險,金融,name_keyword,medium
2887,台新新光金,金融保險,金融,name_keyword,medium
2889,國票金,金融保險,金融,industry_code,medium
2890,永豐金,金融保險,金融,name_keyword,medium
2891,中信金,金融保險,金融,name_keyword,medium
2892,第一金,金融保險,金融,name_keyword,medium
2897,王道銀行,金融保險,金融,industry_code,medium
5876,上海商銀,金融保險,金融,industry_code,medium
5880,合庫金,金融保險,金融,name_keyword,medium
6005,群益證,金融保險,金融,industry_code,medium
6024,群益期,金融保險,金融,industry_code,medium
6790,永豐實,造紙工業,金融,name_keyword,medium
6838,台新藥,生技醫療,金融,name_keyword,medium
8454,富邦媒,Unknown,金融,name_keyword,medium
1414,東和,紡織纖維,鋼鐵,name_keyword,medium
2002,中鋼,鋼鐵工業,鋼鐵,name_keyword,medium
2006,東和鋼鐵,鋼鐵工業,鋼鐵,name_keyword,medium
2007,燁興,鋼鐵工業,鋼鐵,industry_code,medium
2008,高興昌,鋼鐵工業,鋼鐵,industry_code,medium
2009,第一銅,鋼鐵工業,鋼鐵,name_keyword,medium
2010,春源,鋼鐵工業,鋼鐵,industry_code,medium
2012,春雨,鋼鐵工業,鋼鐵,name_keyword,medium
2013,中鋼構,鋼鐵工業,鋼鐵,name_keyword,medium
2014,中鴻,鋼鐵工業,鋼鐵,name_keyword,medium
2015,豐興,鋼鐵工業,鋼鐵,name_keyword,medium
2017,官田鋼,鋼鐵工業,鋼鐵,industry_code,medium
2020,美亞,鋼鐵工業,鋼鐵,industry_code,medium
2022,聚亨,鋼鐵工業,鋼鐵,industry_code,medium
2023,燁輝,鋼鐵工業,鋼鐵,industry_code,medium
2024,志聯,鋼鐵工業,鋼鐵,industry_code,medium
2025,千興,鋼鐵工業,鋼鐵,industry_code,medium
2028,威致,鋼鐵工業,鋼鐵,industry_code,medium
2029,盛餘,鋼鐵工業,鋼鐵,industry_code,medium
2030,彰源,鋼鐵工業,鋼鐵,industry_code,medium
2031,新光鋼,鋼鐵工業,鋼鐵,industry_code,medium
2032,新鋼,鋼鐵工業,鋼鐵,industry_code,medium
2033,佳大,鋼鐵工業,鋼鐵,industry_code,medium
2034,允強,鋼鐵工業,鋼鐵,industry_code,medium
2038,海光,鋼鐵工業,鋼鐵,industry_code,medium
2069,運錩,鋼鐵工業,鋼鐵,industry_code,medium
3004,豐達科,鋼鐵工業,鋼鐵,industry_code,medium
5007,三星,鋼鐵工業,鋼鐵,industry_code,medium
5538,東明-KY,鋼鐵工業,鋼鐵,industry_code,medium
9958,世紀鋼,鋼鐵工業,鋼鐵,industry_code,medium
1533,車王電,汽車工業,電動車,name_keyword,low
2201,裕隆,汽車工業,電動車,name_keyword,low
2207,和泰車,汽車工業,電動車,name_keyword,low
2227,裕日車,汽車工業,電動車,name_keyword,low
2231,為升,汽車工業,電動車,name_keyword,low
2301,光寶科,電腦及週邊設備,電源供應器,name_keyword,high
2308,台達電,電子零組件,電源供應器,manual_override,high
3015,全漢,電子零組件,電源供應器,name_keyword,high
6282,康舒,電子零組件,電源供應器,name_keyword,high
6412,群電,電子零組件,電源供應器,name_keyword,high
2323,中環,光電業,面板,industry_code,low
2349,錸德,光電業,面板,industry_code,low
2374,佳能,光電業,面板,industry_code,low
2406,國碩,光電業,面板,industry_code,low
2409,友達,光電業,面板,name_keyword,medium
2426,鼎元,光電業,面板,industry_code,low
2429,銘旺科,光電業,面板,industry_code,low
2438,翔耀,光電業,面板,industry_code,low
2466,冠西電,光電業,面板,industry_code,low
2489,瑞軒,光電業,面板,industry_code,low
2491,吉祥全,光電業,面板,industry_code,low
3008,大立光,光電業,面板,industry_code,low
3019,亞光,光電業,面板,industry_code,low
3024,憶聲,光電業,面板,industry_code,low
3031,佰鴻,光電業,面板,industry_code,low
3038,全台,光電業,面板,industry_code,low
3049,精金,光電業,面板,industry_code,low
3050,鈺德,光電業,面板,industry_code,low
3051,力特,光電業,面板,industry_code,low
3059,華晶科,光電業,面板,industry_code,low
3149,正達,光電業,面板,industry_code,low
3168,眾福科,光電業,面板,industry_code,low
3356,奇偶,光電業,面板,industry_code,low
3406,玉晶光,光電業,面板,industry_code,low
3437,榮創,光電業,面板,industry_code,low
3481,群創,光電業,面板,name_keyword,medium
3504,揚明光,光電業,面板,industry_code,low
3535,晶彩科,光電業,面板,industry_code,low
3543,州巧,光電業,面板,industry_code,low
3563,牧德,光電業,面板,industry_code,low
3622,洋華,光電業,面板,industry_code,low
3673,TPK-KY,光電業,面板,industry_code,low
3714,富采,光電業,面板,industry_code,low
4934,太極,光電業,面板,industry_code,low
4935,茂林-KY,光電業,面板,industry_code,low
4942,嘉彰,光電業,面板,industry_code,low
4949,有成精密,光電業,面板,industry_code,low
4960,誠美材,光電業,面板,industry_code,low
4976,佳凌,光電業,面板,name_keyword,medium
5234,達興材料,光電業,面板,industry_code,low
5243,乙盛-KY,光電業,面板,industry_code,low
5244,弘凱,光電業,面板,industry_code,low
5484,慧友,光電業,面板,industry_code,low
6116,彩晶,光電業,面板,name_keyword,medium
6120,達運,光電業,面板,industry_code,low
6164,華興,光電業,面板,industry_code,low
6168,宏齊,光電業,面板,industry_code,low
6176,瑞儀,光電業,面板,industry_code,low
6209,今國光,光電業,面板,industry_code,low
6225,天瀚,光電業,面板,industry_code,low
6226,光鼎,光電業,面板,industry_code,low
6278,台表科,光電業,面板,industry_code,low
6405,悅城,光電業,面板,industry_code,low
6456,GIS-KY,光電業,面板,industry_code,low
6477,安集,光電業,面板,industry_code,low
6668,中揚光,光電業,面板,industry_code,low
6706,惠特,光電業,面板,industry_code,low
6742,澤米,光電業,面板,industry_code,low
6916,華凌,光電業,面板,industry_code,low
8104,錸寶,光電業,面板,industry_code,low
8105,凌巨,光電業,面板,name_keyword,medium
1201,味全,食品工業,食品,name_keyword,medium
1203,味王,食品工業,食品,industry_code,medium
1210,大成,食品工業,食品,name_keyword,medium
1213,大飲,食品工業,食品,industry_code,medium
1215,卜蜂,食品工業,食品,industry_code,medium
1216,統一,食品工業,食品,name_keyword,medium
1217,愛之味,食品工業,食品,industry_code,medium
1218,泰山,食品工業,食品,industry_code,medium
1219,福壽,食品工業,食品,name_keyword,medium
1220,台榮,食品工業,食品,industry_code,medium
1225,福懋油,食品工業,食品,industry_code,medium
1227,佳格,食品工業,食品,name_keyword,medium
1229,聯華,食品工業,食品,name_keyword,medium
1231,聯華食,食品工業,食品,name_keyword,medium
1232,大統益,食品工業,食品,industry_code,medium
1233,天仁,食品工業,食品,industry_code,medium
1234,黑松,食品工業,食品,name_keyword,medium
1235,興泰,食品工業,食品,industry_code,medium
1236,宏亞,食品工業,食品,industry_code,medium
1256,鮮活果汁-KY,食品工業,食品,industry_code,medium
1702,南僑,食品工業,食品,name_keyword,medium
1737,臺鹽,食品工業,食品,industry_code,medium
2027,大成鋼,鋼鐵工業,食品,name_keyword,medium
2855,統一證,金融保險,食品,name_keyword,medium
2912,統一超,貿易百貨,食品,name_keyword,medium
3054,立萬利,食品工業,食品,industry_code,medium
7791,皇家可口,食品工業,食品,industry_code,medium
9907,統一實,其他,食品,name_keyword,medium
